Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Win Rate [%],QCOM,SMA,49,66,0,true,false,1,82,1.3669493709337037,55.55555555555556,1.471612028485008,24.94946996610308,1.0566716412683723,-0.6694824057936121,59 days 09:11:06.666666666,0.006625981951567876,0.20402843601895734,0.4055687203791469,5.09040133668596,0,8440,8441 days 00:00:00,1000.0,92162.6322954428,9116.26322954428,27581.778971354037,100.0,8101.072594440361,64.09680058684091,1155 days 00:00:00,81,-92.16263229543983,1703.535135924753,-31.214055107079254,53.4474990126258,-10.67306634205032,79 days 10:40:00,34 days 07:20:00,1126.602406515287,0.6702609636513664,0.33706183154896613,1.1496801701708244,1.6074337627961486,25.368702314078963,1.1544506273084627,0.9958677685950412,-0.031369126331341285,,,0.0007762381355403753,0.19561201015617458,91.1626322954426,0.14459113103191235,0.35123497179673163,4811,162,12224.603174603175,1.1904761904761905,,,
Most Total Return [%],QCOM,SMA,53,60,0,true,false,1,118,1.361501686657967,52.13675213675214,1.5213272965727747,17.370411239717786,1.1555911963531627,-0.38103922850877675,41 days 02:40:00,0.009570862818931377,0.29360189573459716,0.5847156398104265,5.099985669670696,0,8440,8441 days 00:00:00,1000.0,171720.3919120969,17072.039191209693,27581.778971354037,100.0,17850.698543472783,67.8505735627764,1438 days 00:00:00,117,-171.72039191206568,1638.6782312842297,-26.4344461417365,40.741144612544744,-8.086994755683016,56 days 20:03:56.065573770,23 days 23:34:17.142857143,1460.6163444787103,0.7310818620709056,0.3672974882962355,1.1652928531094495,1.5477963472446143,25.012088879410616,1.1861016540578333,0.9824561403508771,-0.030884338717888496,,,0.0008548030181107802,0.21541036056391663,170.7203919120956,0.16605491494171787,0.35460653932002645,4811,234,12224.603174603175,1.1904761904761905,,,
Mean Total Trades,QCOM,SMA,53,60,0,true,false,1,118,1.361501686657967,52.13675213675214,1.5213272965727747,17.370411239717786,1.1555911963531627,-0.38103922850877675,41 days 02:40:00,0.009570862818931377,0.29360189573459716,0.5847156398104265,5.099985669670696,0,8440,8441 days 00:00:00,1000.0,171720.3919120969,17072.039191209693,27581.778971354037,100.0,17850.698543472783,67.8505735627764,1438 days 00:00:00,117,-171.72039191206568,1638.6782312842297,-26.4344461417365,40.741144612544744,-8.086994755683016,56 days 20:03:56.065573770,23 days 23:34:17.142857143,1460.6163444787103,0.7310818620709056,0.3672974882962355,1.1652928531094495,1.5477963472446143,25.012088879410616,1.1861016540578333,0.9824561403508771,-0.030884338717888496,,,0.0008548030181107802,0.21541036056391663,170.7203919120956,0.16605491494171787,0.35460653932002645,4811,234,12224.603174603175,1.1904761904761905,,,
Most Sharpe Ratio,QCOM,SMA,53,60,0,true,false,1,118,1.361501686657967,52.13675213675214,1.5213272965727747,17.370411239717786,1.1555911963531627,-0.38103922850877675,41 days 02:40:00,0.009570862818931377,0.29360189573459716,0.5847156398104265,5.099985669670696,0,8440,8441 days 00:00:00,1000.0,171720.3919120969,17072.039191209693,27581.778971354037,100.0,17850.698543472783,67.8505735627764,1438 days 00:00:00,117,-171.72039191206568,1638.6782312842297,-26.4344461417365,40.741144612544744,-8.086994755683016,56 days 20:03:56.065573770,23 days 23:34:17.142857143,1460.6163444787103,0.7310818620709056,0.3672974882962355,1.1652928531094495,1.5477963472446143,25.012088879410616,1.1861016540578333,0.9824561403508771,-0.030884338717888496,,,0.0008548030181107802,0.21541036056391663,170.7203919120956,0.16605491494171787,0.35460653932002645,4811,234,12224.603174603175,1.1904761904761905,,,
Most Omega Ratio,QCOM,SMA,53,60,0,true,false,1,118,1.361501686657967,52.13675213675214,1.5213272965727747,17.370411239717786,1.1555911963531627,-0.38103922850877675,41 days 02:40:00,0.009570862818931377,0.29360189573459716,0.5847156398104265,5.099985669670696,0,8440,8441 days 00:00:00,1000.0,171720.3919120969,17072.039191209693,27581.778971354037,100.0,17850.698543472783,67.8505735627764,1438 days 00:00:00,117,-171.72039191206568,1638.6782312842297,-26.4344461417365,40.741144612544744,-8.086994755683016,56 days 20:03:56.065573770,23 days 23:34:17.142857143,1460.6163444787103,0.7310818620709056,0.3672974882962355,1.1652928531094495,1.5477963472446143,25.012088879410616,1.1861016540578333,0.9824561403508771,-0.030884338717888496,,,0.0008548030181107802,0.21541036056391663,170.7203919120956,0.16605491494171787,0.35460653932002645,4811,234,12224.603174603175,1.1904761904761905,,,
Most Sortino Ratio,QCOM,SMA,53,60,0,true,false,1,118,1.361501686657967,52.13675213675214,1.5213272965727747,17.370411239717786,1.1555911963531627,-0.38103922850877675,41 days 02:40:00,0.009570862818931377,0.29360189573459716,0.5847156398104265,5.099985669670696,0,8440,8441 days 00:00:00,1000.0,171720.3919120969,17072.039191209693,27581.778971354037,100.0,17850.698543472783,67.8505735627764,1438 days 00:00:00,117,-171.72039191206568,1638.6782312842297,-26.4344461417365,40.741144612544744,-8.086994755683016,56 days 20:03:56.065573770,23 days 23:34:17.142857143,1460.6163444787103,0.7310818620709056,0.3672974882962355,1.1652928531094495,1.5477963472446143,25.012088879410616,1.1861016540578333,0.9824561403508771,-0.030884338717888496,,,0.0008548030181107802,0.21541036056391663,170.7203919120956,0.16605491494171787,0.35460653932002645,4811,234,12224.603174603175,1.1904761904761905,,,
Least Max Drawdown [%],QCOM,SMA,50,65,0,true,false,1,87,1.3421860214059467,53.48837209302325,1.5071051065362937,22.590831320678006,1.1367363194254887,-0.45735135628657303,55 days 21:12:33.488372092,0.00703499318314614,0.2164691943127962,0.4304502369668246,4.89021905484345,0,8440,8441 days 00:00:00,1000.0,150672.1495000879,14967.214950008789,27581.778971354037,100.0,12819.31815528454,62.690782413676224,1627 days 00:00:00,86,-150.672149500082,1554.4642943714916,-31.214055107079254,50.53688305000655,-9.547128168049815,73 days 12:00:00,35 days 15:00:00,1742.1258331347417,0.7194574310197814,0.38629278638262887,1.1618955877153148,1.5874161780539762,25.09184831594994,1.163339534178921,0.9987587918907737,-0.031249999999999886,,,0.00083635405912657,0.21076122289989566,149.6721495000883,0.16151176291159186,0.3525589702566542,4807,172,12224.603174603175,1.1904761904761905,,,
Most Calmar Ratio,QCOM,SMA,50,65,0,true,false,1,87,1.3421860214059467,53.48837209302325,1.5071051065362937,22.590831320678006,1.1367363194254887,-0.45735135628657303,55 days 21:12:33.488372092,0.00703499318314614,0.2164691943127962,0.4304502369668246,4.89021905484345,0,8440,8441 days 00:00:00,1000.0,150672.1495000879,14967.214950008789,27581.778971354037,100.0,12819.31815528454,62.690782413676224,1627 days 00:00:00,86,-150.672149500082,1554.4642943714916,-31.214055107079254,50.53688305000655,-9.547128168049815,73 days 12:00:00,35 days 15:00:00,1742.1258331347417,0.7194574310197814,0.38629278638262887,1.1618955877153148,1.5874161780539762,25.09184831594994,1.163339534178921,0.9987587918907737,-0.031249999999999886,,,0.00083635405912657,0.21076122289989566,149.6721495000883,0.16151176291159186,0.3525589702566542,4807,172,12224.603174603175,1.1904761904761905,,,
Median Total Trades,QCOM,SMA,48,66,0,true,false,1,80,1.3097946840128147,51.89873417721519,1.5543650144481869,27.750699801293617,1.0731049676498585,-0.6381297612341443,61 days 03:20:30.379746834,0.00646237745893657,0.1990521327014218,0.3956161137440758,5.523835979404417,0,8440,8441 days 00:00:00,1000.0,100810.24941950942,9981.024941950942,27581.778971354037,100.0,8307.472022949933,70.07774609768164,1382 days 00:00:00,79,-100.81024941950454,1877.4892402979212,-28.357142857142843,62.16009164294826,-9.3752229752285,87 days 06:26:20.487804878,32 days 22:44:12.631578947,1264.6969578345424,0.6788232750328415,0.3150371950098202,1.1515197260585879,1.620661364039572,25.18652977171516,1.1567582359786226,0.9954713874022231,-0.031531531531531494,,,0.0007878236460296287,0.19853155879946643,99.81024941950973,0.14765986816045773,0.35198081266304126,4831,158,12224.603174603175,1.1904761904761905,,,
Median Avg Winning Trade Duration,QCOM,SMA,48,66,0,true,false,1,80,1.3097946840128147,51.89873417721519,1.5543650144481869,27.750699801293617,1.0731049676498585,-0.6381297612341443,61 days 03:20:30.379746834,0.00646237745893657,0.1990521327014218,0.3956161137440758,5.523835979404417,0,8440,8441 days 00:00:00,1000.0,100810.24941950942,9981.024941950942,27581.778971354037,100.0,8307.472022949933,70.07774609768164,1382 days 00:00:00,79,-100.81024941950454,1877.4892402979212,-28.357142857142843,62.16009164294826,-9.3752229752285,87,32 days 22:44:12.631578947,1264.6969578345424,0.6788232750328415,0.3150371950098202,1.1515197260585879,1.620661364039572,25.18652977171516,1.1567582359786226,0.9954713874022231,-0.031531531531531494,,,0.0007878236460296287,0.19853155879946643,99.81024941950973,0.14765986816045773,0.35198081266304126,4831,158,12224.603174603175,1.1904761904761905,,,
