Pattern_Type,Period,Average_Return,Std_Dev,Win_Rate,Sample_Size,Statistical_Significance,P_Value,CI_Lower,CI_Upper
Monthly,January,0.000402930440312074,1.8213727610843409,0.45083487940630795,1078,0.0,0.9941162756792379,-0.10844643109846244,0.10925229197908659
Monthly,February,-0.00554341806484963,1.6484549148144574,0.47305389221556887,1002,0.07870890165041189,0.9212910983495881,-0.10773538076382118,0.09664854463412191
Monthly,March,0.007233705601408251,1.9008673817613047,0.46937014667817084,1159,0.1084114466704893,0.8915885533295107,-0.10231628733767821,0.11678369854049471
Monthly,April,0.03615588600196155,1.858062796460054,0.4767123287671233,1095,0.49414288842278586,0.5058571115772141,-0.07401888706777482,0.14633065907169793
Monthly,May,0.023372116929145974,1.5106909704140112,0.47950089126559714,1122,0.3412874792943521,0.6587125207056479,-0.06511834382932868,0.11186257768762062
Monthly,June,-0.05933431604669341,1.5713635947017295,0.466784765279008,1129,0.7380185304670043,0.2619814695329957,-0.1510923405264111,0.03242370843302428
Monthly,July,-0.008505340847197123,1.8693713082878598,0.46402877697841727,1112,0.12516746299750314,0.8748325370024969,-0.11849824164701026,0.10148755995261602
Monthly,August,-0.07904458268316047,1.5221212722112762,0.4327840416305291,1153,0.8695239255160796,0.13047607448392043,-0.16699526679278337,0.008906101426462434
Monthly,September,-0.07266039488715965,1.5260039697368508,0.45454545454545453,1056,0.8177134966582775,0.18228650334172247,-0.16480508681447426,0.01948429704015496
Monthly,October,0.027079757797135357,2.0615767112983847,0.48782608695652174,1150,0.38585444380510037,0.6141455561948996,-0.0921971555959861,0.1463566711902568
Monthly,November,0.09644709170209696,1.5951218276050592,0.5098963242224317,1061,0.9231706405679966,0.07682935943200339,0.00035659656251478544,0.19253758684167915
Monthly,December,0.03807123759191917,1.5672711849107246,0.479489516864175,1097,0.5224622964049711,0.4775377035950289,-0.05477595872835989,0.13091843391219823
Weekly,Monday,-0.049328478072972165,1.6578504177138242,0.46402877697841727,2502,0.8147889961530365,0.18521100384696357,-0.11432049402713898,0.01566353788119465
Weekly,Tuesday,-0.0003528457267380717,1.7835709406616052,0.46526237989652625,2706,0.0,0.9922807403439726,-0.06758374986939034,0.06687805841591418
Weekly,Wednesday,-0.0046030188340772564,1.7002586025723088,0.4715447154471545,2706,0.10127110122325989,0.8987288987767401,-0.06869350187640366,0.05948746420824915
Weekly,Thursday,-0.0026543068282256755,1.758267143854428,0.4651863003387279,2657,0.057730806560575054,0.942269193439425,-0.06954029230500067,0.06423167864854931
Weekly,Friday,0.054439241347990254,1.6743313111345932,0.4850548618993568,2643,0.8648536272675327,0.13514637273246732,-0.009422376013982957,0.11830085870996346
Quarterly,Q1,0.0010076316473322771,1.7993595622349923,0.464340845940105,3239,0.0,0.9763481930549701,-0.060982554691197746,0.0629978179858623
Quarterly,Q2,-0.0003509361775454781,1.6522834652371847,0.4742976688583383,3346,0.0,0.9915096326440335,-0.05635594285861478,0.05565407050352382
Quarterly,Q3,-0.053395278487385664,1.6480218365592867,0.45016561276723877,3321,0.8936658892365597,0.10633411076344029,-0.10946584870074617,0.002675291725974846
Quarterly,Q4,0.05297346837997758,1.763260346439649,0.4921402660217654,3308,0.8855077224163292,0.11449227758367073,-0.007135705842551791,0.11308264260250694
DayOfMonth,Beginning,-0.018122005740243904,1.6673600735738192,0.4728005372733378,2978,0.39908183163594324,0.6009181683640568,-0.07803096135571655,0.041786949875228734
DayOfMonth,Middle,-0.009604396278131767,1.8361728906319978,0.46713668410279735,4397,0.2477648180957781,0.7522351819042219,-0.06389229360725146,0.04468350105098792
DayOfMonth,End,0.09709138496703347,1.58736103201829,0.48728197674418605,2752,0.9937227117834778,0.0062772882165221785,0.03775914983181959,0.15642362010224736
