Pattern_Type,Period,Average_Return,Std_Dev,Win_Rate,Sample_Size,Statistical_Significance,P_Value,CI_Lower,CI_Upper
Monthly,January,-0.17397306407136173,2.1582999674705716,0.48939929328621906,566,0.951010741597043,0.04898925840295701,-0.3521629315908734,0.004216803448149953
Monthly,February,-0.02359434966248994,1.9692418432971606,0.4897579143389199,537,0.20704836881322852,0.7929516311867715,-0.19052718603802984,0.14333848671304997
Monthly,March,0.06614045873839411,2.212652267621735,0.5203915171288744,613,0.5613054141938004,0.4386945858061996,-0.10936505081305511,0.24164596828984333
Monthly,April,0.10096483575236215,2.1582068014557576,0.5008635578583766,579,0.751717532553384,0.24828246744661597,-0.0751971606461172,0.2771268321508415
Monthly,May,-0.025726145209849033,1.5187833973532556,0.46959459459459457,592,0.23897607579306657,0.7610239242069334,-0.14832132403056014,0.09686903361086208
Monthly,June,0.021764542160709208,1.8024798394376786,0.4857142857142857,595,0.20166206409448406,0.7983379359055159,-0.12336166187850571,0.1668907461999241
Monthly,July,-0.051195420378731156,1.842486737763643,0.488013698630137,584,0.4481007717995532,0.5518992282004468,-0.2009391273200161,0.0985482865625538
Monthly,August,-0.05143962362503053,1.9267930047725768,0.5125208681135225,599,0.4534670672467276,0.5465329327532724,-0.20605391048886434,0.1031746632388033
Monthly,September,-0.1894314307998729,2.1597594220636713,0.4826325411334552,547,0.9651599432538267,0.034840056746173347,-0.3708257048863292,-0.008037156713416593
Monthly,October,0.13297921860958026,2.548208975444895,0.534453781512605,595,0.8697147791553581,0.13028522084464186,-0.07218917640578099,0.3381476136249415
Monthly,November,0.11486972629437475,1.9832019087329227,0.5262206148282098,553,0.8045865330376728,0.1954134669623272,-0.050785727704739075,0.2805251802934886
Monthly,December,0.06202751424590461,1.5771603400222836,0.5137457044673539,582,0.5321919941197751,0.46780800588022486,-0.06637339475655277,0.19042842324836198
Weekly,Monday,-0.1072896906459473,2.026783126188185,0.48580199539524177,1303,0.9225493158615297,0.07745068413847031,-0.2174403428803201,0.002860961588425498
Weekly,Tuesday,0.12256043057429414,2.087666858669059,0.5171929824561403,1425,0.9627150095620798,0.03728499043792022,0.014075067479509387,0.2310457936690789
Weekly,Wednesday,-0.04603813062270915,1.9079995156409144,0.503859649122807,1425,0.5730107571891315,0.4269892428108685,-0.1451871013406423,0.05311084009522401
Weekly,Thursday,-0.02864250936157313,2.1931049519476775,0.49356223175965663,1398,0.36775179406493197,0.632248205935068,-0.14370409437015214,0.08641907564700589
Weekly,Friday,0.05089605863992805,1.8006990991745302,0.5046728971962616,1391,0.6193035252564313,0.3806964747435687,-0.04381572190663187,0.14560783918648795
Quarterly,Q1,-0.041139171810321826,2.1234297697266467,0.5005827505827506,1716,0.5471468976686238,0.4528531023313762,-0.14167803254684747,0.059399688926203814
Quarterly,Q2,0.0318112483137084,1.8432902156127202,0.485277463193658,1766,0.45395802242370875,0.5460419775762912,-0.0542176535405779,0.1178401501679947
Quarterly,Q3,-0.09498812294803628,1.977473464529291,0.49479768786127165,1730,0.9223229148688107,0.07767708513118927,-0.18823618808403714,-0.0017400578120354143
Quarterly,Q4,0.10332116011826933,2.080438725024518,0.5248554913294797,1730,0.9424945847050835,0.05750541529491648,0.005217752298977543,0.20142456793756114
DayOfMonth,Beginning,-0.0344442823418377,2.11063728089364,0.4964901084875558,1567,0.4561869134561938,0.5438130865438062,-0.13902773859142978,0.0701391739077544
DayOfMonth,Middle,-0.019773093113090584,2.026313263466616,0.5019522776572668,2305,0.31703914784034026,0.6829608521596597,-0.10253822662389683,0.06299204039771567
DayOfMonth,End,0.053330589564742674,1.9724375941524284,0.51209398756047,1447,0.6430245040781037,0.35697549592189626,-0.04838341829341209,0.15504459742289745
