Short Window,Long Window
5,8
5,9
5,10
5,11
5,12
5,13
5,14
5,15
5,16
5,17
5,77
5,78
5,79
5,80
5,81
5,82
5,83
5,84
5,85
5,86
5,87
5,88
5,89
6,8
6,9
6,10
6,11
6,12
6,13
6,14
6,15
6,16
6,17
6,18
6,77
6,78
6,79
6,80
6,81
6,82
6,83
6,84
6,85
6,86
6,87
6,88
6,89
7,8
7,9
7,10
7,11
7,12
7,13
7,14
7,15
7,16
7,17
7,77
7,78
7,79
7,80
7,81
7,82
7,83
7,84
7,85
7,86
7,87
7,88
7,89
8,9
8,10
8,11
8,12
8,13
8,14
8,15
8,16
8,78
8,79
8,80
8,81
8,82
8,83
8,84
8,85
8,86
8,87
8,88
8,89
9,10
9,11
9,12
9,13
9,14
9,15
9,79
9,80
9,81
9,82
9,83
9,84
9,85
9,86
9,87
9,88
9,89
10,11
10,12
10,13
10,14
10,80
10,81
10,82
10,83
10,84
10,85
10,86
10,87
10,88
10,89
11,12
11,13
11,80
11,81
11,82
11,83
11,84
11,85
11,86
11,87
11,88
11,89
12,80
12,81
12,82
12,83
12,84
12,85
12,86
12,87
12,88
12,89
13,80
13,81
13,82
13,83
13,84
13,85
13,86
13,87
13,88
13,89
14,80
14,81
14,82
14,83
14,84
14,85
14,86
14,87
14,88
14,89
15,79
15,80
15,81
15,82
15,83
15,84
15,85
15,86
15,87
15,88
15,89
16,79
16,80
16,81
16,82
16,83
16,84
16,85
16,86
16,87
16,88
16,89
17,78
17,79
17,80
17,81
17,82
17,83
17,84
17,85
17,86
17,87
17,88
17,89
18,77
18,78
18,79
18,80
18,81
18,82
18,83
18,84
18,85
18,86
18,87
18,88
18,89
19,76
19,77
19,78
19,79
19,80
19,81
19,82
19,83
19,84
19,85
19,86
19,87
19,88
19,89
20,75
20,76
20,77
20,78
20,79
20,80
20,81
20,82
20,83
20,84
20,85
20,86
20,87
21,74
21,75
21,76
21,77
21,78
21,79
21,80
21,81
21,82
21,83
21,84
21,85
22,73
22,74
22,75
22,76
22,77
22,78
22,79
22,80
22,81
22,82
22,83
22,84
23,72
23,73
23,74
23,75
23,76
23,77
23,78
23,79
23,80
23,81
23,82
24,70
24,71
24,72
24,73
24,74
24,75
24,76
24,77
24,78
24,79
24,80
25,69
25,70
25,71
25,72
25,73
25,74
25,75
25,76
25,77
25,78
25,79
26,68
26,69
26,70
26,71
26,72
26,73
26,74
26,75
26,76
26,77
27,67
27,68
27,69
27,70
27,71
27,72
27,73
27,74
27,75
27,76
28,66
28,67
28,68
28,69
28,70
28,71
28,72
28,73
28,74
29,64
29,65
29,66
29,67
29,68
29,69
29,70
29,71
29,72
30,63
30,64
30,65
30,66
30,67
30,68
30,69
30,70
30,71
31,62
31,63
31,64
31,65
31,66
31,67
31,68
31,69
32,61
32,62
32,63
32,64
32,65
32,66
32,67
32,68
33,60
33,61
33,62
33,63
33,64
33,65
33,66
33,67
34,58
34,59
34,60
34,61
34,62
34,63
34,64
34,65
35,57
35,58
35,59
35,60
35,61
35,62
35,63
35,64
36,56
36,57
36,58
36,59
36,60
36,61
36,62
36,63
37,55
37,56
37,57
37,58
37,59
37,60
37,61
38,54
38,55
38,56
38,57
38,58
38,59
38,60
39,53
39,54
39,55
39,56
39,57
39,58
39,59
40,52
40,53
40,54
40,55
40,56
40,57
40,58
41,51
41,52
41,53
41,54
41,55
41,56
42,49
42,50
42,51
42,52
42,53
42,54
42,55
43,48
43,49
43,50
43,51
43,52
43,53
43,54
44,47
44,48
44,49
44,50
44,51
44,52
44,53
45,46
45,47
45,48
45,49
45,50
45,51
45,52
46,47
46,48
46,49
46,50
46,51
47,48
47,49
47,50
48,49
