Short Window,Long Window
5,11
5,12
5,13
5,14
5,15
5,16
5,17
5,18
5,19
5,20
5,21
5,22
5,23
5,24
5,25
5,26
5,27
5,28
5,29
5,30
5,31
5,32
5,33
5,34
5,35
5,36
5,37
5,38
5,39
5,40
5,41
5,42
5,43
5,44
5,45
5,46
5,47
5,48
5,49
5,50
5,51
5,52
5,53
5,54
5,55
5,56
5,57
5,58
5,59
5,60
5,61
5,62
5,63
5,64
5,65
5,66
6,10
6,11
6,12
6,13
6,14
6,15
6,16
6,17
6,18
6,19
6,20
6,21
6,22
6,39
6,40
6,41
6,42
6,43
6,44
6,45
6,46
6,47
6,48
6,49
6,50
6,51
6,52
6,53
6,54
6,55
6,56
6,57
6,58
6,59
6,60
6,61
6,62
6,63
6,64
6,65
6,66
6,67
6,68
7,9
7,10
7,11
7,12
7,13
7,14
7,15
7,16
7,17
7,46
7,47
7,48
7,49
7,50
7,51
7,52
7,53
7,54
7,55
7,56
7,57
7,58
7,59
7,60
7,61
7,62
7,63
7,64
7,65
7,66
7,67
7,68
7,69
8,9
8,10
8,11
8,12
8,13
8,14
8,15
8,49
8,50
8,51
8,52
8,53
8,54
8,55
8,56
8,57
8,58
8,59
8,60
8,61
8,62
8,63
8,64
8,65
8,66
8,67
8,68
8,69
9,10
9,11
9,12
9,13
9,51
9,52
9,53
9,54
9,55
9,56
9,57
9,58
9,59
9,60
9,61
9,62
9,63
9,64
9,65
9,66
9,67
9,68
9,69
10,11
10,12
10,52
10,53
10,54
10,55
10,56
10,57
10,58
10,59
10,60
10,61
10,62
10,63
10,64
10,65
10,66
10,67
11,53
11,54
11,55
11,56
11,57
11,58
11,59
11,60
11,61
11,62
11,63
11,64
11,65
11,66
12,52
12,53
12,54
12,55
12,56
12,57
12,58
12,59
12,60
12,61
12,62
12,63
12,64
13,52
13,53
13,54
13,55
13,56
13,57
13,58
13,59
13,60
13,61
13,62
14,51
14,52
14,53
14,54
14,55
14,56
14,57
14,58
14,59
14,60
15,50
15,51
15,52
15,53
15,54
15,55
15,56
15,57
15,58
16,48
16,49
16,50
16,51
16,52
16,53
16,54
16,55
17,47
17,48
17,49
17,50
17,51
17,52
17,53
18,45
18,46
18,47
18,48
18,49
18,50
18,51
19,44
19,45
19,46
19,47
19,48
19,49
20,43
20,44
20,45
20,46
20,47
21,41
21,42
21,43
21,44
21,45
21,46
22,40
22,41
22,42
22,43
22,44
23,39
23,40
23,41
23,42
24,37
24,38
24,39
24,40
24,41
25,36
25,37
25,38
25,39
26,35
26,36
26,37
26,38
27,34
27,35
27,36
27,37
28,33
28,34
28,35
29,32
29,33
29,34
30,31
30,32
30,33
31,32
