Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Profit Factor Adjusted,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Most Calmar Ratio,OMC,true,68,74,false,151,52.317880794701985,1.5856797867192127,0.013301620859760395,2.4936996697735796,2.138771837065604,0.2793340380549683,0.5586680761099366,0.696575198454195,0.7121248919832951,0,0,11352,11353 days 00:00:00,1000.0,16260.150907698468,1526.0150907698467,5314.530851403133,100.0,2320.461619105863,43.62569674294831,2516 days 00:00:00,151,0,0.0,64.9521739130435,-25.571428571428555,9.096273140487305,-4.750790666148426,55 days 10:37:58.481012658,33 days 07:00:00,101.06060203773816,0.48719706830204373,0.21501001492479924,1.1020541381027151,0.13468109652899804,14.039343951024888,1.1063478555238984,0.37229541883234624,-0.01878578805660119,None,None,0.00032874474502433157,0.08284367574613155,15.26015090769851,0.06385652364752548,0.2046448668940743,1.5856797867192127,-0.7128598678908881,16442.38095238095,1.8327865145715407,1.7750224341543774,44 days 21:08:20.662251655
Most Total Return [%],OMC,true,64,77,false,104,54.807692307692314,1.6674326318246122,0.009161381254404511,3.5477129388644,3.1875731008081787,0.19238900634249473,0.38477801268498946,0.6825409670965337,0.7266921279428017,0,0,11352,11353 days 00:00:00,1000.0,17288.464792086812,1628.8464792086813,5314.530851403133,100.0,1828.1015602148857,46.932270213375865,2684 days 00:00:00,104,0,0.0,62.49234693877551,-26.351832460732975,11.050177235685311,-5.551020357280111,82 days 21:53:41.052631579,44 days 05:37:01.276595744,156.6198537700656,0.4954625279759221,0.20446098732073364,1.103696877314136,0.16950740247517523,14.040512117783328,1.0944040927253533,0.3736237144585602,-0.018771790708504855,None,None,0.0003339247957646537,0.08414904853269273,16.288464792086764,0.06530558149257493,0.20440172539260376,1.6674326318246122,-0.6935107679770762,16442.38095238095,1.521038044012874,1.6559625471162804,65 days 10:23:04.615384615
Most Expectancy,OMC,true,64,77,false,104,54.807692307692314,1.6674326318246122,0.009161381254404511,3.5477129388644,3.1875731008081787,0.19238900634249473,0.38477801268498946,0.6825409670965337,0.7266921279428017,0,0,11352,11353 days 00:00:00,1000.0,17288.464792086812,1628.8464792086813,5314.530851403133,100.0,1828.1015602148857,46.932270213375865,2684 days 00:00:00,104,0,0.0,62.49234693877551,-26.351832460732975,11.050177235685311,-5.551020357280111,82 days 21:53:41.052631579,44 days 05:37:01.276595744,156.6198537700656,0.4954625279759221,0.20446098732073364,1.103696877314136,0.16950740247517523,14.040512117783328,1.0944040927253533,0.3736237144585602,-0.018771790708504855,None,None,0.0003339247957646537,0.08414904853269273,16.288464792086764,0.06530558149257493,0.20440172539260376,1.6674326318246122,-0.6935107679770762,16442.38095238095,1.521038044012874,1.6559625471162804,65 days 10:23:04.615384615
Most Sharpe Ratio,OMC,true,64,77,false,104,54.807692307692314,1.6674326318246122,0.009161381254404511,3.5477129388644,3.1875731008081787,0.19238900634249473,0.38477801268498946,0.6825409670965337,0.7266921279428017,0,0,11352,11353 days 00:00:00,1000.0,17288.464792086812,1628.8464792086813,5314.530851403133,100.0,1828.1015602148857,46.932270213375865,2684 days 00:00:00,104,0,0.0,62.49234693877551,-26.351832460732975,11.050177235685311,-5.551020357280111,82 days 21:53:41.052631579,44 days 05:37:01.276595744,156.6198537700656,0.4954625279759221,0.20446098732073364,1.103696877314136,0.16950740247517523,14.040512117783328,1.0944040927253533,0.3736237144585602,-0.018771790708504855,None,None,0.0003339247957646537,0.08414904853269273,16.288464792086764,0.06530558149257493,0.20440172539260376,1.6674326318246122,-0.6935107679770762,16442.38095238095,1.521038044012874,1.6559625471162804,65 days 10:23:04.615384615
Most Omega Ratio,OMC,true,64,77,false,104,54.807692307692314,1.6674326318246122,0.009161381254404511,3.5477129388644,3.1875731008081787,0.19238900634249473,0.38477801268498946,0.6825409670965337,0.7266921279428017,0,0,11352,11353 days 00:00:00,1000.0,17288.464792086812,1628.8464792086813,5314.530851403133,100.0,1828.1015602148857,46.932270213375865,2684 days 00:00:00,104,0,0.0,62.49234693877551,-26.351832460732975,11.050177235685311,-5.551020357280111,82 days 21:53:41.052631579,44 days 05:37:01.276595744,156.6198537700656,0.4954625279759221,0.20446098732073364,1.103696877314136,0.16950740247517523,14.040512117783328,1.0944040927253533,0.3736237144585602,-0.018771790708504855,None,None,0.0003339247957646537,0.08414904853269273,16.288464792086764,0.06530558149257493,0.20440172539260376,1.6674326318246122,-0.6935107679770762,16442.38095238095,1.521038044012874,1.6559625471162804,65 days 10:23:04.615384615
Most Sortino Ratio,OMC,true,64,77,false,104,54.807692307692314,1.6674326318246122,0.009161381254404511,3.5477129388644,3.1875731008081787,0.19238900634249473,0.38477801268498946,0.6825409670965337,0.7266921279428017,0,0,11352,11353 days 00:00:00,1000.0,17288.464792086812,1628.8464792086813,5314.530851403133,100.0,1828.1015602148857,46.932270213375865,2684 days 00:00:00,104,0,0.0,62.49234693877551,-26.351832460732975,11.050177235685311,-5.551020357280111,82 days 21:53:41.052631579,44 days 05:37:01.276595744,156.6198537700656,0.4954625279759221,0.20446098732073364,1.103696877314136,0.16950740247517523,14.040512117783328,1.0944040927253533,0.3736237144585602,-0.018771790708504855,None,None,0.0003339247957646537,0.08414904853269273,16.288464792086764,0.06530558149257493,0.20440172539260376,1.6674326318246122,-0.6935107679770762,16442.38095238095,1.521038044012874,1.6559625471162804,65 days 10:23:04.615384615
Most Total Fees Paid,OMC,true,70,73,false,224,53.125,1.34216764265277,0.019732205778717406,1.47587260104096,1.2853398677098524,0.41437632135306557,0.8287526427061311,0.6115666592051335,0.6228996472115769,0,0,11352,11353 days 00:00:00,1000.0,10379.935111669727,937.9935111669728,5314.530851403133,100.0,2732.834879675232,48.62301692705693,3054 days 00:00:00,224,0,0.0,62.98257756563248,-25.571428571428555,6.583209631046288,-4.312442699631745,35 days 17:56:58.487394958,23 days 21:01:42.857142857,41.87471031995413,0.42839375830893517,0.16068328016041325,1.0891609203509913,0.09809063847249246,14.09790516675836,1.125595988488754,0.37212956248489243,-0.018819915781658446,None,None,0.0002894536823552735,0.07294232795352891,9.379935111669749,0.05331009120765673,0.20491919776659673,1.34216764265277,-0.8235039860725758,16442.38095238095,2.232273564662206,1.6253293343880688,30 days 04:23:34.285714285
Median Best Trade [%],OMC,true,68,73,false,171,52.63157894736842,1.4566435729301355,0.015063424947145878,2.010873066562054,1.735006959932747,0.3163319238900634,0.6326638477801269,0.6361033458442861,0.6550226155323104,0,0,11352,11353 days 00:00:00,1000.0,12172.656726275074,1117.2656726275075,5314.530851403133,100.0,2088.4541237145445,45.001954270666936,5360 days 00:00:00,171,0,0.0,65.75339805825242,-24.774331550802135,8.057205914267096,-4.7072745419991024,48 days 08:15:59.999999999,29 days 20:26:40,65.33717383786589,0.44981918000319104,0.18591522037490893,1.094044466516604,0.11332184584073651,14.2099953994227,1.1054074729848102,0.37246131528046417,-0.018771790708504738,None,None,0.0003029309865505004,0.0763386086107261,11.172656726275175,0.05704154373516013,0.20424546966601767,1.4566435729301355,-0.7897715332045672,16442.38095238095,1.9503900030560974,1.6056379269114893,39 days 14:02:06.315789472
Least Max Drawdown Duration,OMC,true,69,76,false,135,50.37037037037037,1.5182535228683443,0.011892177589852008,2.701234593739318,2.2305276548181374,0.24973572938689217,0.49947145877378435,0.6745947915125939,0.7138352740723404,0,0,11352,11353 days 00:00:00,1000.0,16197.702235514074,1519.7702235514073,5314.530851403133,100.0,2249.8230960979854,44.006482456114945,2060 days 00:00:00,135,0,0.0,68.46575682382134,-26.735937499999984,9.90151080395734,-4.606508425586434,69 days 15:10:35.294117646,30 days 17:54:37.611940298,112.575572114919,0.48709156806377024,0.21284206945758458,1.101789155046309,0.1644723621785383,14.049498214334,1.1078724339147066,0.37212956248489243,-0.018819915781658446,None,None,0.00032808932675589664,0.08267851034248595,15.197702235513809,0.06376566037670228,0.2042811026175746,1.5182535228683443,-0.7140349231108217,16442.38095238095,1.7329669942542478,1.5508789550208855,50 days 07:59:59.999999999
Most Avg Losing Trade [%],OMC,true,67,71,false,197,50.25380710659898,1.4381243519097735,0.017353770260747005,1.6469896006122733,1.3568442245203882,0.3644291754756871,0.7288583509513742,0.600211062168162,0.6094797255138661,0,0,11352,11353 days 00:00:00,1000.0,9624.683806908093,862.4683806908093,5314.530851403133,100.0,1965.4917150892793,52.17325112623651,4315 days 00:00:00,197,0,0.0,68.00096153846154,-26.977319587628845,7.505712489027684,-4.27151617441962,42 days 07:30:54.545454545,26 days 03:55:06.122448979,43.780120847249194,0.41939619605873263,0.14473651876390153,1.087433050459239,0.10563642375597204,14.24535063148871,1.1094085553902957,0.3703077851538925,-0.0188734990865701,None,None,0.00028196970563169166,0.0710563658191863,8.624683806908012,0.05154535520143111,0.20390349341385464,1.4381243519097735,-0.837715048645714,16442.38095238095,2.0934207285815223,1.511650378532446,34 days 06:42:01.827411167
