Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Profit Factor,INJ-USD,SMA,38,41,false,37,4.4367315026795495,54.054054054054056,1.6441520276762116,36.75741644683099,2.052561777544199,2.1949782700828244,22 days 18:09:43.783783783,0.022713321055862493,0.6813996316758748,1.3627992633517496,25.046490028227378,0,0,1629,1630 days 00:00:00,1000.0,27892.36441795851,2689.236441795851,841.7072713693722,100.0,1208.3058636923251,79.3411453271658,910 days 00:00:00,37,0,0.0,982.6761811194268,-35.8410147453147,79.4743047783328,-13.497746296112318,22 days 04:48:00,23 days 09:52:56.470588235,726.8206599448251,1.2299188685541051,1.39534937662208,1.2783367777861936,0.8755008974473901,6.940286475210334,1.4622925580042105,0.3360655737704918,-0.07368289320474312,None,None,0.0034424387481800265,0.8674945645413666,26.892364417958536,0.6729147322680393,0.8488607636884293,1629
Most Best Trade [%],INJ-USD,SMA,36,40,false,35,3.865311545838805,54.285714285714285,1.3720878603339337,41.02606159350815,2.0181466540371535,1.9048005655888007,23 days 22:37:42.857142856,0.021485573971761818,0.6445672191528545,1.289134438305709,26.444054434121277,0,0,1629,1630 days 00:00:00,1000.0,25449.917579339588,2444.9917579339585,841.7072713693722,100.0,1517.292777606813,73.44706931471208,906 days 00:00:00,35,0,0.0,1089.7313424869553,-37.690735590997285,88.74972671271838,-15.645790735553994,27 days 12:37:53.684210526,19 days 16:30:00,698.5690736954159,1.2097805922486846,1.4490542529964099,1.2737625558991132,0.888709245187631,7.018172992302654,1.4651406739036617,0.33169934640522875,-0.07427183500234794,None,None,0.0033836276425207616,0.8526741659152319,24.4499175793396,0.6493804369100993,0.8482476277956187,1629
Most Win Rate [%],INJ-USD,SMA,39,41,false,48,3.801045596721529,58.333333333333336,1.4975032692995236,24.268818889227372,2.0412941143755443,2.1723104465977627,17 days 18:00:00,0.029465930018416207,0.8839779005524863,1.7679558011049725,21.453099570587735,0,0,1629,1630 days 00:00:00,1000.0,27701.567699423573,2670.156769942357,841.7072713693722,100.0,1669.8287459933274,79.7147083290206,910 days 00:00:00,48,0,0.0,753.2759306698507,-35.18152540836355,50.90485785090746,-13.021635657124763,18 days 09:25:42.857142857,16 days 20:24:00,556.2826604046579,1.2274929924679625,1.3847507528271055,1.2756038851708975,0.8511129654249237,6.771203423188437,1.4709116570630953,0.34488448844884495,-0.07427183500234781,None,None,0.0034543481632546775,0.8704957371401787,26.70156769942352,0.6711404139341945,0.8534808656716337,1629
Most Expectancy,INJ-USD,SMA,9,22,false,36,3.457294015759311,50.0,1.4313406220400378,29.9091806093112,2.574912006719791,8.671313587222397,22 days 20:00:00,0.022099447513812154,0.6629834254143647,1.3259668508287294,19.829291011698036,0,0,1629,1630 days 00:00:00,1000.0,82404.14970058498,8140.4149700584985,841.7072713693722,100.0,4890.535153497291,73.85106686767622,510 days 00:00:00,36,0,0.0,627.0056083753957,-23.92833189186172,71.77799456242249,-11.959633343800093,35 days 00:00:00,10 days 16:00:00,2261.226380571805,1.4650485690969324,2.2823495474673936,1.3479413172546766,1.4763173619168701,9.952907987892537,1.452382290988696,0.3393590797041906,-0.0716216325578237,None,None,0.004041533350311506,1.0184664042784997,81.40414970058514,0.9779170719626056,0.8366442813839122,1629
Most Omega Ratio,INJ-USD,SMA,9,22,false,36,3.457294015759311,50.0,1.4313406220400378,29.9091806093112,2.574912006719791,8.671313587222397,22 days 20:00:00,0.022099447513812154,0.6629834254143647,1.3259668508287294,19.829291011698036,0,0,1629,1630 days 00:00:00,1000.0,82404.14970058498,8140.4149700584985,841.7072713693722,100.0,4890.535153497291,73.85106686767622,510 days 00:00:00,36,0,0.0,627.0056083753957,-23.92833189186172,71.77799456242249,-11.959633343800093,35 days 00:00:00,10 days 16:00:00,2261.226380571805,1.4650485690969324,2.2823495474673936,1.3479413172546766,1.4763173619168701,9.952907987892537,1.452382290988696,0.3393590797041906,-0.0716216325578237,None,None,0.004041533350311506,1.0184664042784997,81.40414970058514,0.9779170719626056,0.8366442813839122,1629
Least Max Drawdown [%],INJ-USD,SMA,25,28,false,51,3.278948485064389,49.01960784313725,1.457895433504487,21.93315426558682,2.3706955437872694,6.025920090196016,16 days 05:38:49.411764705,0.03130755064456722,0.9392265193370166,1.8784530386740332,20.600200138948946,0,0,1629,1630 days 00:00:00,1000.0,60137.68027978143,5913.7680279781425,841.7072713693722,100.0,4873.015431239823,64.00529624962718,553 days 00:00:00,51,0,0.0,762.3469880645873,-33.69595943538462,54.45768571913968,-9.340433670521705,20 days 19:12:00,11 days 20:18:27.692307692,1159.5623584270875,1.3994736606681741,2.34767615293941,1.324825378961964,0.9244388494077722,6.860602072038828,1.5434541976576608,0.33169934640522875,-0.07287867513580983,None,None,0.003898450394654146,0.9824094994528448,59.13768027978145,0.8839017886943059,0.8448390625981615,1629
Least Total Trades,INJ-USD,SMA,31,37,false,34,3.209830450107112,47.05882352941176,1.4710320769841934,39.15875070055548,2.043621096940734,2.174125984877419,24 days 02:49:24.705882352,0.020871700429711478,0.6261510128913444,1.252302025782689,24.51929141471246,0,0,1629,1630 days 00:00:00,1000.0,27716.849217137933,2671.6849217137933,841.7072713693722,100.0,1643.3594985028963,78.64838078244773,906 days 00:00:00,34,0,0.0,1001.4120754716132,-32.598599772959325,97.5774832965185,-12.769011606967185,27 days 16:30:00,20 days 22:39:59.999999999,785.7896828569988,1.2291723293853263,1.4038557980219328,1.2811222682329886,0.8760903224403642,7.109753845950152,1.4747427621724853,0.32197891321978916,-0.07427183500234782,None,None,0.003432370662759006,0.8649574070152695,26.71684921713786,0.6712829047173039,0.8468921530318698,1629
Median Worst Trade [%],INJ-USD,SMA,32,35,false,42,2.8896116708569117,47.61904761904761,1.3983245135046132,28.946614202672876,2.0851972668171,2.635526679213318,19 days 15:59:59.999999999,0.02578268876611418,0.7734806629834254,1.5469613259668509,22.389646344608856,0,0,1629,1630 days 00:00:00,1000.0,31600.492411511965,3060.0492411511964,841.7072713693722,100.0,2282.540223423595,79.85042168970952,905 days 00:00:00,42,0,0.0,778.6144189009495,-33.191061118707154,73.92842695810023,-11.945942847715617,23 days 21:36:00,15 days 19:38:10.909090909,728.5831526550473,1.2567415923257574,1.4612457826681167,1.2878047027531885,0.851173598561694,6.986118165077681,1.479062826924456,0.32952691680261015,-0.07427183500234781,None,None,0.0035314142756405127,0.8899163974614092,30.600492411511993,0.705510939191593,0.8522154090165405,1629
Median Total Trades,INJ-USD,SMA,24,28,false,49,2.6990252716828023,51.02040816326531,1.2783488337292204,22.234212879040996,2.1647152267015546,3.3608980499759302,16 days 20:04:53.877551020,0.030079803560466543,0.9023941068139963,1.8047882136279927,20.064022671694453,0,0,1629,1630 days 00:00:00,1000.0,37705.99598365257,3670.5995983652565,841.7072713693722,100.0,4591.935064000444,74.74760895870331,642 days 00:00:00,49,0,0.0,762.3469880645873,-33.69595943538462,53.893447176890064,-10.744156181218454,21 days 02:52:48,12 days 09:00:00,749.1019588500508,1.2989001671704052,1.6779648201278614,1.2979014176993082,0.8401843657017649,6.887953267075449,1.5099348176204848,0.32952691680261015,-0.07278815320820199,None,None,0.0036091651719421555,0.9095096233294232,36.7059959836526,0.7527298568338117,0.8427091078899474,1629
Most Total Return [%],INJ-USD,SMA,13,16,false,73,2.537866158531862,52.054794520547944,1.2871576876130713,11.34724544471893,2.588374475236079,9.445088864655965,11 days 19:23:50.136986300,0.044812768569674644,1.3443830570902395,2.688766114180479,15.255044520524528,0,0,1629,1630 days 00:00:00,1000.0,88917.07247480185,8791.707247480186,841.7072713693722,100.0,9549.133403476299,68.42435951266181,508 days 00:00:00,73,0,0.0,185.2435479437111,-28.74473164330722,31.799248227178474,-10.857786147665713,15 days 02:31:34.736842105,8 days 05:29:08.571428571,1204.3434585589293,1.4804405142410193,2.530788799181497,1.3428925476302869,1.4308794085493832,9.695263981243064,1.5435546524486068,0.36401673640167365,-0.07228663803847163,None,None,0.004101108918300695,1.0334794474117752,87.91707247480178,1.0013152118545725,0.8401504116698882,1629
