Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Least Total Trades,RUNE-USD,EMA,5,41,false,34,9.45743528342638,38.23529411764706,2.0125213945435734,81.64021028898233,2.849176046954832,16.363947652612133,31 days 14:49:24.705882352,0.01630695443645084,0.4892086330935252,0.9784172661870504,39.939095680940994,0,0,2085,2086 days 00:00:00,1000.0,1046407.5679219051,104540.75679219051,6020.563922655227,100.0,31790.31741868257,73.87146973035678,906 days 00:00:00,34,0,0.0,1710.524749604097,-28.07946414060559,231.27507725943056,-10.990897835580839,65 days 03:41:32.307692308,10 days 20:34:17.142857142,30747.28140946779,1.6577342389429301,3.216111501795506,1.4051813371650153,0.9996573352287291,8.452186739969338,1.4232627146653023,0.35278858625162124,-0.07646617979918338,None,None,0.004880151453294029,1.2297981662300954,1045.4075679219086,1.3163067805384556,0.8928224364281904,2085
Most Best Trade [%],RUNE-USD,EMA,5,41,false,34,9.45743528342638,38.23529411764706,2.0125213945435734,81.64021028898233,2.849176046954832,16.363947652612133,31 days 14:49:24.705882352,0.01630695443645084,0.4892086330935252,0.9784172661870504,39.939095680940994,0,0,2085,2086 days 00:00:00,1000.0,1046407.5679219051,104540.75679219051,6020.563922655227,100.0,31790.31741868257,73.87146973035678,906 days 00:00:00,34,0,0.0,1710.524749604097,-28.07946414060559,231.27507725943056,-10.990897835580839,65 days 03:41:32.307692308,10 days 20:34:17.142857142,30747.28140946779,1.6577342389429301,3.216111501795506,1.4051813371650153,0.9996573352287291,8.452186739969338,1.4232627146653023,0.35278858625162124,-0.07646617979918338,None,None,0.004880151453294029,1.2297981662300954,1045.4075679219086,1.3163067805384556,0.8928224364281904,2085
Most Win Rate [%],RUNE-USD,EMA,9,12,false,44,8.804111551379357,52.27272727272727,1.9684363131143658,36.695050374576034,2.99564783576158,25.570203307401872,24 days 04:21:49.090909089,0.021103117505995205,0.6330935251798561,1.2661870503597121,23.23139879829274,0,0,2085,2086 days 00:00:00,1000.0,1600676.074501583,159967.60745015828,6020.563922655227,100.0,71347.40134737137,63.96793869572824,545 days 00:00:00,44,0,0.0,503.2417581983233,-33.58356779544665,79.4388191280825,-10.119553498311996,39 days 08:20:52.173913043,7 days 13:42:51.428571428,36356.27442049052,1.7222685416838133,4.121500538420147,1.432643634721956,1.1607541003100548,10.255104174910208,1.4431584503896413,0.3536664503569111,-0.07456393814863725,None,None,0.0050909486617347725,1.2829190627571627,1599.6760745015843,1.4383557113628238,0.8964881455248879,2085
Most Avg Winning Trade [%],RUNE-USD,EMA,5,42,false,34,8.653308289070269,38.23529411764706,1.9132441640607487,80.98404505804163,2.764412453673631,12.298768833611298,31 days 15:31:45.882352940,0.01630695443645084,0.4892086330935252,0.9784172661870504,39.618093985229,0,0,2085,2086 days 00:00:00,1000.0,801660.878553719,80066.08785537191,6020.563922655227,100.0,24571.12269458343,76.36876698457341,907 days 00:00:00,34,0,0.0,1710.524749604097,-28.07946414060559,231.615557384738,-12.264034001341836,65 days 11:04:36.923076924,10 days 17:08:34.285714285,23548.849369227028,1.6144971236468224,2.909597779902691,1.3918250438521573,0.9903665779744495,8.438251085419122,1.4226403584761906,0.35103626943005173,-0.07714421630537754,None,None,0.004752434099098468,1.1976133929728139,800.6608785537217,1.2429400577890473,0.8927411021314391,2085
Most Avg Winning Trade Duration,RUNE-USD,EMA,5,42,false,34,8.653308289070269,38.23529411764706,1.9132441640607487,80.98404505804163,2.764412453673631,12.298768833611298,31 days 15:31:45.882352940,0.01630695443645084,0.4892086330935252,0.9784172661870504,39.618093985229,0,0,2085,2086 days 00:00:00,1000.0,801660.878553719,80066.08785537191,6020.563922655227,100.0,24571.12269458343,76.36876698457341,907 days 00:00:00,34,0,0.0,1710.524749604097,-28.07946414060559,231.615557384738,-12.264034001341836,65 days 11:04:36.923076924,10 days 17:08:34.285714285,23548.849369227028,1.6144971236468224,2.909597779902691,1.3918250438521573,0.9903665779744495,8.438251085419122,1.4226403584761906,0.35103626943005173,-0.07714421630537754,None,None,0.004752434099098468,1.1976133929728139,800.6608785537217,1.2429400577890473,0.8927411021314391,2085
Most Total Return [%],RUNE-USD,EMA,8,12,false,49,8.405613708143173,51.02040816326531,1.6331866426646333,36.57525214641244,3.207829222912083,47.98923657974849,21 days 15:11:01.224489795,0.023501199040767386,0.7050359712230215,1.410071942446043,25.786868419772798,0,0,2085,2086 days 00:00:00,1000.0,2950428.3035045555,294942.83035045554,6020.563922655227,100.0,162321.01942708332,60.07325800221128,504 days 00:00:00,49,0,0.0,584.8282913006665,-33.58356779544667,81.53389830057554,-10.256670930840803,35 days 02:52:48,7 days 14:00:00,60192.41435723583,1.8251214965273361,5.072350009319392,1.4651883487608877,1.1978345547039235,10.362785744291024,1.4678669380639264,0.3554256010396361,-0.07286751361436358,None,None,0.005366656164044721,1.3523973533392697,2949.428303504551,1.6253109270268933,0.8917819826164571,2085
Most Total Fees Paid,RUNE-USD,EMA,8,12,false,49,8.405613708143173,51.02040816326531,1.6331866426646333,36.57525214641244,3.207829222912083,47.98923657974849,21 days 15:11:01.224489795,0.023501199040767386,0.7050359712230215,1.410071942446043,25.786868419772798,0,0,2085,2086 days 00:00:00,1000.0,2950428.3035045555,294942.83035045554,6020.563922655227,100.0,162321.01942708332,60.07325800221128,504 days 00:00:00,49,0,0.0,584.8282913006665,-33.58356779544667,81.53389830057554,-10.256670930840803,35 days 02:52:48,7 days 14:00:00,60192.41435723583,1.8251214965273361,5.072350009319392,1.4651883487608877,1.1978345547039235,10.362785744291024,1.4678669380639264,0.3554256010396361,-0.07286751361436358,None,None,0.005366656164044721,1.3523973533392697,2949.428303504551,1.6253109270268933,0.8917819826164571,2085
Most Expectancy,RUNE-USD,EMA,8,12,false,49,8.405613708143173,51.02040816326531,1.6331866426646333,36.57525214641244,3.207829222912083,47.98923657974849,21 days 15:11:01.224489795,0.023501199040767386,0.7050359712230215,1.410071942446043,25.786868419772798,0,0,2085,2086 days 00:00:00,1000.0,2950428.3035045555,294942.83035045554,6020.563922655227,100.0,162321.01942708332,60.07325800221128,504 days 00:00:00,49,0,0.0,584.8282913006665,-33.58356779544667,81.53389830057554,-10.256670930840803,35 days 02:52:48,7 days 14:00:00,60192.41435723583,1.8251214965273361,5.072350009319392,1.4651883487608877,1.1978345547039235,10.362785744291024,1.4678669380639264,0.3554256010396361,-0.07286751361436358,None,None,0.005366656164044721,1.3523973533392697,2949.428303504551,1.6253109270268933,0.8917819826164571,2085
Most Sharpe Ratio,RUNE-USD,EMA,8,12,false,49,8.405613708143173,51.02040816326531,1.6331866426646333,36.57525214641244,3.207829222912083,47.98923657974849,21 days 15:11:01.224489795,0.023501199040767386,0.7050359712230215,1.410071942446043,25.786868419772798,0,0,2085,2086 days 00:00:00,1000.0,2950428.3035045555,294942.83035045554,6020.563922655227,100.0,162321.01942708332,60.07325800221128,504 days 00:00:00,49,0,0.0,584.8282913006665,-33.58356779544667,81.53389830057554,-10.256670930840803,35 days 02:52:48,7 days 14:00:00,60192.41435723583,1.8251214965273361,5.072350009319392,1.4651883487608877,1.1978345547039235,10.362785744291024,1.4678669380639264,0.3554256010396361,-0.07286751361436358,None,None,0.005366656164044721,1.3523973533392697,2949.428303504551,1.6253109270268933,0.8917819826164571,2085
Most Calmar Ratio,RUNE-USD,EMA,8,12,false,49,8.405613708143173,51.02040816326531,1.6331866426646333,36.57525214641244,3.207829222912083,47.98923657974849,21 days 15:11:01.224489795,0.023501199040767386,0.7050359712230215,1.410071942446043,25.786868419772798,0,0,2085,2086 days 00:00:00,1000.0,2950428.3035045555,294942.83035045554,6020.563922655227,100.0,162321.01942708332,60.07325800221128,504 days 00:00:00,49,0,0.0,584.8282913006665,-33.58356779544667,81.53389830057554,-10.256670930840803,35 days 02:52:48,7 days 14:00:00,60192.41435723583,1.8251214965273361,5.072350009319392,1.4651883487608877,1.1978345547039235,10.362785744291024,1.4678669380639264,0.3554256010396361,-0.07286751361436358,None,None,0.005366656164044721,1.3523973533392697,2949.428303504551,1.6253109270268933,0.8917819826164571,2085
