Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Total Return [%],HBAR-USD,EMA,8,29,false,34,4.272258697050759,38.23529411764706,2.5015952014542417,36.328242900106446,2.32694780421557,70.61085730317959,24 days 17:38:49.411764704,0.016757023164120255,0.5027106949236076,1.0054213898472153,18.262596233666127,0,0,2029,2030 days 00:00:00,1000.0,50589.44623706647,4958.944623706647,69.24850239834323,100.0,793.2708362484375,73.59122067578156,1172 days 00:00:00,34,0,0.0,654.1369711624491,-33.49169878118454,112.6116264487514,-10.894804058578506,52 days 12:55:23.076923077,7 days 12:34:17.142857142,1458.513124619602,1.116787991015191,1.3926390095876697,1.3774299930689733,6.023695302548763,88.0886562481852,1.5164974442922836,0.25774473358116484,-0.05787415936210537,None,None,0.0033424040878651455,0.8422858301420166,49.58944623706653,0.6275654929178014,0.9076845038137485,2029
Mean Total Return [%],HBAR-USD,EMA,8,29,false,34,4.272258697050759,38.23529411764706,2.5015952014542417,36.328242900106446,2.32694780421557,70.61085730317959,24 days 17:38:49.411764704,0.016757023164120255,0.5027106949236076,1.0054213898472153,18.262596233666127,0,0,2029,2030 days 00:00:00,1000.0,50589.44623706647,4958.944623706647,69.24850239834323,100.0,793.2708362484375,73.59122067578156,1172 days 00:00:00,34,0,0.0,654.1369711624491,-33.49169878118454,112.6116264487514,-10.894804058578506,52 days 12:55:23.076923077,7 days 12:34:17.142857142,1458.513124619602,1.116787991015191,1.3926390095876697,1.3774299930689733,6.023695302548763,88.0886562481852,1.5164974442922836,0.25774473358116484,-0.05787415936210537,None,None,0.0033424040878651455,0.8422858301420166,49.58944623706653,0.6275654929178014,0.9076845038137485,2029
Median Total Return [%],HBAR-USD,EMA,8,29,false,34,4.272258697050759,38.23529411764706,2.5015952014542417,36.328242900106446,2.32694780421557,70.61085730317959,24 days 17:38:49.411764704,0.016757023164120255,0.5027106949236076,1.0054213898472153,18.262596233666127,0,0,2029,2030 days 00:00:00,1000.0,50589.44623706647,4958.944623706647,69.24850239834323,100.0,793.2708362484375,73.59122067578156,1172 days 00:00:00,34,0,0.0,654.1369711624491,-33.49169878118454,112.6116264487514,-10.894804058578506,52 days 12:55:23.076923077,7 days 12:34:17.142857142,1458.513124619602,1.116787991015191,1.3926390095876697,1.3774299930689733,6.023695302548763,88.0886562481852,1.5164974442922836,0.25774473358116484,-0.05787415936210537,None,None,0.0033424040878651455,0.8422858301420166,49.58944623706653,0.6275654929178014,0.9076845038137485,2029
Most Total Fees Paid,HBAR-USD,EMA,8,29,false,34,4.272258697050759,38.23529411764706,2.5015952014542417,36.328242900106446,2.32694780421557,70.61085730317959,24 days 17:38:49.411764704,0.016757023164120255,0.5027106949236076,1.0054213898472153,18.262596233666127,0,0,2029,2030 days 00:00:00,1000.0,50589.44623706647,4958.944623706647,69.24850239834323,100.0,793.2708362484375,73.59122067578156,1172 days 00:00:00,34,0,0.0,654.1369711624491,-33.49169878118454,112.6116264487514,-10.894804058578506,52 days 12:55:23.076923077,7 days 12:34:17.142857142,1458.513124619602,1.116787991015191,1.3926390095876697,1.3774299930689733,6.023695302548763,88.0886562481852,1.5164974442922836,0.25774473358116484,-0.05787415936210537,None,None,0.0033424040878651455,0.8422858301420166,49.58944623706653,0.6275654929178014,0.9076845038137485,2029
Mean Total Fees Paid,HBAR-USD,EMA,8,29,false,34,4.272258697050759,38.23529411764706,2.5015952014542417,36.328242900106446,2.32694780421557,70.61085730317959,24 days 17:38:49.411764704,0.016757023164120255,0.5027106949236076,1.0054213898472153,18.262596233666127,0,0,2029,2030 days 00:00:00,1000.0,50589.44623706647,4958.944623706647,69.24850239834323,100.0,793.2708362484375,73.59122067578156,1172 days 00:00:00,34,0,0.0,654.1369711624491,-33.49169878118454,112.6116264487514,-10.894804058578506,52 days 12:55:23.076923077,7 days 12:34:17.142857142,1458.513124619602,1.116787991015191,1.3926390095876697,1.3774299930689733,6.023695302548763,88.0886562481852,1.5164974442922836,0.25774473358116484,-0.05787415936210537,None,None,0.0033424040878651455,0.8422858301420166,49.58944623706653,0.6275654929178014,0.9076845038137485,2029
Median Total Fees Paid,HBAR-USD,EMA,8,29,false,34,4.272258697050759,38.23529411764706,2.5015952014542417,36.328242900106446,2.32694780421557,70.61085730317959,24 days 17:38:49.411764704,0.016757023164120255,0.5027106949236076,1.0054213898472153,18.262596233666127,0,0,2029,2030 days 00:00:00,1000.0,50589.44623706647,4958.944623706647,69.24850239834323,100.0,793.2708362484375,73.59122067578156,1172 days 00:00:00,34,0,0.0,654.1369711624491,-33.49169878118454,112.6116264487514,-10.894804058578506,52 days 12:55:23.076923077,7 days 12:34:17.142857142,1458.513124619602,1.116787991015191,1.3926390095876697,1.3774299930689733,6.023695302548763,88.0886562481852,1.5164974442922836,0.25774473358116484,-0.05787415936210537,None,None,0.0033424040878651455,0.8422858301420166,49.58944623706653,0.6275654929178014,0.9076845038137485,2029
Most Max Drawdown [%],HBAR-USD,EMA,8,29,false,34,4.272258697050759,38.23529411764706,2.5015952014542417,36.328242900106446,2.32694780421557,70.61085730317959,24 days 17:38:49.411764704,0.016757023164120255,0.5027106949236076,1.0054213898472153,18.262596233666127,0,0,2029,2030 days 00:00:00,1000.0,50589.44623706647,4958.944623706647,69.24850239834323,100.0,793.2708362484375,73.59122067578156,1172 days 00:00:00,34,0,0.0,654.1369711624491,-33.49169878118454,112.6116264487514,-10.894804058578506,52 days 12:55:23.076923077,7 days 12:34:17.142857142,1458.513124619602,1.116787991015191,1.3926390095876697,1.3774299930689733,6.023695302548763,88.0886562481852,1.5164974442922836,0.25774473358116484,-0.05787415936210537,None,None,0.0033424040878651455,0.8422858301420166,49.58944623706653,0.6275654929178014,0.9076845038137485,2029
Mean Max Drawdown [%],HBAR-USD,EMA,8,29,false,34,4.272258697050759,38.23529411764706,2.5015952014542417,36.328242900106446,2.32694780421557,70.61085730317959,24 days 17:38:49.411764704,0.016757023164120255,0.5027106949236076,1.0054213898472153,18.262596233666127,0,0,2029,2030 days 00:00:00,1000.0,50589.44623706647,4958.944623706647,69.24850239834323,100.0,793.2708362484375,73.59122067578156,1172 days 00:00:00,34,0,0.0,654.1369711624491,-33.49169878118454,112.6116264487514,-10.894804058578506,52 days 12:55:23.076923077,7 days 12:34:17.142857142,1458.513124619602,1.116787991015191,1.3926390095876697,1.3774299930689733,6.023695302548763,88.0886562481852,1.5164974442922836,0.25774473358116484,-0.05787415936210537,None,None,0.0033424040878651455,0.8422858301420166,49.58944623706653,0.6275654929178014,0.9076845038137485,2029
Median Max Drawdown [%],HBAR-USD,EMA,8,29,false,34,4.272258697050759,38.23529411764706,2.5015952014542417,36.328242900106446,2.32694780421557,70.61085730317959,24 days 17:38:49.411764704,0.016757023164120255,0.5027106949236076,1.0054213898472153,18.262596233666127,0,0,2029,2030 days 00:00:00,1000.0,50589.44623706647,4958.944623706647,69.24850239834323,100.0,793.2708362484375,73.59122067578156,1172 days 00:00:00,34,0,0.0,654.1369711624491,-33.49169878118454,112.6116264487514,-10.894804058578506,52 days 12:55:23.076923077,7 days 12:34:17.142857142,1458.513124619602,1.116787991015191,1.3926390095876697,1.3774299930689733,6.023695302548763,88.0886562481852,1.5164974442922836,0.25774473358116484,-0.05787415936210537,None,None,0.0033424040878651455,0.8422858301420166,49.58944623706653,0.6275654929178014,0.9076845038137485,2029
Most Total Trades,HBAR-USD,EMA,8,29,false,34,4.272258697050759,38.23529411764706,2.5015952014542417,36.328242900106446,2.32694780421557,70.61085730317959,24 days 17:38:49.411764704,0.016757023164120255,0.5027106949236076,1.0054213898472153,18.262596233666127,0,0,2029,2030 days 00:00:00,1000.0,50589.44623706647,4958.944623706647,69.24850239834323,100.0,793.2708362484375,73.59122067578156,1172 days 00:00:00,34,0,0.0,654.1369711624491,-33.49169878118454,112.6116264487514,-10.894804058578506,52 days 12:55:23.076923077,7 days 12:34:17.142857142,1458.513124619602,1.116787991015191,1.3926390095876697,1.3774299930689733,6.023695302548763,88.0886562481852,1.5164974442922836,0.25774473358116484,-0.05787415936210537,None,None,0.0033424040878651455,0.8422858301420166,49.58944623706653,0.6275654929178014,0.9076845038137485,2029
