Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Total Return [%],PENDLE-USD,EMA,4,21,false,39,4.129677275474554,42.10526315789473,2.328419151592194,25.965635290746246,2.5556282247534865,16.57175749925419,18 days 03:09:28.421052630,0.02640722724113968,0.8130646282140375,1.6052814454482278,21.111739604011888,0,0,1439,1440 days 00:00:00,1000.0,30315.500433532216,2931.5500433532216,166.83305830265684,100.0,867.824985362136,67.39917185400192,653 days 00:00:00,38,1,4088.4832464010688,755.0284593617347,-29.820369675445395,75.2978404248211,-9.91233207949001,32 days 13:30:00,7 days 15:16:21.818181818,663.8688733455562,1.2491257282471746,2.039250743293258,1.3404487205069504,4.0379011422499005,37.081675952373296,1.6140906190719797,0.3067150635208712,-0.0747120905211756,None,None,0.004118931810233165,1.0379708161787575,29.31550043353222,0.8167339404383493,1.000057914420752,1439
Most Profit Factor,PENDLE-USD,EMA,4,21,false,39,4.129677275474554,42.10526315789473,2.328419151592194,25.965635290746246,2.5556282247534865,16.57175749925419,18 days 03:09:28.421052630,0.02640722724113968,0.8130646282140375,1.6052814454482278,21.111739604011888,0,0,1439,1440 days 00:00:00,1000.0,30315.500433532216,2931.5500433532216,166.83305830265684,100.0,867.824985362136,67.39917185400192,653 days 00:00:00,38,1,4088.4832464010688,755.0284593617347,-29.820369675445395,75.2978404248211,-9.91233207949001,32 days 13:30:00,7 days 15:16:21.818181818,663.8688733455562,1.2491257282471746,2.039250743293258,1.3404487205069504,4.0379011422499005,37.081675952373296,1.6140906190719797,0.3067150635208712,-0.0747120905211756,None,None,0.004118931810233165,1.0379708161787575,29.31550043353222,0.8167339404383493,1.000057914420752,1439
Most Expectancy,PENDLE-USD,EMA,4,21,false,39,4.129677275474554,42.10526315789473,2.328419151592194,25.965635290746246,2.5556282247534865,16.57175749925419,18 days 03:09:28.421052630,0.02640722724113968,0.8130646282140375,1.6052814454482278,21.111739604011888,0,0,1439,1440 days 00:00:00,1000.0,30315.500433532216,2931.5500433532216,166.83305830265684,100.0,867.824985362136,67.39917185400192,653 days 00:00:00,38,1,4088.4832464010688,755.0284593617347,-29.820369675445395,75.2978404248211,-9.91233207949001,32 days 13:30:00,7 days 15:16:21.818181818,663.8688733455562,1.2491257282471746,2.039250743293258,1.3404487205069504,4.0379011422499005,37.081675952373296,1.6140906190719797,0.3067150635208712,-0.0747120905211756,None,None,0.004118931810233165,1.0379708161787575,29.31550043353222,0.8167339404383493,1.000057914420752,1439
Most Sharpe Ratio,PENDLE-USD,EMA,4,21,false,39,4.129677275474554,42.10526315789473,2.328419151592194,25.965635290746246,2.5556282247534865,16.57175749925419,18 days 03:09:28.421052630,0.02640722724113968,0.8130646282140375,1.6052814454482278,21.111739604011888,0,0,1439,1440 days 00:00:00,1000.0,30315.500433532216,2931.5500433532216,166.83305830265684,100.0,867.824985362136,67.39917185400192,653 days 00:00:00,38,1,4088.4832464010688,755.0284593617347,-29.820369675445395,75.2978404248211,-9.91233207949001,32 days 13:30:00,7 days 15:16:21.818181818,663.8688733455562,1.2491257282471746,2.039250743293258,1.3404487205069504,4.0379011422499005,37.081675952373296,1.6140906190719797,0.3067150635208712,-0.0747120905211756,None,None,0.004118931810233165,1.0379708161787575,29.31550043353222,0.8167339404383493,1.000057914420752,1439
Most Calmar Ratio,PENDLE-USD,EMA,4,21,false,39,4.129677275474554,42.10526315789473,2.328419151592194,25.965635290746246,2.5556282247534865,16.57175749925419,18 days 03:09:28.421052630,0.02640722724113968,0.8130646282140375,1.6052814454482278,21.111739604011888,0,0,1439,1440 days 00:00:00,1000.0,30315.500433532216,2931.5500433532216,166.83305830265684,100.0,867.824985362136,67.39917185400192,653 days 00:00:00,38,1,4088.4832464010688,755.0284593617347,-29.820369675445395,75.2978404248211,-9.91233207949001,32 days 13:30:00,7 days 15:16:21.818181818,663.8688733455562,1.2491257282471746,2.039250743293258,1.3404487205069504,4.0379011422499005,37.081675952373296,1.6140906190719797,0.3067150635208712,-0.0747120905211756,None,None,0.004118931810233165,1.0379708161787575,29.31550043353222,0.8167339404383493,1.000057914420752,1439
Most Omega Ratio,PENDLE-USD,EMA,4,21,false,39,4.129677275474554,42.10526315789473,2.328419151592194,25.965635290746246,2.5556282247534865,16.57175749925419,18 days 03:09:28.421052630,0.02640722724113968,0.8130646282140375,1.6052814454482278,21.111739604011888,0,0,1439,1440 days 00:00:00,1000.0,30315.500433532216,2931.5500433532216,166.83305830265684,100.0,867.824985362136,67.39917185400192,653 days 00:00:00,38,1,4088.4832464010688,755.0284593617347,-29.820369675445395,75.2978404248211,-9.91233207949001,32 days 13:30:00,7 days 15:16:21.818181818,663.8688733455562,1.2491257282471746,2.039250743293258,1.3404487205069504,4.0379011422499005,37.081675952373296,1.6140906190719797,0.3067150635208712,-0.0747120905211756,None,None,0.004118931810233165,1.0379708161787575,29.31550043353222,0.8167339404383493,1.000057914420752,1439
Most Sortino Ratio,PENDLE-USD,EMA,4,21,false,39,4.129677275474554,42.10526315789473,2.328419151592194,25.965635290746246,2.5556282247534865,16.57175749925419,18 days 03:09:28.421052630,0.02640722724113968,0.8130646282140375,1.6052814454482278,21.111739604011888,0,0,1439,1440 days 00:00:00,1000.0,30315.500433532216,2931.5500433532216,166.83305830265684,100.0,867.824985362136,67.39917185400192,653 days 00:00:00,38,1,4088.4832464010688,755.0284593617347,-29.820369675445395,75.2978404248211,-9.91233207949001,32 days 13:30:00,7 days 15:16:21.818181818,663.8688733455562,1.2491257282471746,2.039250743293258,1.3404487205069504,4.0379011422499005,37.081675952373296,1.6140906190719797,0.3067150635208712,-0.0747120905211756,None,None,0.004118931810233165,1.0379708161787575,29.31550043353222,0.8167339404383493,1.000057914420752,1439
Most Total Fees Paid,PENDLE-USD,EMA,5,18,false,41,3.2239852567334624,45.0,1.7375230144668965,24.28362273484305,2.4733921839975825,14.105156736255491,17 days 06:35:59.999999999,0.02779708130646282,0.8547602501737317,1.6886726893676163,20.756675443958965,0,0,1439,1440 days 00:00:00,1000.0,26200.39494450482,2520.039494450482,166.83305830265684,100.0,1051.7577496143463,68.05995685656526,652 days 00:00:00,40,1,3533.5018141812725,755.0284593617348,-31.244864951951513,66.75229654643996,-10.463474020099884,30 days 00:00:00,6 days 20:43:38.181818181,541.6723282580884,1.2185605957007326,1.892802183873664,1.329117345731185,3.990620934999146,36.61345714144122,1.6074870553091025,0.3079019073569482,-0.0753592911455659,None,None,0.0040312829793016335,1.0158833107840117,25.2003949445049,0.7709400988007202,1.003327826368555,1439
Most Best Trade [%],PENDLE-USD,EMA,5,18,false,41,3.2239852567334624,45.0,1.7375230144668965,24.28362273484305,2.4733921839975825,14.105156736255491,17 days 06:35:59.999999999,0.02779708130646282,0.8547602501737317,1.6886726893676163,20.756675443958965,0,0,1439,1440 days 00:00:00,1000.0,26200.39494450482,2520.039494450482,166.83305830265684,100.0,1051.7577496143463,68.05995685656526,652 days 00:00:00,40,1,3533.5018141812725,755.0284593617348,-31.244864951951513,66.75229654643996,-10.463474020099884,30 days 00:00:00,6 days 20:43:38.181818181,541.6723282580884,1.2185605957007326,1.892802183873664,1.329117345731185,3.990620934999146,36.61345714144122,1.6074870553091025,0.3079019073569482,-0.0753592911455659,None,None,0.0040312829793016335,1.0158833107840117,25.2003949445049,0.7709400988007202,1.003327826368555,1439
Mean Avg Losing Trade [%],PENDLE-USD,EMA,4,22,false,37,3.076140444760926,41.66666666666667,2.3138100242231308,22.879926924197513,2.3266053522662076,9.819629935112138,19 days 05:19:59.999999998,0.02501737317581654,0.7713690062543432,1.5218902015288394,17.64886649469023,0,0,1439,1440 days 00:00:00,1000.0,19050.719517777346,1805.0719517777345,166.83305830265684,100.0,469.9679949917942,67.39917185400192,653 days 00:00:00,36,1,1693.1002679478734,628.7919754758991,-29.820369675445395,69.4321455967272,-10.371657841895129,34 days 22:23:59.999999999,8 days 00:00:00,454.37831249526346,1.1519974275116487,1.6479104488845635,1.3085675039851254,4.03145932626302,37.44216011401081,1.5757011068696636,0.3067150635208712,-0.07534090262860377,None,None,0.003788705898976039,0.9547538865419618,18.05071951777738,0.6748830675022752,0.9974384081754003,1439
Median Win Rate [%],PENDLE-USD,EMA,3,25,false,42,2.868744522077294,41.46341463414634,2.0146438873736914,22.437852390284565,2.2545185950224034,8.050576439827111,17 days 03:30:43.902439024,0.02849200833912439,0.8756080611535788,1.7303683113273105,19.64676442790726,0,0,1439,1440 days 00:00:00,1000.0,16099.35346858329,1509.9353468583288,166.83305830265684,100.0,561.9391082854593,71.15094601231783,658 days 00:00:00,41,1,983.3534955643936,755.0284593617348,-26.877767841267225,68.8606974605298,-10.44499620113914,33 days 01:24:42.352941177,5 days 21:00:00,344.2926822687536,1.116142702621559,1.437111033590676,1.297920645954646,4.005134788197759,36.81628032568676,1.6069493711819434,0.30434782608695654,-0.07535929114556604,None,None,0.0036900685140792704,0.9298972655479761,15.099353468583331,0.626265602475482,1.0026778204022242,1439
