Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Profit Factor Adjusted,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Most Total Return [%],PFG,false,23,40,false,63,38.70967741935484,1.412765293697716,0.01051560379918589,3.025139736472786,1.3373246210231513,0.22438941655359565,0.4452170963364993,0.6788093404602266,0.5747773733596364,0,0,5896,5897 days 00:00:00,1000.0,3275.1167976383467,227.51167976383465,301.7619178408639,100.0,327.0343320070004,48.240005451364745,2010 days 00:00:00,62,1,-3.663476514753711,84.67144141910066,-21.199195036473114,16.324510218286267,-5.374462673093623,118 days 12:00:00,20 days 04:25:15.789473684,36.754520550856455,0.4002609892154948,0.15794696716994017,1.0837460589580734,0.38898971317970826,24.554753234937365,1.0421080033310839,0.46582152622421075,-0.02142357329413712,None,None,0.0003117278181717695,0.07855541017928591,2.275116797638357,0.05200424492011235,0.23619951314907794,1.412765293697716,-0.24605569386719492,8539.84126984127,0.8531712809089986,0.4396384074203055,58 days 05:48:23.225806450
Most Sharpe Ratio,PFG,false,23,40,false,63,38.70967741935484,1.412765293697716,0.01051560379918589,3.025139736472786,1.3373246210231513,0.22438941655359565,0.4452170963364993,0.6788093404602266,0.5747773733596364,0,0,5896,5897 days 00:00:00,1000.0,3275.1167976383467,227.51167976383465,301.7619178408639,100.0,327.0343320070004,48.240005451364745,2010 days 00:00:00,62,1,-3.663476514753711,84.67144141910066,-21.199195036473114,16.324510218286267,-5.374462673093623,118 days 12:00:00,20 days 04:25:15.789473684,36.754520550856455,0.4002609892154948,0.15794696716994017,1.0837460589580734,0.38898971317970826,24.554753234937365,1.0421080033310839,0.46582152622421075,-0.02142357329413712,None,None,0.0003117278181717695,0.07855541017928591,2.275116797638357,0.05200424492011235,0.23619951314907794,1.412765293697716,-0.24605569386719492,8539.84126984127,0.8531712809089986,0.4396384074203055,58 days 05:48:23.225806450
Most Omega Ratio,PFG,false,23,40,false,63,38.70967741935484,1.412765293697716,0.01051560379918589,3.025139736472786,1.3373246210231513,0.22438941655359565,0.4452170963364993,0.6788093404602266,0.5747773733596364,0,0,5896,5897 days 00:00:00,1000.0,3275.1167976383467,227.51167976383465,301.7619178408639,100.0,327.0343320070004,48.240005451364745,2010 days 00:00:00,62,1,-3.663476514753711,84.67144141910066,-21.199195036473114,16.324510218286267,-5.374462673093623,118 days 12:00:00,20 days 04:25:15.789473684,36.754520550856455,0.4002609892154948,0.15794696716994017,1.0837460589580734,0.38898971317970826,24.554753234937365,1.0421080033310839,0.46582152622421075,-0.02142357329413712,None,None,0.0003117278181717695,0.07855541017928591,2.275116797638357,0.05200424492011235,0.23619951314907794,1.412765293697716,-0.24605569386719492,8539.84126984127,0.8531712809089986,0.4396384074203055,58 days 05:48:23.225806450
Most Sortino Ratio,PFG,false,23,40,false,63,38.70967741935484,1.412765293697716,0.01051560379918589,3.025139736472786,1.3373246210231513,0.22438941655359565,0.4452170963364993,0.6788093404602266,0.5747773733596364,0,0,5896,5897 days 00:00:00,1000.0,3275.1167976383467,227.51167976383465,301.7619178408639,100.0,327.0343320070004,48.240005451364745,2010 days 00:00:00,62,1,-3.663476514753711,84.67144141910066,-21.199195036473114,16.324510218286267,-5.374462673093623,118 days 12:00:00,20 days 04:25:15.789473684,36.754520550856455,0.4002609892154948,0.15794696716994017,1.0837460589580734,0.38898971317970826,24.554753234937365,1.0421080033310839,0.46582152622421075,-0.02142357329413712,None,None,0.0003117278181717695,0.07855541017928591,2.275116797638357,0.05200424492011235,0.23619951314907794,1.412765293697716,-0.24605569386719492,8539.84126984127,0.8531712809089986,0.4396384074203055,58 days 05:48:23.225806450
Median Win Rate [%],PFG,false,27,34,false,62,39.34426229508197,1.3726551974900352,0.010345997286295794,2.9488414788073727,1.3035954225709512,0.22082767978290366,0.4380936227951153,0.6511858218126185,0.5545427573456092,0,0,5896,5897 days 00:00:00,1000.0,3089.7276834803583,208.97276834803586,301.7619178408639,100.0,319.33565529949317,48.078716433682914,2061 days 00:00:00,61,1,-3.4561041650717925,83.21940102045926,-19.333879915681592,16.14660649072785,-5.611870961357263,117 days 14:00:00,21 days 09:04:51.891891892,34.31448832205622,0.3864175342016057,0.15041811789558407,1.0810387321888577,0.378680136830423,24.454135326049556,1.0395268448728068,0.46618597712580806,-0.0215010881059291,None,None,0.0003044404379522374,0.07671899036396383,2.0897276834803717,0.049387896452508295,0.23894184663794737,1.3726551974900352,-0.3074912505751007,8539.84126984127,0.8463729950309243,0.4155371588615216,59 days 05:30:29.508196721
Median Avg Losing Trade [%],PFG,false,30,31,false,61,40.0,1.3715290246065464,0.0101763907734057,2.984443012439792,1.3193338054624242,0.21726594301221167,0.43097014925373134,0.6484178254639371,0.5497109191014272,0,0,5896,5897 days 00:00:00,1000.0,3043.055046763764,204.30550467637642,301.7619178408639,100.0,305.5040532278204,49.17745788185274,2061 days 00:00:00,60,1,-3.4038971388622485,83.21940102045924,-19.333879915681596,16.212141001564028,-5.8340223136430325,117 days 16:00:00,22 days 00:40:00,34.10764906504379,0.3831529103870369,0.14500409139407305,1.0802982032404647,0.37677154037255656,24.47968615171686,1.0394127168704907,0.4665506093011689,-0.02150108810592914,None,None,0.0003018412514351261,0.07606399536165177,2.0430550467637816,0.048705546184701465,0.23892036340175402,1.3715290246065464,-0.32295795924746784,8539.84126984127,0.8395196596074048,0.41504997625729756,60 days 06:48:00
Most Total Fees Paid,PFG,false,26,35,false,63,38.70967741935484,1.3686412266024255,0.01051560379918589,2.8896655788421968,1.277435511000419,0.22438941655359565,0.4452170963364993,0.6484103732714088,0.5532969652455293,0,0,5896,5897 days 00:00:00,1000.0,3076.9906755212373,207.69906755212375,301.7619178408639,100.0,328.96735389360884,48.07871643368291,2061 days 00:00:00,62,1,-3.441856816836207,83.21940102045922,-19.33387991568159,16.089942256070014,-5.447351269933267,116 days 05:00:00,21 days 14:31:34.736842105,33.55536342480761,0.3855934955367956,0.14984792564196234,1.0809204609321703,0.37874763056578686,24.521533643725665,1.0405230064392448,0.4654572564612326,-0.02145784217547347,None,None,0.00030359265062981656,0.07650534795871378,2.0769906755212326,0.049202666570076214,0.23878566829224163,1.3686412266024255,-0.31171213041648543,8539.84126984127,0.8531712809089986,0.40999055426727093,58 days 05:25:09.677419354
Least Max Drawdown Duration,PFG,false,23,38,false,64,38.095238095238095,1.3738705971558667,0.010685210312075984,2.873445484634208,1.2702650880681707,0.22795115332428764,0.4523405698778833,0.6550052122368344,0.551112259328282,0,0,5896,5897 days 00:00:00,1000.0,3070.5897523021486,207.05897523021486,301.7619178408639,100.0,324.37415005559274,53.54344454560618,1045 days 00:00:00,63,1,-3.4346968792424377,83.21940102045923,-19.333879915681592,16.545226226281954,-5.539958048687481,116 days 05:00:00,21 days 04:18:27.692307692,32.92102300287918,0.38569865082044275,0.1342961577672,1.0806822631533024,0.30711504300787373,24.459248103073563,1.0380994689715446,0.46728041801443143,-0.0214578421754733,None,None,0.00030228890110211854,0.07617680307773388,2.0705897523021424,0.049109302876162886,0.2376954041721776,1.3738705971558667,-0.3138333136542141,8539.84126984127,0.859915822867672,0.40661434722186907,57 days 09:08:34.285714284
Most Max Drawdown Duration,PFG,false,27,49,false,54,41.509433962264154,1.3835279035357098,0.008989145183175035,3.1161575639221897,1.262764162945076,0.19233378561736772,0.38110583446404345,0.5993423808493493,0.5477919110243522,0,0,5896,5897 days 00:00:00,1000.0,2905.0097203024147,190.50097203024148,301.7619178408639,100.0,276.19624473420015,47.49958444028138,2849 days 00:00:00,53,1,-40.12832304387484,75.78312378044969,-17.007899980966695,15.448191968845393,-5.635608787958793,133 days 02:10:54.545454546,23 days 00:46:27.096774193,36.700717798986574,0.3763790844819679,0.1436545308429742,1.0768841849031188,0.7625279494734659,23.354342519608494,1.0374232137091133,0.4691081215744893,-0.021614157021390818,None,None,0.00028479712292831774,0.07176887497793608,1.9050097203024037,0.046627064245106986,0.2294863289893743,1.3579070164331966,-0.3687043965212886,8539.84126984127,0.7898831204142446,0.3998208671067112,68 days 17:12:27.169811320
Median Worst Trade [%],PFG,false,31,44,false,54,41.509433962264154,1.3729988676744969,0.008989145183175035,3.0879528981952236,1.2513347533670092,0.19233378561736772,0.38110583446404345,0.5939176707180095,0.5439198937879245,0,0,5896,5897 days 00:00:00,1000.0,2868.4477129309903,186.84477129309903,301.7619178408639,100.0,269.31013583833914,47.44530450157301,2849 days 00:00:00,53,1,-39.62327411660954,74.6410250748365,-17.007899980966688,15.522509624240122,-5.736571229965674,132 days 15:16:21.818181818,22 days 20:54:11.612903225,36.00133937825659,0.37361452046381655,0.14205448727523617,1.0765027485874716,0.7678966515098368,23.431339566151205,1.0374615822387008,0.46618597712580806,-0.021575468722423503,None,None,0.0002824768284824924,0.07118416077758809,1.8684477129309807,0.04606072884002277,0.2293009132802053,1.3475729627175617,-0.3808205732850861,8539.84126984127,0.7898831204142446,0.3939735280390761,68 days 10:24:54.339622641
