Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
Most Total Return [%],MSFT,true,67,86,false,66,63.63636363636363,3.3592482501415133,0.0067100447336315575,13.395332446095143,9.933617319576173,0.1409109394062627,0.2818218788125254,1.8875488786384573,1.288272506324718,0,0,9836,9837 days 00:00:00,1000.0,428918.64387637365,42791.86438763737,401640.33153404796,100.0,11134.768230396441,61.25804123160764,3395 days 00:00:00,66,0,0.0,185.1318667130429,-26.244070494644756,26.62975766504075,-9.764911687059662,126 days 23:25:42.857142858,48 days 15:00:00,6483.615816308691,0.8763312344303973,0.4117013702943447,1.1784996538088204,-0.4381570779432108,22.446885236697234,1.114787349963525,0.5073551946061907,-0.024311055790958113,None,None,0.0007516801262796331,0.18942339182246756,427.91864387637224,0.1679790131775427,0.26014260178138887,-0.8934572526016108,98 days 11:38:10.909090910
Most Expectancy,MSFT,true,65,88,false,60,65.0,3.9477763431116566,0.0061000406669377795,14.547607617126424,9.807375921658263,0.12810085400569338,0.25620170801138675,1.8635609594936249,1.2772166219435483,0,0,9836,9837 days 00:00:00,1000.0,405135.960572993,40413.5960572993,401640.33153404796,100.0,9194.24234144803,60.76221745369419,3294 days 00:00:00,60,0,0.0,183.75403486124662,-26.24407049464476,27.89602607661074,-10.24231237905874,140 days 03:41:32.307692308,50 days 03:25:42.857142857,6735.599342883218,0.8696690944474542,0.4107035063397565,1.176519723180055,-0.4558470071669431,22.331684563409677,1.1158121574999753,0.5080484439674996,-0.024311055790958103,None,None,0.0007458660793456341,0.1879582519950998,404.1359605729953,0.166273442457898,0.26010788785769723,-0.8993786408278738,108 days 15:35:59.999999999
Most Win Rate [%],MSFT,true,67,88,false,61,68.85245901639344,4.027495472124832,0.0062017080113867425,14.114965654727063,9.6743023026781,0.1302358682391216,0.2604717364782432,1.8382748072087605,1.2481797654009967,0,0,9836,9837 days 00:00:00,1000.0,358359.7991850633,35735.97991850633,401640.33153404796,100.0,8368.734354855345,61.55339180156807,4386 days 00:00:00,61,0,0.0,181.61535191256175,-28.473543147355425,25.481889585896177,-11.01191882469939,132 days 12:34:17.142857142,50 days 07:34:44.210526316,5858.357363689562,0.852949673938799,0.39620441825681696,1.1735826332292283,-0.5011627901105603,22.668672433005774,1.1106426788107906,0.5092052776925436,-0.024342481267924633,None,None,0.0007346131572680241,0.18512251563154206,357.359799185062,0.16261371985268203,0.26120530771899336,-0.9110249217701462,106 days 22:01:58.032786885
Least Avg Losing Trade [%],MSFT,true,67,88,false,61,68.85245901639344,4.027495472124832,0.0062017080113867425,14.114965654727063,9.6743023026781,0.1302358682391216,0.2604717364782432,1.8382748072087605,1.2481797654009967,0,0,9836,9837 days 00:00:00,1000.0,358359.7991850633,35735.97991850633,401640.33153404796,100.0,8368.734354855345,61.55339180156807,4386 days 00:00:00,61,0,0.0,181.61535191256175,-28.473543147355425,25.481889585896177,-11.01191882469939,132 days 12:34:17.142857142,50 days 07:34:44.210526316,5858.357363689562,0.852949673938799,0.39620441825681696,1.1735826332292283,-0.5011627901105603,22.668672433005774,1.1106426788107906,0.5092052776925436,-0.024342481267924633,None,None,0.0007346131572680241,0.18512251563154206,357.359799185062,0.16261371985268203,0.26120530771899336,-0.9110249217701462,106 days 22:01:58.032786885
Most Profit Factor,MSFT,true,67,89,false,63,63.49206349206349,4.148158699449038,0.0064050427002846685,13.458804375488521,9.527018827592997,0.13450589670597804,0.2690117934119561,1.8102885511154243,1.2300560267338705,0,0,9836,9837 days 00:00:00,1000.0,324870.5396242639,32387.053962426387,401640.33153404796,100.0,8080.313173367192,62.0417902801959,4483 days 00:00:00,63,0,0.0,177.6012953367876,-27.71962833138372,26.48068076779483,-9.187937176348532,138 days 15:36:00,42 days 07:18:15.652173913,5140.8022162581565,0.8420686084324943,0.3858001238467529,1.171086788281554,-0.522514474467538,22.67383442902607,1.1075941310855675,0.5094368574497469,-0.02434248126792464,None,None,0.000724316858686727,0.1825278483890552,323.8705396242651,0.15969532381063822,0.2608722108157132,-0.9193630434505284,103 days 11:25:42.857142857
Median Best Trade [%],MSFT,true,67,79,false,83,60.24096385542169,2.9511499775914825,0.008438389589263929,10.328292091020378,9.512149650967377,0.1772061813745425,0.354412362749085,1.8302372015706099,1.2215763908983417,0,0,9836,9837 days 00:00:00,1000.0,294812.38361749996,29381.238361749995,401640.33153404796,100.0,9998.164609679883,63.524193297601926,4117 days 00:00:00,83,0,0.0,185.32786797204278,-28.387642866173646,22.789489791576074,-8.552310485579163,102 days 06:14:24,40 days 02:54:32.727272727,3539.9082363554226,0.8341429868170823,0.3697814049848805,1.170176747974409,-0.47677285263206814,22.766814482732606,1.1172308113494593,0.4981724032896741,-0.02404879125539938,None,None,0.0007124594485731537,0.17953978104043472,293.81238361749735,0.15681457386472353,0.2590397130281791,-0.9268468924683694,77 days 13:18:04.337349398
Least Total Trades,MSFT,true,62,89,false,56,58.92857142857143,3.754794990279233,0.0056933712891419274,15.26169536814469,9.27677191285273,0.11956079707198047,0.23912159414396095,1.8247004628851315,1.2291480408475732,0,0,9836,9837 days 00:00:00,1000.0,311943.73608489794,31094.373608489794,401640.33153404796,100.0,6479.781496604119,62.43713946880103,3379 days 00:00:00,56,0,0.0,168.50644709783967,-28.187520804737044,32.80435285518301,-9.908204504562466,161 days 03:38:10.909090910,52 days 00:00:00,5552.56671580175,0.838344824162174,0.38036895164984724,1.169881639135388,-0.4618079880071932,22.319915033334794,1.1149326530547867,0.5048187241854062,-0.024253749687630444,None,None,0.0007194647314667617,0.18130511232962393,310.94373608489826,0.1584896663453561,0.2602756409727286,-0.922581545808096,116 days 07:42:51.428571428
Mean Avg Winning Trade [%],MSFT,true,74,83,false,90,61.111111111111114,2.588853264074826,0.009150061000406669,9.165105850685437,9.165105850685437,0.19215128100854004,0.3843025620170801,1.7610868297880717,1.2095969966470048,0,0,9836,9837 days 00:00:00,1000.0,294257.998538785,29325.7998538785,401640.33153404796,100.0,11746.595361317575,69.03131545242931,4635 days 00:00:00,90,0,0.0,178.42968969781938,-27.020574162679424,19.995643560403014,-7.8543105502993305,93 days 06:58:54.545454546,38 days 12:20:34.285714285,3258.4222059865006,0.8284696274705794,0.34015636295851115,1.1684298699783129,-0.5112050887003436,22.391035703512088,1.113549073055089,0.5048187241854062,-0.02439147545206158,None,None,0.0007152374722913657,0.18023984301742416,293.25799853878584,0.15675879552032468,0.261830581902655,-0.9269849226996953,71 days 23:44:00
Mean Max Drawdown [%],MSFT,true,63,78,false,78,53.84615384615385,2.431932455387435,0.007930052867019113,10.642199399220328,8.233051662686568,0.16653111020740138,0.33306222041480277,1.7722572810007011,1.136622560382542,0,0,9836,9837 days 00:00:00,1000.0,189640.37094620903,18864.037094620904,401640.33153404796,100.0,7010.38223187948,70.16491799671964,4640 days 00:00:00,78,0,0.0,208.54744605328492,-29.6464121083024,27.141253788447422,-8.60669738821128,117 days 08:00:00,41 days 22:40:00,2418.466294182167,0.7803911830768775,0.30620527305212314,1.1583593300031705,-0.5208124531396722,22.485306550652318,1.1118260358509433,0.49589416058394153,-0.02429370324447037,None,None,0.000668397692886722,0.16843621860745395,188.64037094620744,0.14381303965901693,0.2597582146862437,-0.953032512888906,82 days 12:55:23.076923076
Mean Worst Trade [%],MSFT,true,74,82,false,99,60.60606060606061,2.506036153462341,0.010065067100447337,8.15685581593906,8.104178654683617,0.21136640910939405,0.4227328182187881,1.7240853234381157,1.1810694390163063,0,0,9836,9837 days 00:00:00,1000.0,250767.59661557784,24976.759661557786,401640.33153404796,100.0,11298.840847000245,71.03498763777081,4671 days 00:00:00,99,0,0.0,178.42968969781938,-26.70191387559806,18.33992468074476,-7.509403976069706,86 days 09:36:00,33 days 06:09:13.846153846,2522.905016318968,0.8085331491781823,0.32027667228124496,1.1640438783977445,-0.49122603473808013,22.274058724336353,1.1194770207015707,0.502749770852429,-0.024482943087137797,None,None,0.000699538759979681,0.1762837675148796,249.76759661557566,0.15202922011136177,0.2623980813410521,-0.9378131186025065,65 days 11:09:05.454545454
