Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Profit Factor,ORLY,SMA,74,88,0,false,1,59,1.7433872261878778,65.51724137931035,5.927090710483429,8.345061277289577,1.0929389533360578,-0.9095366621529893,93 days 14:53:47.586206897,0.004976862492721645,0.15398956002982847,0.3053691275167785,1.2850523145117805,0,8046,8047 days 00:00:00,1000.0,51604.7194164999,5060.47194164999,55939.47849026008,100.0,1109.222719316095,56.62685299581217,1585 days 00:00:00,58,8831.237897363499,80.275,-40.57679269882659,16.58058289239026,-7.302429791401729,118 days 12:37:53.684210526,46 days 07:12:00,720.2324399851105,0.7275445950706431,0.3459012367085001,1.14732555016563,0.5555743487125382,13.848580745617951,1.0531300416425131,0.5448262622384336,-0.022195307557866084,None,None,0.0006236755467993413,0.15716623779343403,50.604719416499776,0.1314480372979847,0.25998350856465796,11653.92857142857
Most Total Return [%],ORLY,SMA,18,34,0,false,1,117,1.5925185966420297,58.620689655172406,4.294510628042905,4.77055997842224,1.3992033249105114,-0.8087215959242559,42 days 04:57:55.862068965,0.00995372498544329,0.3053691275167785,0.6081282624906785,1.4567817383772612,0,8046,8047 days 00:00:00,1000.0,108000.14170446369,10700.01417044637,55939.47849026008,100.0,5004.359270438597,49.18892048481529,553 days 00:00:00,116,2961.7851134857774,59.859875122070335,-18.687987012987005,11.558339546108499,-4.845461075799961,56 days 17:17:38.823529412,21 days 15:30:00,896.8823844049818,0.8994699365794535,0.48102504785559475,1.1938032917399422,0.9761875949087869,16.109434823517145,1.1184201609271325,0.45541689274733227,-0.020287711602587973,None,None,0.0006878458336228315,0.17333715007295356,107.00014170446322,0.15792052867801853,0.2319269204238342,11653.92857142857
Most Sharpe Ratio,ORLY,SMA,18,34,0,false,1,117,1.5925185966420297,58.620689655172406,4.294510628042905,4.77055997842224,1.3992033249105114,-0.8087215959242559,42 days 04:57:55.862068965,0.00995372498544329,0.3053691275167785,0.6081282624906785,1.4567817383772612,0,8046,8047 days 00:00:00,1000.0,108000.14170446369,10700.01417044637,55939.47849026008,100.0,5004.359270438597,49.18892048481529,553 days 00:00:00,116,2961.7851134857774,59.859875122070335,-18.687987012987005,11.558339546108499,-4.845461075799961,56 days 17:17:38.823529412,21 days 15:30:00,896.8823844049818,0.8994699365794535,0.48102504785559475,1.1938032917399422,0.9761875949087869,16.109434823517145,1.1184201609271325,0.45541689274733227,-0.020287711602587973,None,None,0.0006878458336228315,0.17333715007295356,107.00014170446322,0.15792052867801853,0.2319269204238342,11653.92857142857
Most Omega Ratio,ORLY,SMA,18,34,0,false,1,117,1.5925185966420297,58.620689655172406,4.294510628042905,4.77055997842224,1.3992033249105114,-0.8087215959242559,42 days 04:57:55.862068965,0.00995372498544329,0.3053691275167785,0.6081282624906785,1.4567817383772612,0,8046,8047 days 00:00:00,1000.0,108000.14170446369,10700.01417044637,55939.47849026008,100.0,5004.359270438597,49.18892048481529,553 days 00:00:00,116,2961.7851134857774,59.859875122070335,-18.687987012987005,11.558339546108499,-4.845461075799961,56 days 17:17:38.823529412,21 days 15:30:00,896.8823844049818,0.8994699365794535,0.48102504785559475,1.1938032917399422,0.9761875949087869,16.109434823517145,1.1184201609271325,0.45541689274733227,-0.020287711602587973,None,None,0.0006878458336228315,0.17333715007295356,107.00014170446322,0.15792052867801853,0.2319269204238342,11653.92857142857
Most Sortino Ratio,ORLY,SMA,18,34,0,false,1,117,1.5925185966420297,58.620689655172406,4.294510628042905,4.77055997842224,1.3992033249105114,-0.8087215959242559,42 days 04:57:55.862068965,0.00995372498544329,0.3053691275167785,0.6081282624906785,1.4567817383772612,0,8046,8047 days 00:00:00,1000.0,108000.14170446369,10700.01417044637,55939.47849026008,100.0,5004.359270438597,49.18892048481529,553 days 00:00:00,116,2961.7851134857774,59.859875122070335,-18.687987012987005,11.558339546108499,-4.845461075799961,56 days 17:17:38.823529412,21 days 15:30:00,896.8823844049818,0.8994699365794535,0.48102504785559475,1.1938032917399422,0.9761875949087869,16.109434823517145,1.1184201609271325,0.45541689274733227,-0.020287711602587973,None,None,0.0006878458336228315,0.17333715007295356,107.00014170446322,0.15792052867801853,0.2319269204238342,11653.92857142857
Least Total Trades,ORLY,SMA,73,89,0,false,1,54,1.539649878885109,67.9245283018868,5.4693595907678345,8.743199311294758,1.0429946637265297,-0.9271529035208661,102 days 13:07:55.471698114,0.004547822622659434,0.14093959731543623,0.279269202087994,1.2322629901824826,0,8046,8047 days 00:00:00,1000.0,41750.28586572416,4075.028586572416,55939.47849026008,100.0,887.3037423703572,55.22844024299083,1590 days 00:00:00,53,7144.825336367474,92.01538461538465,-39.227599999999995,16.70830305839863,-8.124079211984036,130 days 14:40:00,43 days 02:49:24.705882353,634.0652930067298,0.698077049566256,0.33394675022588555,1.1405584126339496,0.4966761444266335,13.589155744499884,1.043071358722567,0.5463105303612606,-0.02237316633762208,None,None,0.0005966118512273392,0.15034618650928946,40.75028586572426,0.12396451767979233,0.2592001321131298,11653.92857142857
Most Best Trade [%],ORLY,SMA,74,89,0,false,1,54,1.4938085302508688,64.15094339622641,5.06016172906501,9.409787645156538,1.0912653693265086,-0.9099370348547022,102 days 17:12:27.169811321,0.004547822622659434,0.14093959731543623,0.279269202087994,1.3262116815321294,0,8046,8047 days 00:00:00,1000.0,51380.753015144306,5038.075301514431,55939.47849026008,100.0,1066.8157012159868,56.6338185316421,1590 days 00:00:00,53,8792.909996470866,110.21578947368424,-39.893599999999985,18.942077582645542,-7.647994348244837,135 days 04:14:07.058823530,44 days 15:09:28.421052631,784.6762833711969,0.7264482477005247,0.34544214758689074,1.1467277718609248,0.5549871691972936,13.764892895107302,1.0511671242058442,0.5466077263117431,-0.022373166337622066,None,None,0.0006234329610804669,0.15710510619227766,50.380753015144315,0.13129393498313147,0.2602745965302182,11653.92857142857
Most Expectancy,ORLY,SMA,55,80,0,false,1,54,1.388152834767599,60.37735849056604,4.887456939000161,9.23262649659982,1.1552913906967897,-0.8879380153416004,100 days 21:16:58.867924528,0.004547822622659434,0.14093959731543623,0.279269202087994,1.3012426605946055,0,8046,8047 days 00:00:00,1000.0,63686.88980374394,6268.688980374394,55939.47849026008,100.0,1344.5078507350595,41.667511451866176,1047 days 00:00:00,53,10528.233038862585,72.4545454545455,-13.586535321329752,18.509849264301934,-4.904093911327209,134 days 12:45:00,49 days 14:51:25.714285714,984.1255993373843,0.7667654661385022,0.4976022292476867,1.1565426234517806,0.6135731350737492,14.157209162504937,1.0452418241068078,0.5383291913592049,-0.0218560469157311,None,None,0.0006446822293286454,0.16245992179081864,62.68688980374446,0.13892641140315165,0.25499393853172203,11653.92857142857
Most Avg Winning Trade Duration,ORLY,SMA,56,72,0,false,1,67,1.148827226968063,60.60606060606061,4.332765956542805,7.044405275704224,1.133796662274257,-0.9066806897770601,79 days 05:49:05.454545455,0.005663326284821183,0.17486950037285606,0.3471290082028337,1.231851630986309,0,8046,8047 days 00:00:00,1000.0,53202.33546942055,5220.233546942055,55939.47849026008,100.0,1389.2162072524102,42.01367709090493,978 days 00:00:00,66,9541.046340340457,59.558624179160304,-19.335074626865666,15.84392727715686,-6.493320880376757,99 days 23:24:00,47 days 08:18:27.692307692,646.3831686224257,0.7504093409245775,0.47015154878409504,1.153973651013207,0.6560439595025166,14.830271210094892,1.0556117329906798,0.5211720226843102,-0.02150537634408598,None,None,0.0006164665067790112,0.15534955970831082,52.20233546942095,0.13252885895063926,0.24914831659674683,11653.92857142857
Median Total Fees Paid,ORLY,SMA,72,88,0,false,1,54,1.1348831771070287,64.15094339622641,4.581482590411987,8.411263972254945,1.0243857146961004,-0.9350013639650309,102 days 09:30:33.962264149,0.004547822622659434,0.14093959731543623,0.279269202087994,1.1854801571634486,0,8046,8047 days 00:00:00,1000.0,37359.898023744,3635.9898023743995,55939.47849026008,100.0,854.2885499137606,47.14636533057447,1351 days 00:00:00,53,6085.643130246102,79.84807692307695,-31.850195567144716,17.24863316409754,-7.402975634200226,133 days 08:28:14.117647058,47 days 00:00:00,571.2123564810922,0.6838019130928505,0.3785644789571394,1.1372686638764342,0.5567671083303177,13.405682396036102,1.0472516388911586,0.5424573509679893,-0.022373166337622062,None,None,0.0005813018202330691,0.1464880586987334,36.35989802374425,0.12006050919982347,0.2578208726216451,11653.92857142857
Median Total Trades,ORLY,SMA,60,71,0,false,1,80,1.1278089174361055,64.55696202531645,3.431694282649988,6.275282093499651,1.2199539570930817,-0.8647557238321912,65 days 20:21:15.949367088,0.0067788299469829305,0.2087994034302759,0.41498881431767337,1.31027515747942,0,8046,8047 days 00:00:00,1000.0,76654.9427761993,7565.4942776199305,55939.47849026008,100.0,2645.5333527332755,49.157275452747726,1047 days 00:00:00,79,13746.922100144206,64.43253990415172,-18.227067669172936,13.076782296141301,-6.113164704169067,79 days 08:28:14.117647059,41 days 06:00:00,783.6458313424694,0.8061549228679156,0.442520015088807,1.1671190707841086,0.6501488153313119,15.126529726381854,1.0678078480337496,0.5191617896922787,-0.02130748650268009,None,None,0.0006616584714136416,0.1667379347962377,75.65494277619965,0.14555592110635485,0.24892130519513353,11653.92857142857
