Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Total Return [%],PENDLE-USD,EMA,70,76,0,false,1,66,0.36593057770167353,38.46153846153847,1.2955380280646558,4.4758719023953635,2.200894430952128,-0.09519970053083486,5 days 21:44:18.461538460,0.08952654232424678,2.727116212338594,5.412912482065997,12.20622282937318,0,17425,726 days 02:00:00,1000.0,6082.097572341372,508.20975723413716,561.6816854860651,100.0,757.8750322088246,59.14022735256113,168 days 01:00:00,65,-33.39331329741981,119.66140703194787,-12.472353123125032,22.100871475920457,-6.539752831057824,11 days 02:50:23.999999999,2 days 15:33:00,78.69985977905839,1.4495326009109706,2.499531599131732,1.0642511070103602,1.215098095509159,26.125372565707817,1.087895980222094,0.3576938059992209,-0.01423690235691839,None,None,0.00015050302225799644,0.9102422786163624,5.08209757234142,0.8711970582443243,0.7557448181574389,726.0416666666666
Most Total Fees Paid,PENDLE-USD,EMA,70,76,0,false,1,66,0.36593057770167353,38.46153846153847,1.2955380280646558,4.4758719023953635,2.200894430952128,-0.09519970053083486,5 days 21:44:18.461538460,0.08952654232424678,2.727116212338594,5.412912482065997,12.20622282937318,0,17425,726 days 02:00:00,1000.0,6082.097572341372,508.20975723413716,561.6816854860651,100.0,757.8750322088246,59.14022735256113,168 days 01:00:00,65,-33.39331329741981,119.66140703194787,-12.472353123125032,22.100871475920457,-6.539752831057824,11 days 02:50:23.999999999,2 days 15:33:00,78.69985977905839,1.4495326009109706,2.499531599131732,1.0642511070103602,1.215098095509159,26.125372565707817,1.087895980222094,0.3576938059992209,-0.01423690235691839,None,None,0.00015050302225799644,0.9102422786163624,5.08209757234142,0.8711970582443243,0.7557448181574389,726.0416666666666
Mean Total Trades,PENDLE-USD,EMA,70,76,0,false,1,66,0.36593057770167353,38.46153846153847,1.2955380280646558,4.4758719023953635,2.200894430952128,-0.09519970053083486,5 days 21:44:18.461538460,0.08952654232424678,2.727116212338594,5.412912482065997,12.20622282937318,0,17425,726 days 02:00:00,1000.0,6082.097572341372,508.20975723413716,561.6816854860651,100.0,757.8750322088246,59.14022735256113,168 days 01:00:00,65,-33.39331329741981,119.66140703194787,-12.472353123125032,22.100871475920457,-6.539752831057824,11 days 02:50:23.999999999,2 days 15:33:00,78.69985977905839,1.4495326009109706,2.499531599131732,1.0642511070103602,1.215098095509159,26.125372565707817,1.087895980222094,0.3576938059992209,-0.01423690235691839,None,None,0.00015050302225799644,0.9102422786163624,5.08209757234142,0.8711970582443243,0.7557448181574389,726.0416666666666
Median Total Trades,PENDLE-USD,EMA,70,76,0,false,1,66,0.36593057770167353,38.46153846153847,1.2955380280646558,4.4758719023953635,2.200894430952128,-0.09519970053083486,5 days 21:44:18.461538460,0.08952654232424678,2.727116212338594,5.412912482065997,12.20622282937318,0,17425,726 days 02:00:00,1000.0,6082.097572341372,508.20975723413716,561.6816854860651,100.0,757.8750322088246,59.14022735256113,168 days 01:00:00,65,-33.39331329741981,119.66140703194787,-12.472353123125032,22.100871475920457,-6.539752831057824,11 days 02:50:23.999999999,2 days 15:33:00,78.69985977905839,1.4495326009109706,2.499531599131732,1.0642511070103602,1.215098095509159,26.125372565707817,1.087895980222094,0.3576938059992209,-0.01423690235691839,None,None,0.00015050302225799644,0.9102422786163624,5.08209757234142,0.8711970582443243,0.7557448181574389,726.0416666666666
Mean Win Rate [%],PENDLE-USD,EMA,70,76,0,false,1,66,0.36593057770167353,38.46153846153847,1.2955380280646558,4.4758719023953635,2.200894430952128,-0.09519970053083486,5 days 21:44:18.461538460,0.08952654232424678,2.727116212338594,5.412912482065997,12.20622282937318,0,17425,726 days 02:00:00,1000.0,6082.097572341372,508.20975723413716,561.6816854860651,100.0,757.8750322088246,59.14022735256113,168 days 01:00:00,65,-33.39331329741981,119.66140703194787,-12.472353123125032,22.100871475920457,-6.539752831057824,11 days 02:50:23.999999999,2 days 15:33:00,78.69985977905839,1.4495326009109706,2.499531599131732,1.0642511070103602,1.215098095509159,26.125372565707817,1.087895980222094,0.3576938059992209,-0.01423690235691839,None,None,0.00015050302225799644,0.9102422786163624,5.08209757234142,0.8711970582443243,0.7557448181574389,726.0416666666666
Median Win Rate [%],PENDLE-USD,EMA,70,76,0,false,1,66,0.36593057770167353,38.46153846153847,1.2955380280646558,4.4758719023953635,2.200894430952128,-0.09519970053083486,5 days 21:44:18.461538460,0.08952654232424678,2.727116212338594,5.412912482065997,12.20622282937318,0,17425,726 days 02:00:00,1000.0,6082.097572341372,508.20975723413716,561.6816854860651,100.0,757.8750322088246,59.14022735256113,168 days 01:00:00,65,-33.39331329741981,119.66140703194787,-12.472353123125032,22.100871475920457,-6.539752831057824,11 days 02:50:23.999999999,2 days 15:33:00,78.69985977905839,1.4495326009109706,2.499531599131732,1.0642511070103602,1.215098095509159,26.125372565707817,1.087895980222094,0.3576938059992209,-0.01423690235691839,None,None,0.00015050302225799644,0.9102422786163624,5.08209757234142,0.8711970582443243,0.7557448181574389,726.0416666666666
Most Avg Winning Trade [%],PENDLE-USD,EMA,70,76,0,false,1,66,0.36593057770167353,38.46153846153847,1.2955380280646558,4.4758719023953635,2.200894430952128,-0.09519970053083486,5 days 21:44:18.461538460,0.08952654232424678,2.727116212338594,5.412912482065997,12.20622282937318,0,17425,726 days 02:00:00,1000.0,6082.097572341372,508.20975723413716,561.6816854860651,100.0,757.8750322088246,59.14022735256113,168 days 01:00:00,65,-33.39331329741981,119.66140703194787,-12.472353123125032,22.100871475920457,-6.539752831057824,11 days 02:50:23.999999999,2 days 15:33:00,78.69985977905839,1.4495326009109706,2.499531599131732,1.0642511070103602,1.215098095509159,26.125372565707817,1.087895980222094,0.3576938059992209,-0.01423690235691839,None,None,0.00015050302225799644,0.9102422786163624,5.08209757234142,0.8711970582443243,0.7557448181574389,726.0416666666666
Most Expectancy,PENDLE-USD,EMA,70,76,0,false,1,66,0.36593057770167353,38.46153846153847,1.2955380280646558,4.4758719023953635,2.200894430952128,-0.09519970053083486,5 days 21:44:18.461538460,0.08952654232424678,2.727116212338594,5.412912482065997,12.20622282937318,0,17425,726 days 02:00:00,1000.0,6082.097572341372,508.20975723413716,561.6816854860651,100.0,757.8750322088246,59.14022735256113,168 days 01:00:00,65,-33.39331329741981,119.66140703194787,-12.472353123125032,22.100871475920457,-6.539752831057824,11 days 02:50:23.999999999,2 days 15:33:00,78.69985977905839,1.4495326009109706,2.499531599131732,1.0642511070103602,1.215098095509159,26.125372565707817,1.087895980222094,0.3576938059992209,-0.01423690235691839,None,None,0.00015050302225799644,0.9102422786163624,5.08209757234142,0.8711970582443243,0.7557448181574389,726.0416666666666
Most Sharpe Ratio,PENDLE-USD,EMA,70,76,0,false,1,66,0.36593057770167353,38.46153846153847,1.2955380280646558,4.4758719023953635,2.200894430952128,-0.09519970053083486,5 days 21:44:18.461538460,0.08952654232424678,2.727116212338594,5.412912482065997,12.20622282937318,0,17425,726 days 02:00:00,1000.0,6082.097572341372,508.20975723413716,561.6816854860651,100.0,757.8750322088246,59.14022735256113,168 days 01:00:00,65,-33.39331329741981,119.66140703194787,-12.472353123125032,22.100871475920457,-6.539752831057824,11 days 02:50:23.999999999,2 days 15:33:00,78.69985977905839,1.4495326009109706,2.499531599131732,1.0642511070103602,1.215098095509159,26.125372565707817,1.087895980222094,0.3576938059992209,-0.01423690235691839,None,None,0.00015050302225799644,0.9102422786163624,5.08209757234142,0.8711970582443243,0.7557448181574389,726.0416666666666
Most Calmar Ratio,PENDLE-USD,EMA,70,76,0,false,1,66,0.36593057770167353,38.46153846153847,1.2955380280646558,4.4758719023953635,2.200894430952128,-0.09519970053083486,5 days 21:44:18.461538460,0.08952654232424678,2.727116212338594,5.412912482065997,12.20622282937318,0,17425,726 days 02:00:00,1000.0,6082.097572341372,508.20975723413716,561.6816854860651,100.0,757.8750322088246,59.14022735256113,168 days 01:00:00,65,-33.39331329741981,119.66140703194787,-12.472353123125032,22.100871475920457,-6.539752831057824,11 days 02:50:23.999999999,2 days 15:33:00,78.69985977905839,1.4495326009109706,2.499531599131732,1.0642511070103602,1.215098095509159,26.125372565707817,1.087895980222094,0.3576938059992209,-0.01423690235691839,None,None,0.00015050302225799644,0.9102422786163624,5.08209757234142,0.8711970582443243,0.7557448181574389,726.0416666666666
Most Sortino Ratio,PENDLE-USD,EMA,70,76,0,false,1,66,0.36593057770167353,38.46153846153847,1.2955380280646558,4.4758719023953635,2.200894430952128,-0.09519970053083486,5 days 21:44:18.461538460,0.08952654232424678,2.727116212338594,5.412912482065997,12.20622282937318,0,17425,726 days 02:00:00,1000.0,6082.097572341372,508.20975723413716,561.6816854860651,100.0,757.8750322088246,59.14022735256113,168 days 01:00:00,65,-33.39331329741981,119.66140703194787,-12.472353123125032,22.100871475920457,-6.539752831057824,11 days 02:50:23.999999999,2 days 15:33:00,78.69985977905839,1.4495326009109706,2.499531599131732,1.0642511070103602,1.215098095509159,26.125372565707817,1.087895980222094,0.3576938059992209,-0.01423690235691839,None,None,0.00015050302225799644,0.9102422786163624,5.08209757234142,0.8711970582443243,0.7557448181574389,726.0416666666666
Most Profit Factor,PENDLE-USD,EMA,71,75,0,false,1,66,0.3659102314786963,38.46153846153847,1.2960823966058064,4.474168006417873,2.2006854776951603,-0.09564690956936,5 days 21:41:32.307692306,0.08952654232424678,2.727116212338594,5.412912482065997,12.201576107028828,0,17425,726 days 02:00:00,1000.0,6079.585681076138,507.95856810761376,561.6816854860651,100.0,757.0137144754561,59.14022735256109,168 days 01:00:00,65,-33.3795219415606,119.66140703194785,-12.472353123125025,22.100871475920453,-6.542521662021243,11 days 02:50:23.999999999,2 days 15:28:30,78.6610031233493,1.4494504293558383,2.4986615238274745,1.064265968016017,1.2156324742867473,26.15412758117022,1.0876844566368484,0.35758803365534436,-0.014232783124274251,None,None,0.00015045413139683252,0.9099465866880431,5.079585681076193,0.8709288083147038,0.755542145090511,726.0416666666666
Most Omega Ratio,PENDLE-USD,EMA,71,75,0,false,1,66,0.3659102314786963,38.46153846153847,1.2960823966058064,4.474168006417873,2.2006854776951603,-0.09564690956936,5 days 21:41:32.307692306,0.08952654232424678,2.727116212338594,5.412912482065997,12.201576107028828,0,17425,726 days 02:00:00,1000.0,6079.585681076138,507.95856810761376,561.6816854860651,100.0,757.0137144754561,59.14022735256109,168 days 01:00:00,65,-33.3795219415606,119.66140703194785,-12.472353123125025,22.100871475920453,-6.542521662021243,11 days 02:50:23.999999999,2 days 15:28:30,78.6610031233493,1.4494504293558383,2.4986615238274745,1.064265968016017,1.2156324742867473,26.15412758117022,1.0876844566368484,0.35758803365534436,-0.014232783124274251,None,None,0.00015045413139683252,0.9099465866880431,5.079585681076193,0.8709288083147038,0.755542145090511,726.0416666666666
Median Worst Trade [%],PENDLE-USD,EMA,68,78,0,false,1,66,0.3577836181836926,38.46153846153847,1.290354774589434,4.434428364037092,2.1807305082312114,-0.12063939762284114,5 days 21:45:13.846153846,0.08952654232424678,2.727116212338594,5.412912482065997,12.09320148401966,0,17425,726 days 02:00:00,1000.0,5939.207452932442,493.9207452932441,561.6816854860651,100.0,745.7435250267233,59.30040865568339,168 days 06:00:00,65,-32.60878551440146,119.66140703194787,-12.472353123125037,21.993525097833345,-6.5400070945855715,11 days 02:45:36,2 days 15:37:30,76.4894805914899,1.436395096624426,2.443132270652262,1.0636477444144825,1.2152707399863474,26.12658728693158,1.0879795555612202,0.35758803365534436,-0.014236902356918393,None,None,0.00014913801454997865,0.9019867119982709,4.939207452932447,0.8558210307734988,0.7557399621292944,726.0416666666666
Least Max Drawdown Duration,PENDLE-USD,EMA,69,79,0,false,1,66,0.33651431382543917,38.46153846153847,1.2857228446854652,4.297584066672509,2.1240274490207205,-0.18634202004972183,5 days 21:51:41.538461537,0.08952654232424678,2.727116212338594,5.412912482065997,11.720011182110623,0,17425,726 days 02:00:00,1000.0,5570.1678558765925,457.01678558765923,561.6816854860651,100.0,714.3401869994394,59.044488740912925,149 days 07:00:00,65,-30.582600512096178,115.72026491904485,-12.351007348472288,21.759955388783688,-6.616398009646981,11 days 07:50:23.999999999,2 days 12:37:30,70.78077625213376,1.4008355200252314,2.3221100022615775,1.0620181647644937,1.2068604618451453,26.115922122453107,1.0846585346028512,0.3583287863434406,-0.014236902356918383,None,None,0.00014548272221123813,0.8798795039335683,4.57016785587658,0.8149585660402532,0.7559311080877941,726.0416666666666
Least Max Drawdown [%],PENDLE-USD,EMA,63,85,0,false,1,66,0.33554363803907966,38.46153846153847,1.275640352677385,4.321710257048378,2.1227235467722316,-0.18679591448218982,5 days 21:53:32.307692307,0.08952654232424678,2.727116212338594,5.412912482065997,11.785806107026623,0,17425,726 days 02:00:00,1000.0,5567.618413977979,456.76184139779787,561.6816854860651,100.0,727.4251494523918,58.73917934511922,213 days 12:00:00,65,-30.56860298722131,119.66140703194787,-13.203746954483911,21.771432102793806,-6.584365896542519,11 days 07:55:12,2 days 12:37:30,70.74133872254157,1.4001825793253084,2.333250802808579,1.0619690080768296,1.2037443502653957,26.03544139414724,1.0846034062481107,0.3584346741502962,-0.014278374318338076,None,None,0.00014553376512443318,0.8801882114725719,4.5676184139779705,0.8146702143319893,0.7565489616307955,726.0416666666666
Mean Worst Trade [%],PENDLE-USD,EMA,63,85,0,false,1,66,0.33554363803907966,38.46153846153847,1.275640352677385,4.321710257048378,2.1227235467722316,-0.18679591448218982,5 days 21:53:32.307692307,0.08952654232424678,2.727116212338594,5.412912482065997,11.785806107026623,0,17425,726 days 02:00:00,1000.0,5567.618413977979,456.76184139779787,561.6816854860651,100.0,727.4251494523918,58.73917934511922,213 days 12:00:00,65,-30.56860298722131,119.66140703194787,-13.203746954483911,21.771432102793806,-6.584365896542519,11 days 07:55:12,2 days 12:37:30,70.74133872254157,1.4001825793253084,2.333250802808579,1.0619690080768296,1.2037443502653957,26.03544139414724,1.0846034062481107,0.3584346741502962,-0.014278374318338076,None,None,0.00014553376512443318,0.8801882114725719,4.5676184139779705,0.8146702143319893,0.7565489616307955,726.0416666666666
