Date,Close
207,0.9947149173087495
208,0.9808723856833022
209,0.9910537550086107
210,0.8855083982423178
211,0.868129184114981
212,0.8781742417602043
213,0.8602898972929528
214,0.8425500558085958
215,0.8050911580499456
216,0.8202610307861957
217,0.8956404797284994
218,0.8697700350888661
219,0.8103767887183505
220,0.7892999364894757
221,0.8578068123635341
222,0.8787298501285429
223,0.9772076528152721
224,0.9907036993329941
225,1.1448066090756315
226,1.309697044551475
227,1.2588207927909816
228,1.3537054840009117
229,1.272889950460823
230,1.2254810701784469
231,1.2182843455545806
232,1.1782554790478235
233,1.2082674323856766
234,1.3138996729706576
235,1.584350727640251
236,1.5429439019719968
237,1.5133901015023907
238,1.5402882395944995
239,1.13307365297372
240,0.9271571123824229
241,1.2253589707587917
242,1.1955290463722592
243,1.0791798512782764
244,1.0578328260789607
245,1.0849271353716845
246,1.096607233066578
247,1.0567263000883365
248,1.0441875858322909
249,1.0764277835677136
250,1.0937752826508398
251,0.995661677889022
252,0.9932854299518016
253,1.0091224387946418
254,1.0932220546610953
255,1.1119920399876568
256,1.082395882781301
257,1.0655040861766927
258,1.0384637554691487
259,1.0236897957020208
260,1.046779888132502
261,1.1780041390727307
262,1.239672607312484
263,1.3006761097908357
264,1.222840670228406
265,1.2570940381543
266,1.2074863881622409
267,1.2446763031397474
268,1.2015546247277828
269,1.2682328097524198
270,1.2552605865476905
271,1.2298541057005195
272,1.1929155306981059
273,1.2259204600624807
274,1.3329362606997688
275,1.3502039470888543
276,1.2519728636422995
277,1.108845319508404
278,1.1101643993052626
279,1.0883205050799767
280,1.0372057953932532
281,1.1425314572175291
282,1.1297154988663949
283,1.1157342751822685
284,1.1207333502746137
285,1.0955630169862136
286,1.0954267753172637
287,1.1145080301505834
288,1.1038286716211427
289,1.0523063571057312
290,1.0742066102947916
291,1.0718045982598456
292,1.077318115173077
293,1.0842881437414142
294,1.1250923135585267
295,1.1234337497674554
296,1.2096136064918277
297,1.202240593829721
298,1.2754893238856815
299,1.286730171718811
300,1.4809924487240755
301,1.4730193006116914
302,1.487598419389771
303,1.5035011686884925
304,1.6358659010198802
305,1.8696554847598779
306,2.026218025701668
307,2.14226302241354
308,2.103005818638112
309,2.03756809090559
310,1.9562840428492556
311,2.0560797351435465
312,2.527220229044995
313,2.58953714041826
314,2.5637125530721327
315,2.5552720106216653
316,2.341894313349141
317,2.798797622856452
318,2.6068951411716546
319,2.667635681826483
320,2.569261355597466
321,2.791976858028198
322,2.4987845064033083
323,2.548279578490089
324,3.1974259038434374
325,3.275778445649888
326,3.6386133937828067
327,3.514975689466811
328,3.4483869786728616
329,3.4132901165910017
330,3.558261894046315
331,3.2415740855185806
332,2.8174289861354698
333,2.8366607649093045
334,2.926823625121978
335,2.743958460803438
336,2.608337650599735
337,2.8469218769175186
338,3.3125830193396757
339,3.072834647867062
340,3.2839887914880697
341,3.264037018200627
342,3.025478555980569
343,3.0483290703066577
344,2.956292992162625
345,3.1703315945507136
346,3.386354312508197
347,3.5933315918077473
348,3.237234235274556
349,3.538777795141496
350,3.4045101601574563
351,3.1714064054971267
352,3.252647046649684
353,3.1992607556727495
354,2.9853428524816135
355,2.7749101035969166
356,2.854453394789545
357,2.954544954140866
358,2.819700707447951
359,2.622349399138776
360,2.5824895395122067
361,2.512582580957952
362,2.2316049320557574
363,2.7585879875988066
364,3.0804753831098806
365,3.1932938466484595
366,2.8285055878456
367,2.924584669020734
368,3.1971265362296504
369,3.0722028673837096
370,3.178940163725477
371,2.907450983944275
372,3.107240920112065
373,2.9805823753377685
374,2.9233479923299157
375,2.6619154920423673
376,2.558884865238569
377,2.6618121556069254
378,2.431119864484783
379,2.5761630532979227
380,2.6234664968108032
381,2.696663418626773
382,2.6858324159786546
383,2.64369271374793
384,2.5852908250507607
385,2.5447263733603105
386,2.623773985716265
387,2.6796717161323436
388,2.6586630547490784
389,2.6618180365422757
390,2.6282339750681607
391,2.6871150199741143
392,2.7697911694412403
393,2.6990068313416207
394,2.6735533030116465
395,2.8574943984547607
396,3.1187963979864395
397,3.1873714647061075
398,3.161901693792785
399,3.06049672554655
400,3.175805345139195
401,2.990267995815269
402,2.8639029377194087
403,2.6778430252829226
404,2.7107185740695896
405,2.5869940559460405
406,2.610178103319857
407,2.6370856229040722
408,2.549815902839235
409,2.5630466071548392
410,2.5140895006303463
411,2.5670296806542754
412,2.555418753960884
413,2.4461310919888444
414,2.5426366809991494
415,2.54090544564982
416,2.381308902156326
417,2.3280083048087823
418,2.201108921729661
419,2.221656069710193
420,2.0201007327591327
421,2.007524492534661
422,2.024844967319629
423,1.8330799875042136
424,1.967467341529314
425,1.923229825645754
426,1.921321182080022
427,1.930723817549354
428,1.943111027708993
429,2.1144123128169436
430,2.043532759573556
431,1.958781200016834
432,1.9873625458195776
433,1.919470221668674
434,1.919470221668674
435,1.919470221668674
436,1.919470221668674
437,1.919470221668674
438,1.919470221668674
439,1.919470221668674
440,1.919470221668674
441,1.919470221668674
442,1.919470221668674
443,1.919470221668674
444,1.919470221668674
445,1.919470221668674
446,1.919470221668674
447,1.919470221668674
448,1.919470221668674
449,1.919470221668674
450,1.919470221668674
451,1.919470221668674
452,1.919470221668674
453,1.919470221668674
454,1.919470221668674
455,1.919470221668674
456,1.919470221668674
457,1.919470221668674
458,1.919470221668674
459,1.919470221668674
460,1.919470221668674
461,1.919470221668674
462,1.919470221668674
463,1.919470221668674
464,1.919470221668674
465,1.919470221668674
466,1.919470221668674
467,1.919470221668674
468,1.919470221668674
469,1.919470221668674
470,1.919470221668674
471,1.919470221668674
472,1.919470221668674
473,1.919470221668674
474,1.919470221668674
475,1.919470221668674
476,1.919470221668674
477,1.919470221668674
478,1.919470221668674
479,1.919470221668674
480,1.919470221668674
481,1.919470221668674
482,1.919470221668674
483,1.919470221668674
484,1.919470221668674
485,1.919470221668674
486,1.919470221668674
487,1.919470221668674
488,1.919470221668674
489,1.919470221668674
490,1.919470221668674
491,1.919470221668674
492,1.919470221668674
493,1.919470221668674
494,1.919470221668674
495,1.919470221668674
496,1.919470221668674
497,1.919470221668674
498,1.919470221668674
499,1.919470221668674
500,1.919470221668674
501,1.919470221668674
502,1.919470221668674
503,1.919470221668674
504,1.919470221668674
505,1.919470221668674
506,1.919470221668674
507,1.919470221668674
508,1.919470221668674
509,1.919470221668674
510,1.919470221668674
511,1.919470221668674
512,1.919470221668674
513,1.919470221668674
514,1.919470221668674
515,1.919470221668674
516,1.919470221668674
517,1.919470221668674
518,1.919470221668674
519,1.919470221668674
520,1.919470221668674
521,1.919470221668674
522,1.919470221668674
523,1.919470221668674
524,1.919470221668674
525,1.919470221668674
526,1.919470221668674
527,1.919470221668674
528,1.919470221668674
529,1.919470221668674
530,1.919470221668674
531,1.919470221668674
532,1.919470221668674
533,1.919470221668674
534,1.919470221668674
535,1.919470221668674
536,1.919470221668674
537,1.919470221668674
538,1.919470221668674
539,1.919470221668674
540,1.919470221668674
541,1.919470221668674
542,1.919470221668674
543,1.919470221668674
544,1.919470221668674
545,1.919470221668674
546,1.919470221668674
547,1.919470221668674
548,1.919470221668674
549,1.919470221668674
550,1.919470221668674
551,1.919470221668674
552,1.919470221668674
553,1.919470221668674
554,1.919470221668674
555,1.919470221668674
556,1.919470221668674
557,1.919470221668674
558,1.919470221668674
559,1.919470221668674
560,1.919470221668674
561,1.919470221668674
562,1.919470221668674
563,1.919470221668674
564,1.919470221668674
565,1.919470221668674
566,1.919470221668674
567,1.919470221668674
568,1.919470221668674
569,1.919470221668674
570,1.919470221668674
571,1.919470221668674
572,1.919470221668674
573,1.919470221668674
574,1.919470221668674
575,1.919470221668674
576,1.919470221668674
577,1.919470221668674
578,1.919470221668674
579,1.919470221668674
580,1.919470221668674
581,1.919470221668674
582,1.919470221668674
583,1.919470221668674
584,1.919470221668674
585,1.919470221668674
586,1.919470221668674
587,1.919470221668674
588,1.919470221668674
589,1.919470221668674
590,1.919470221668674
591,1.919470221668674
592,1.919470221668674
593,1.919470221668674
594,1.919470221668674
595,1.919470221668674
596,1.919470221668674
597,1.919470221668674
598,1.919470221668674
599,1.919470221668674
600,1.919470221668674
601,1.919470221668674
602,1.919470221668674
603,1.919470221668674
604,1.919470221668674
605,1.919470221668674
606,1.919470221668674
607,1.919470221668674
608,1.919470221668674
609,1.919470221668674
610,1.9175526689996747
611,1.9885404883761308
612,1.9336913664809812
613,1.8226475517169536
614,1.8592599250727193
615,1.9065987707991996
616,1.849674021905376
617,1.7100112465068875
618,1.8571832787986184
619,1.9455944649233148
620,1.922283126258698
621,1.9068017340187002
622,1.9383202784255396
623,1.842695934919289
624,1.8340996207826192
625,1.8032415668527995
626,1.7865909382880318
627,1.7725973059438975
628,1.8799313403801137
629,1.8380317305630536
630,1.9186193407345526
631,1.9306357061587673
632,1.8303632118842645
633,2.3307011840427134
634,2.2613292984471287
635,2.181536850518507
636,2.318319280968312
637,2.443362206681896
638,2.4995013490399747
639,2.3982720099579073
640,2.4149012337386977
641,2.2386014949647546
642,2.3278400779177235
643,2.2303397579871613
644,2.3886689065177253
645,2.254652534759296
646,2.3994959049274764
647,2.6948969581292554
648,3.7328661517874875
649,3.6670043959453524
650,3.829518944200084
651,3.6187080683641653
652,3.7160605933577404
653,4.22207172513622
654,3.8367010136810995
655,4.1766856837194
656,3.8633823317278853
657,3.9625241947344345
658,4.263064179822806
659,3.963148246114921
660,3.713570248669503
661,3.981189421181654
662,3.6625603550814567
663,3.4519278524453503
664,3.394421861738995
665,3.6524710572623578
666,3.8766331671042296
667,4.201425027257943
668,4.260258624208616
669,4.196039430717895
670,4.069260678951279
671,3.7173966086243344
672,3.686284245475354
673,3.8463094683172763
674,3.6900474103536802
675,3.431324983410455
676,3.4178249351920873
677,3.404761136856689
678,3.325798124307195
679,3.1788002607041377
680,3.0107441667689505
681,3.0525935772712063
682,3.1376893152491054
683,3.281039446916
684,3.2801139448278307
685,3.234272542113775
686,3.3825539282989103
687,3.3742292510636687
688,3.1009551384797533
689,3.179778255476823
690,3.21493918062383
691,3.1606640382037905
692,3.1978760003297824
693,3.3047335235036424
694,3.5523254627785783
695,3.590975112895058
696,3.5292098249960415
697,3.7031336327484836
698,3.5967592461272577
699,3.7733336796289114
700,4.0873681069208
701,3.9884199062454755
702,4.0884819201442
703,4.128481345745545
704,3.895125371547631
705,3.8256594577938596
706,4.046479618327819
707,4.2299219296599615
708,4.338084635018734
709,4.023046476249616
710,3.884059098231274
711,3.7534083739344464
712,3.9215618086729602
713,4.1417268299258945
714,4.095283545071901
715,3.9612651347626167
716,4.0294335108971815
717,3.953870291536111
718,4.017897096789891
719,4.263765186498069
720,4.266282287166278
721,4.1813585519167695
722,4.825696316417715
723,4.862178222518761
724,4.993547535991975
725,4.797757467312253
726,5.026843187106659
727,4.855265496569462
728,4.900172733354215
729,4.660647594631364
730,4.721256769376739
731,4.488422154559991
732,4.074137657053005
733,3.7889637586718954
734,3.840639493932956
735,3.5314499375668276
736,3.6872823709377323
737,3.789705536364258
738,3.663495540286187
739,3.6488146614850616
740,3.6737644853993827
741,3.9619684348075905
742,4.128151100507035
743,4.188456276356159
744,3.9258753822821357
745,3.9810153799024084
746,3.86857248220471
747,3.9105918568845013
748,3.942699287669578
749,3.738745587272159
750,3.3752926101534073
751,3.2665349027638317
752,3.3160541060391604
753,3.0722250768236945
754,3.2001568839176686
755,3.418911992435515
756,3.595515220467995
757,3.2517673855513687
758,3.245129354329781
759,3.144153305191447
760,2.6193026508676454
761,2.267124388890174
762,2.489437533106563
763,2.4232677012664663
764,2.397152081081943
765,2.3126375849165752
766,2.3781777593613342
767,2.3897004132503543
768,2.6788064214118985
769,2.6100963003876174
770,2.723410593975967
771,2.723410593975967
772,2.723410593975967
773,2.723410593975967
774,2.723410593975967
775,2.723410593975967
776,2.723410593975967
777,2.723410593975967
778,2.723410593975967
779,2.723410593975967
780,2.723410593975967
781,2.723410593975967
782,2.723410593975967
783,2.723410593975967
784,2.723410593975967
785,2.723410593975967
786,2.723410593975967
787,2.723410593975967
788,2.723410593975967
789,2.723410593975967
790,2.723410593975967
791,2.723410593975967
792,2.723410593975967
793,2.723410593975967
794,2.723410593975967
795,2.723410593975967
796,2.723410593975967
797,2.723410593975967
798,2.723410593975967
799,2.723410593975967
800,2.723410593975967
801,2.723410593975967
802,2.723410593975967
803,2.723410593975967
804,2.723410593975967
805,2.723410593975967
806,2.723410593975967
807,2.723410593975967
808,2.723410593975967
809,2.723410593975967
810,2.723410593975967
811,2.723410593975967
812,2.723410593975967
813,2.723410593975967
814,2.723410593975967
815,2.723410593975967
816,2.723410593975967
817,2.723410593975967
818,2.723410593975967
819,2.723410593975967
820,2.723410593975967
821,2.723410593975967
822,2.723410593975967
823,2.723410593975967
824,2.723410593975967
825,2.723410593975967
826,2.723410593975967
827,2.723410593975967
828,2.723410593975967
829,2.723410593975967
830,2.723410593975967
831,2.723410593975967
832,2.723410593975967
833,2.723410593975967
834,2.723410593975967
835,2.723410593975967
836,2.723410593975967
837,2.723410593975967
838,2.723410593975967
839,2.723410593975967
840,2.723410593975967
841,2.723410593975967
842,2.723410593975967
843,2.723410593975967
844,2.723410593975967
845,2.723410593975967
846,2.723410593975967
847,2.723410593975967
848,2.723410593975967
849,2.723410593975967
850,2.723410593975967
851,2.723410593975967
852,2.723410593975967
853,2.723410593975967
854,2.723410593975967
855,2.723410593975967
856,2.723410593975967
857,2.723410593975967
858,2.723410593975967
859,2.723410593975967
860,2.723410593975967
861,2.723410593975967
862,2.723410593975967
863,2.723410593975967
864,2.723410593975967
865,2.723410593975967
866,2.723410593975967
867,2.723410593975967
868,2.723410593975967
869,2.723410593975967
870,2.723410593975967
871,2.723410593975967
872,2.723410593975967
873,2.723410593975967
874,2.723410593975967
875,2.723410593975967
876,2.723410593975967
877,2.723410593975967
878,2.723410593975967
879,2.723410593975967
880,2.723410593975967
881,2.723410593975967
882,2.723410593975967
883,2.723410593975967
884,2.723410593975967
885,2.723410593975967
886,2.723410593975967
887,2.723410593975967
888,2.723410593975967
889,2.723410593975967
890,2.723410593975967
891,2.723410593975967
892,2.723410593975967
893,2.723410593975967
894,2.723410593975967
895,2.723410593975967
896,2.723410593975967
897,2.723410593975967
898,2.723410593975967
899,2.723410593975967
900,2.723410593975967
901,2.723410593975967
902,2.723410593975967
903,2.723410593975967
904,2.723410593975967
905,2.723410593975967
906,2.723410593975967
907,2.723410593975967
908,2.723410593975967
909,2.723410593975967
910,2.723410593975967
911,2.723410593975967
912,2.723410593975967
913,2.723410593975967
914,2.723410593975967
915,2.723410593975967
916,2.723410593975967
917,2.723410593975967
918,2.723410593975967
919,2.723410593975967
920,2.723410593975967
921,2.723410593975967
922,2.723410593975967
923,2.723410593975967
924,2.723410593975967
925,2.723410593975967
926,2.723410593975967
927,2.723410593975967
928,2.723410593975967
929,2.723410593975967
930,2.723410593975967
931,2.723410593975967
932,2.723410593975967
933,2.723410593975967
934,2.723410593975967
935,2.723410593975967
936,2.723410593975967
937,2.723410593975967
938,2.723410593975967
939,2.723410593975967
940,2.723410593975967
941,2.723410593975967
942,2.723410593975967
943,2.723410593975967
944,2.723410593975967
945,2.723410593975967
946,2.723410593975967
947,2.723410593975967
948,2.723410593975967
949,2.723410593975967
950,2.723410593975967
951,2.723410593975967
952,2.723410593975967
953,2.723410593975967
954,2.723410593975967
955,2.723410593975967
956,2.723410593975967
957,2.723410593975967
958,2.723410593975967
959,2.723410593975967
960,2.723410593975967
961,2.723410593975967
962,2.723410593975967
963,2.723410593975967
964,2.723410593975967
965,2.723410593975967
966,2.723410593975967
967,2.723410593975967
968,2.723410593975967
969,2.723410593975967
970,2.723410593975967
971,2.723410593975967
972,2.723410593975967
973,2.723410593975967
974,2.723410593975967
975,2.723410593975967
976,2.723410593975967
977,2.723410593975967
978,2.723410593975967
979,2.723410593975967
980,2.723410593975967
981,2.723410593975967
982,2.723410593975967
983,2.723410593975967
984,2.723410593975967
985,2.723410593975967
986,2.723410593975967
987,2.7206899040718953
988,2.601447068403534
989,2.949996011556378
990,2.789601523615033
991,2.813617539596478
992,2.8964605204053555
993,2.9340022255112492
994,3.0237751337524816
995,3.021315482469719
996,3.0084685411125514
997,2.949953501845528
998,3.1508287768879644
999,3.161892844080804
1000,3.160775767705618
1001,2.6546143297413645
1002,2.604025803180929
1003,2.7592377661749956
1004,3.0058838943886146
1005,3.012195038082899
1006,2.879941134160511
1007,2.996273321481331
1008,2.952343335854841
1009,2.757352136749341
1010,2.5454800780961397
1011,2.258545582565311
1012,2.228923211373775
1013,2.0592147331766726
1014,2.075405724867169
1015,2.2693462866157645
1016,2.30403308458437
1017,2.263349039130737
1018,2.097961067770828
1019,2.18701356309772
1020,2.2325258389880025
1021,2.135990649227074
1022,2.152241886468046
1023,2.0684368067397636
1024,2.1426774830480437
1025,2.215544898630981
1026,2.3762452594255623
1027,2.4369800938584985
1028,2.4729196614514932
1029,2.489532231234691
1030,2.234563912178063
1031,2.1308720296067025
1032,2.0662157447281633
1033,2.1133467678859157
1034,2.114789705124075
1035,2.1042168925367544
1036,2.0390399340806176
1037,2.110355745217528
1038,2.2429792865594265
1039,2.17004571347947
1040,2.3200799373877454
1041,2.157469173296286
1042,2.0099689222844446
1043,2.012572571693696
1044,2.063086635879828
1045,2.0213139476986646
1046,2.034994473518263
1047,2.0281625154857488
1048,1.9274461719132618
1049,1.8473145223970797
1050,1.7153107205579414
1051,1.7153107205579414
1052,1.7153107205579414
1053,1.7153107205579414
1054,1.7153107205579414
1055,1.7153107205579414
1056,1.7153107205579414
1057,1.7153107205579414
1058,1.7153107205579414
1059,1.7153107205579414
1060,1.7153107205579414
1061,1.7153107205579414
1062,1.7153107205579414
1063,1.7153107205579414
1064,1.7153107205579414
1065,1.7153107205579414
1066,1.7153107205579414
1067,1.7153107205579414
1068,1.7153107205579414
1069,1.7153107205579414
1070,1.7153107205579414
1071,1.7153107205579414
1072,1.7153107205579414
1073,1.7153107205579414
1074,1.7153107205579414
1075,1.7153107205579414
1076,1.7153107205579414
1077,1.7153107205579414
1078,1.7153107205579414
1079,1.7153107205579414
1080,1.7153107205579414
1081,1.7153107205579414
1082,1.7153107205579414
1083,1.7153107205579414
1084,1.7153107205579414
1085,1.7153107205579414
1086,1.7153107205579414
1087,1.7153107205579414
1088,1.7153107205579414
1089,1.7153107205579414
1090,1.7153107205579414
1091,1.7153107205579414
1092,1.7153107205579414
1093,1.7153107205579414
1094,1.7153107205579414
1095,1.7153107205579414
1096,1.7153107205579414
1097,1.7153107205579414
1098,1.7153107205579414
1099,1.7153107205579414
1100,1.7153107205579414
1101,1.7153107205579414
1102,1.7153107205579414
1103,1.7153107205579414
1104,1.7153107205579414
1105,1.7153107205579414
1106,1.7153107205579414
1107,1.7153107205579414
1108,1.7153107205579414
1109,1.7153107205579414
1110,1.7153107205579414
1111,1.7153107205579414
1112,1.7153107205579414
1113,1.7153107205579414
1114,1.7153107205579414
1115,1.7153107205579414
1116,1.7153107205579414
1117,1.7153107205579414
1118,1.7153107205579414
1119,1.7153107205579414
1120,1.7153107205579414
1121,1.7153107205579414
1122,1.7153107205579414
1123,1.7153107205579414
1124,1.7153107205579414
1125,1.7153107205579414
1126,1.7153107205579414
1127,1.7153107205579414
1128,1.7153107205579414
1129,1.7153107205579414
1130,1.7153107205579414
1131,1.7153107205579414
1132,1.7153107205579414
1133,1.7153107205579414
1134,1.7153107205579414
1135,1.7153107205579414
1136,1.7153107205579414
1137,1.7153107205579414
1138,1.7153107205579414
1139,1.7153107205579414
1140,1.7153107205579414
1141,1.7153107205579414
1142,1.7153107205579414
1143,1.7153107205579414
1144,1.7153107205579414
1145,1.7153107205579414
1146,1.7153107205579414
1147,1.7153107205579414
1148,1.7153107205579414
1149,1.7153107205579414
1150,1.7153107205579414
1151,1.7153107205579414
1152,1.7153107205579414
1153,1.7153107205579414
1154,1.7153107205579414
1155,1.7153107205579414
1156,1.7153107205579414
1157,1.7153107205579414
1158,1.7153107205579414
1159,1.7153107205579414
1160,1.7153107205579414
1161,1.7153107205579414
1162,1.7153107205579414
1163,1.7153107205579414
1164,1.7153107205579414
1165,1.7153107205579414
1166,1.7153107205579414
1167,1.7153107205579414
1168,1.7153107205579414
1169,1.7153107205579414
1170,1.7153107205579414
1171,1.7153107205579414
1172,1.7153107205579414
1173,1.7153107205579414
1174,1.7153107205579414
1175,1.7153107205579414
1176,1.7153107205579414
1177,1.7153107205579414
1178,1.7153107205579414
1179,1.7153107205579414
1180,1.7153107205579414
1181,1.7153107205579414
1182,1.7153107205579414
1183,1.7153107205579414
1184,1.7153107205579414
1185,1.7153107205579414
1186,1.7153107205579414
1187,1.7153107205579414
1188,1.7153107205579414
1189,1.7153107205579414
1190,1.7153107205579414
1191,1.7153107205579414
1192,1.7153107205579414
1193,1.7153107205579414
1194,1.7153107205579414
1195,1.7153107205579414
1196,1.7153107205579414
1197,1.7153107205579414
1198,1.7153107205579414
1199,1.7153107205579414
1200,1.7153107205579414
1201,1.7153107205579414
1202,1.7153107205579414
1203,1.7153107205579414
1204,1.7153107205579414
1205,1.7153107205579414
1206,1.7153107205579414
1207,1.7153107205579414
1208,1.7153107205579414
1209,1.7153107205579414
1210,1.7153107205579414
1211,1.7153107205579414
1212,1.7153107205579414
1213,1.7153107205579414
1214,1.7153107205579414
1215,1.7153107205579414
1216,1.7153107205579414
1217,1.7153107205579414
1218,1.7153107205579414
1219,1.7153107205579414
1220,1.7153107205579414
1221,1.7153107205579414
1222,1.7153107205579414
1223,1.7153107205579414
1224,1.7153107205579414
1225,1.7153107205579414
1226,1.7153107205579414
1227,1.7153107205579414
1228,1.7153107205579414
1229,1.7153107205579414
1230,1.7153107205579414
1231,1.7153107205579414
1232,1.7153107205579414
1233,1.7153107205579414
1234,1.7153107205579414
1235,1.7153107205579414
1236,1.7153107205579414
1237,1.7153107205579414
1238,1.7153107205579414
1239,1.7153107205579414
1240,1.7153107205579414
1241,1.7153107205579414
1242,1.7153107205579414
1243,1.7153107205579414
1244,1.7153107205579414
1245,1.7153107205579414
1246,1.7153107205579414
1247,1.7153107205579414
1248,1.7153107205579414
1249,1.7153107205579414
1250,1.7153107205579414
1251,1.7153107205579414
1252,1.7153107205579414
1253,1.7153107205579414
1254,1.7153107205579414
1255,1.7153107205579414
1256,1.7153107205579414
1257,1.7153107205579414
1258,1.7153107205579414
1259,1.7153107205579414
1260,1.7153107205579414
1261,1.7153107205579414
1262,1.7153107205579414
