Date,Open,High,Low,Close,Adj Close,Volume,MA_FAST,MA_SLOW,Signal,Position
1986-07-09T00:00:00.000000000,10.6875,11.0625,10.5625,11.0,7.397026538848877,1116800,11.0,11.0,0,
1986-07-10T00:00:00.000000000,11.0625,11.125,10.6875,10.9375,7.354999542236328,595600,10.997499999999999,10.997549019607844,0,0
1986-07-11T00:00:00.000000000,10.875,10.9375,10.5625,10.5625,7.102826118469238,800400,10.980099999999998,10.98048827374087,0,0
1986-07-14T00:00:00.000000000,10.625,10.625,10.125,10.25,6.892686367034912,738000,10.950895999999998,10.95184167477064,0,0
1986-07-15T00:00:00.000000000,10.1875,10.1875,9.3125,9.9375,6.68254280090332,2059200,10.91036016,10.912063569877674,0,0
1986-07-16T00:00:00.000000000,9.9375,10.5,9.9375,10.125,6.808629035949707,1160400,10.878945753599998,10.881198331843255,0,0
1986-07-17T00:00:00.000000000,10.125,10.25,10.0,10.1875,6.850656986236572,1046000,10.851287923455999,10.85399447569254,0,0
1986-07-18T00:00:00.000000000,10.1875,10.34375,10.0,10.25,6.892686367034912,1420000,10.827236406517759,10.830308417822245,0,0
1986-07-21T00:00:00.000000000,10.25,10.3125,10.1875,10.25,6.892686367034912,322800,10.80414695025705,10.80755122496647,0,0
1986-07-22T00:00:00.000000000,10.25,10.28125,10.1875,10.1875,6.850656986236572,390800,10.779481072246767,10.78323549065406,0,0
1986-07-23T00:00:00.000000000,10.25,10.25,10.0,10.0625,6.766600131988525,1004000,10.750801829356897,10.754971353765667,0,0
1986-07-24T00:00:00.000000000,10.0625,10.125,9.8125,9.9375,6.68254280090332,1071600,10.718269756182622,10.722913653617995,0,0
1986-07-25T00:00:00.000000000,9.9375,10.125,9.875,10.0625,6.766600131988525,688400,10.692038965935316,10.69701507896631,0,0
1986-07-28T00:00:00.000000000,10.0625,10.25,9.96875,10.125,6.808629035949707,414800,10.669357407297902,10.674583115085278,0,0
1986-07-29T00:00:00.000000000,10.0,10.1875,10.0,10.1875,6.850656986236572,278400,10.650083111005985,10.655481816454484,0,0
1986-07-30T00:00:00.000000000,10.0625,10.125,9.875,10.125,6.808629035949707,459200,10.629079786565745,10.634678607966073,0,0
1986-07-31T00:00:00.000000000,10.125,10.25,10.0,10.0625,6.766600131988525,1213600,10.606416595103115,10.61224023118309,0,0
1986-08-01T00:00:00.000000000,10.0,10.125,9.75,9.75,6.556458473205566,1118000,10.572159931298991,10.578426888783754,0,0
1986-08-04T00:00:00.000000000,9.8125,9.8125,9.53125,9.75,6.556458473205566,892400,10.539273534047032,10.545939559811844,0,0
1986-08-05T00:00:00.000000000,9.75,9.75,9.5,9.5625,6.430370807647705,868800,10.50020259268515,10.507373302564321,0,0
1986-08-06T00:00:00.000000000,9.5625,9.625,9.125,9.125,6.136170864105225,550400,10.445194488977744,10.4531625848167,0,0
1986-08-07T00:00:00.000000000,9.0,9.0625,8.125,8.375,5.631829738616943,7560000,10.362386709418635,10.371666012863104,0,0
1986-08-08T00:00:00.000000000,8.4375,8.9375,8.375,8.875,5.968055248260498,2802000,10.30289124104189,10.312973228044942,0,0
1986-08-11T00:00:00.000000000,9.0,9.125,8.875,9.125,6.136170864105225,1428000,10.255775591400214,10.266386042631416,0,0
1986-08-12T00:00:00.000000000,9.125,9.4375,9.125,9.375,6.304286956787109,1155200,10.220544567744206,10.231429727234104,0,0
1986-08-13T00:00:00.000000000,9.4375,10.09375,9.375,9.6875,6.514430046081543,865600,10.199222785034436,10.210099149695512,0,0
1986-08-14T00:00:00.000000000,9.75,9.8125,9.375,9.5,6.388341903686523,762000,10.17125387363306,10.182252124217257,0,0
1986-08-15T00:00:00.000000000,9.5,9.5,9.1875,9.375,6.304286956787109,654400,10.139403718687737,10.150595178169521,0,0
1986-08-18T00:00:00.000000000,9.4375,9.875,9.25,9.6875,6.514430046081543,606800,10.121327569940226,10.132434582947187,0,0
