Date,Open,High,Low,Close,Volume
1980-03-17T00:00:00.000000000,1.2374999523162842,1.274999976158142,1.2374999523162842,1.2374999523162842,14000.0
1980-03-18T00:00:00.000000000,1.2374999523162842,1.2374999523162842,1.2000000476837158,1.2374999523162842,36000.0
1980-03-19T00:00:00.000000000,1.2374999523162842,1.2374999523162842,1.225000023841858,1.225000023841858,13000.0
1980-03-20T00:00:00.000000000,1.225000023841858,1.2374999523162842,1.212499976158142,1.2374999523162842,13000.0
1980-03-21T00:00:00.000000000,1.2374999523162842,1.25,1.212499976158142,1.25,29000.0
1980-03-24T00:00:00.000000000,1.225000023841858,1.225000023841858,1.1749999523162842,1.1875,30000.0
1980-03-25T00:00:00.000000000,1.162500023841858,1.162500023841858,1.1124999523162842,1.149999976158142,19000.0
1980-03-26T00:00:00.000000000,1.149999976158142,1.149999976158142,1.125,1.149999976158142,18000.0
1980-03-27T00:00:00.000000000,1.125,1.125,1.024999976158142,1.024999976158142,123000.0
1980-03-28T00:00:00.000000000,1.0499999523162842,1.0750000476837158,1.0499999523162842,1.0499999523162842,25000.0
1980-03-31T00:00:00.000000000,1.0499999523162842,1.125,1.037500023841858,1.125,19000.0
1980-04-01T00:00:00.000000000,1.162500023841858,1.1875,1.162500023841858,1.1875,10000.0
1980-04-02T00:00:00.000000000,1.1875,1.2374999523162842,1.1875,1.212499976158142,19000.0
1980-04-03T00:00:00.000000000,1.225000023841858,1.2374999523162842,1.225000023841858,1.2374999523162842,3000.0
1980-04-07T00:00:00.000000000,1.212499976158142,1.212499976158142,1.1749999523162842,1.1749999523162842,7000.0
1980-04-08T00:00:00.000000000,1.162500023841858,1.162500023841858,1.1375000476837158,1.162500023841858,14000.0
1980-04-09T00:00:00.000000000,1.162500023841858,1.162500023841858,1.1375000476837158,1.162500023841858,13000.0
1980-04-10T00:00:00.000000000,1.162500023841858,1.1875,1.162500023841858,1.162500023841858,11000.0
1980-04-11T00:00:00.000000000,1.162500023841858,1.2000000476837158,1.1375000476837158,1.2000000476837158,16000.0
1980-04-14T00:00:00.000000000,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,0.0
1980-04-15T00:00:00.000000000,1.2000000476837158,1.2000000476837158,1.1749999523162842,1.2000000476837158,3000.0
1980-04-16T00:00:00.000000000,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,0.0
1980-04-17T00:00:00.000000000,1.2000000476837158,1.2374999523162842,1.2000000476837158,1.2374999523162842,74000.0
1980-04-18T00:00:00.000000000,1.2374999523162842,1.2374999523162842,1.2374999523162842,1.2374999523162842,0.0
1980-04-21T00:00:00.000000000,1.212499976158142,1.212499976158142,1.1749999523162842,1.2000000476837158,21000.0
1980-04-22T00:00:00.000000000,1.2000000476837158,1.2000000476837158,1.1749999523162842,1.1749999523162842,20000.0
1980-04-23T00:00:00.000000000,1.2000000476837158,1.225000023841858,1.2000000476837158,1.225000023841858,41000.0
1980-04-24T00:00:00.000000000,1.225000023841858,1.2625000476837158,1.225000023841858,1.2625000476837158,20000.0
1980-04-25T00:00:00.000000000,1.2625000476837158,1.274999976158142,1.25,1.274999976158142,56000.0
1980-04-28T00:00:00.000000000,1.274999976158142,1.274999976158142,1.25,1.25,42000.0
1980-04-29T00:00:00.000000000,1.25,1.2625000476837158,1.25,1.25,22000.0
1980-04-30T00:00:00.000000000,1.25,1.2625000476837158,1.225000023841858,1.2625000476837158,21000.0
1980-05-01T00:00:00.000000000,1.25,1.25,1.225000023841858,1.25,11000.0
1980-05-02T00:00:00.000000000,1.25,1.2625000476837158,1.25,1.25,11000.0
1980-05-05T00:00:00.000000000,1.25,1.25,1.212499976158142,1.225000023841858,16000.0
1980-05-06T00:00:00.000000000,1.225000023841858,1.225000023841858,1.225000023841858,1.225000023841858,0.0
1980-05-07T00:00:00.000000000,1.225000023841858,1.287500023841858,1.225000023841858,1.287500023841858,22000.0
1980-05-08T00:00:00.000000000,1.274999976158142,1.274999976158142,1.25,1.25,25000.0
