timestamp,equity,equity_pct,equity_change,equity_change_pct,drawdown,drawdown_pct,peak_equity,mfe,mae
0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
47,-0.9990009990009412,-0.09990009990009652,-0.9990009990009412,-0.09990009990009652,0.9990009990009412,0.09990009990009412,1000.0,0.0,0.0
48,-2.373764370186791,-0.23737643701867706,-1.3747633711858498,-0.1376138134557059,2.373764370186791,0.23737643701867908,1000.0,0.0,-1.3747633711858498
49,-2.373764370186791,-0.23737643701867706,0.0,0.0,2.373764370186791,0.23737643701867908,1000.0,0.0,0.0
50,-2.373764370186791,-0.23737643701867706,0.0,0.0,2.373764370186791,0.23737643701867908,1000.0,0.0,0.0
51,-2.373764370186791,-0.23737643701867706,0.0,0.0,2.373764370186791,0.23737643701867908,1000.0,0.0,0.0
52,-2.373764370186791,-0.23737643701867706,0.0,0.0,2.373764370186791,0.23737643701867908,1000.0,0.0,0.0
53,-2.373764370186791,-0.23737643701867706,0.0,0.0,2.373764370186791,0.23737643701867908,1000.0,0.0,0.0
54,-3.3703939762104937,-0.33703939762105284,-0.9966296060237028,-0.09990009990009652,3.3703939762104937,0.3370393976210494,1000.0,0.0,0.0
55,26.991498943431452,2.6991498943431447,30.361892919641946,3.0464570524626033,0.0,0.0,1026.9914989434315,30.361892919641946,0.0
56,25.965533410021635,2.5965533410021724,-1.025965533409817,-0.09990009990008542,1.025965533409817,0.09990009990007999,1026.9914989434315,0.0,0.0
57,264.9670123788203,26.496701237882036,239.00147896879866,23.29527368959703,0.0,0.0,1264.9670123788203,239.00147896879866,0.0
58,356.68457860499007,35.66845786049902,91.71756622616977,7.250589567050558,0.0,0.0,1356.68457860499,330.71904519496843,0.0
59,380.78560456415335,38.07856045641533,24.10102595916328,1.7764649454440784,0.0,0.0,1380.7856045641533,354.8200711541317,0.0
60,303.1268850197532,30.312688501975327,-77.65871954440013,-5.624241684422337,77.65871954440013,5.62424168442234,1380.7856045641533,354.8200711541317,0.0
61,299.77957705503104,29.977957705503112,-3.3473079647221766,-0.25686738591625957,81.0060275091223,5.866662227746208,1380.7856045641533,354.8200711541317,0.0
62,318.52470596405715,31.852470596405723,18.745128909026107,1.4421775230149203,62.2608986000962,4.509092388731046,1380.7856045641533,354.8200711541317,0.0
63,372.41720696073435,37.24172069607343,53.8925009966772,4.087333422946604,8.368397603418998,0.6060606060605979,1380.7856045641533,354.8200711541317,0.0
64,352.33310378917395,35.233310378917395,-20.0841031715604,-1.4634109124904815,28.4525007749794,2.060602361505678,1380.7856045641533,354.8200711541317,0.0
