Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Most Total Return [%],PENDLE-USD,SMA,10,11,0,true,false,1,131,1.3417925489093199,46.15384615384615,1.4339013866647707,4.445776089793177,2.173163775529479,4.677898895528522,5 days 16:36:55.384615383,0.08695652173913043,2.62876254180602,5.237458193979933,11.68688965410514,0,1495,1496 days 00:00:00,1000.0,17028.394152605564,1602.8394152605565,282.2944622213738,100.0,1607.438797486606,73.09253011883358,466 days 00:00:00,130,-17.02839415260314,139.94425631179908,-36.94945129388374,19.140967569683678,-8.150102321541535,7 days 18:00:00,3 days 22:17:08.571428571,123.42632728275532,1.1178522218356335,1.364078358099932,1.2912396900358232,3.528232567834485,32.830804852667285,1.8768441691788331,0.687984496124031,-0.07538876039145778,0.0035619068137778685,0.8976005170720228,16.02839415260555,0.612093478877969,0.966373164908136,741,260,1495,,
Least Total Return [%],PENDLE-USD,SMA,10,11,0,true,false,1,131,1.3417925489093199,46.15384615384615,1.4339013866647707,4.445776089793177,2.173163775529479,4.677898895528522,5 days 16:36:55.384615383,0.08695652173913043,2.62876254180602,5.237458193979933,11.68688965410514,0,1495,1496 days 00:00:00,1000.0,17028.394152605564,1602.8394152605565,282.2944622213738,100.0,1607.438797486606,73.09253011883358,466 days 00:00:00,130,-17.02839415260314,139.94425631179908,-36.94945129388374,19.140967569683678,-8.150102321541535,7 days 18:00:00,3 days 22:17:08.571428571,123.42632728275532,1.1178522218356335,1.364078358099932,1.2912396900358232,3.528232567834485,32.830804852667285,1.8768441691788331,0.687984496124031,-0.07538876039145778,0.0035619068137778685,0.8976005170720228,16.02839415260555,0.612093478877969,0.966373164908136,741,260,1495,,
Mean Total Return [%],PENDLE-USD,SMA,10,11,0,true,false,1,131,1.3417925489093199,46.15384615384615,1.4339013866647707,4.445776089793177,2.173163775529479,4.677898895528522,5 days 16:36:55.384615383,0.08695652173913043,2.62876254180602,5.237458193979933,11.68688965410514,0,1495,1496 days 00:00:00,1000.0,17028.394152605564,1602.8394152605565,282.2944622213738,100.0,1607.438797486606,73.09253011883358,466 days 00:00:00,130,-17.02839415260314,139.94425631179908,-36.94945129388374,19.140967569683678,-8.150102321541535,7 days 18:00:00,3 days 22:17:08.571428571,123.42632728275532,1.1178522218356335,1.364078358099932,1.2912396900358232,3.528232567834485,32.830804852667285,1.8768441691788331,0.687984496124031,-0.07538876039145778,0.0035619068137778685,0.8976005170720228,16.02839415260555,0.612093478877969,0.966373164908136,741,260,1495,,
Median Total Return [%],PENDLE-USD,SMA,10,11,0,true,false,1,131,1.3417925489093199,46.15384615384615,1.4339013866647707,4.445776089793177,2.173163775529479,4.677898895528522,5 days 16:36:55.384615383,0.08695652173913043,2.62876254180602,5.237458193979933,11.68688965410514,0,1495,1496 days 00:00:00,1000.0,17028.394152605564,1602.8394152605565,282.2944622213738,100.0,1607.438797486606,73.09253011883358,466 days 00:00:00,130,-17.02839415260314,139.94425631179908,-36.94945129388374,19.140967569683678,-8.150102321541535,7 days 18:00:00,3 days 22:17:08.571428571,123.42632728275532,1.1178522218356335,1.364078358099932,1.2912396900358232,3.528232567834485,32.830804852667285,1.8768441691788331,0.687984496124031,-0.07538876039145778,0.0035619068137778685,0.8976005170720228,16.02839415260555,0.612093478877969,0.966373164908136,741,260,1495,,
Most Total Fees Paid,PENDLE-USD,SMA,10,11,0,true,false,1,131,1.3417925489093199,46.15384615384615,1.4339013866647707,4.445776089793177,2.173163775529479,4.677898895528522,5 days 16:36:55.384615383,0.08695652173913043,2.62876254180602,5.237458193979933,11.68688965410514,0,1495,1496 days 00:00:00,1000.0,17028.394152605564,1602.8394152605565,282.2944622213738,100.0,1607.438797486606,73.09253011883358,466 days 00:00:00,130,-17.02839415260314,139.94425631179908,-36.94945129388374,19.140967569683678,-8.150102321541535,7 days 18:00:00,3 days 22:17:08.571428571,123.42632728275532,1.1178522218356335,1.364078358099932,1.2912396900358232,3.528232567834485,32.830804852667285,1.8768441691788331,0.687984496124031,-0.07538876039145778,0.0035619068137778685,0.8976005170720228,16.02839415260555,0.612093478877969,0.966373164908136,741,260,1495,,
Least Total Fees Paid,PENDLE-USD,SMA,10,11,0,true,false,1,131,1.3417925489093199,46.15384615384615,1.4339013866647707,4.445776089793177,2.173163775529479,4.677898895528522,5 days 16:36:55.384615383,0.08695652173913043,2.62876254180602,5.237458193979933,11.68688965410514,0,1495,1496 days 00:00:00,1000.0,17028.394152605564,1602.8394152605565,282.2944622213738,100.0,1607.438797486606,73.09253011883358,466 days 00:00:00,130,-17.02839415260314,139.94425631179908,-36.94945129388374,19.140967569683678,-8.150102321541535,7 days 18:00:00,3 days 22:17:08.571428571,123.42632728275532,1.1178522218356335,1.364078358099932,1.2912396900358232,3.528232567834485,32.830804852667285,1.8768441691788331,0.687984496124031,-0.07538876039145778,0.0035619068137778685,0.8976005170720228,16.02839415260555,0.612093478877969,0.966373164908136,741,260,1495,,
Mean Total Fees Paid,PENDLE-USD,SMA,10,11,0,true,false,1,131,1.3417925489093199,46.15384615384615,1.4339013866647707,4.445776089793177,2.173163775529479,4.677898895528522,5 days 16:36:55.384615383,0.08695652173913043,2.62876254180602,5.237458193979933,11.68688965410514,0,1495,1496 days 00:00:00,1000.0,17028.394152605564,1602.8394152605565,282.2944622213738,100.0,1607.438797486606,73.09253011883358,466 days 00:00:00,130,-17.02839415260314,139.94425631179908,-36.94945129388374,19.140967569683678,-8.150102321541535,7 days 18:00:00,3 days 22:17:08.571428571,123.42632728275532,1.1178522218356335,1.364078358099932,1.2912396900358232,3.528232567834485,32.830804852667285,1.8768441691788331,0.687984496124031,-0.07538876039145778,0.0035619068137778685,0.8976005170720228,16.02839415260555,0.612093478877969,0.966373164908136,741,260,1495,,
Median Total Fees Paid,PENDLE-USD,SMA,10,11,0,true,false,1,131,1.3417925489093199,46.15384615384615,1.4339013866647707,4.445776089793177,2.173163775529479,4.677898895528522,5 days 16:36:55.384615383,0.08695652173913043,2.62876254180602,5.237458193979933,11.68688965410514,0,1495,1496 days 00:00:00,1000.0,17028.394152605564,1602.8394152605565,282.2944622213738,100.0,1607.438797486606,73.09253011883358,466 days 00:00:00,130,-17.02839415260314,139.94425631179908,-36.94945129388374,19.140967569683678,-8.150102321541535,7 days 18:00:00,3 days 22:17:08.571428571,123.42632728275532,1.1178522218356335,1.364078358099932,1.2912396900358232,3.528232567834485,32.830804852667285,1.8768441691788331,0.687984496124031,-0.07538876039145778,0.0035619068137778685,0.8976005170720228,16.02839415260555,0.612093478877969,0.966373164908136,741,260,1495,,
Most Max Drawdown [%],PENDLE-USD,SMA,10,11,0,true,false,1,131,1.3417925489093199,46.15384615384615,1.4339013866647707,4.445776089793177,2.173163775529479,4.677898895528522,5 days 16:36:55.384615383,0.08695652173913043,2.62876254180602,5.237458193979933,11.68688965410514,0,1495,1496 days 00:00:00,1000.0,17028.394152605564,1602.8394152605565,282.2944622213738,100.0,1607.438797486606,73.09253011883358,466 days 00:00:00,130,-17.02839415260314,139.94425631179908,-36.94945129388374,19.140967569683678,-8.150102321541535,7 days 18:00:00,3 days 22:17:08.571428571,123.42632728275532,1.1178522218356335,1.364078358099932,1.2912396900358232,3.528232567834485,32.830804852667285,1.8768441691788331,0.687984496124031,-0.07538876039145778,0.0035619068137778685,0.8976005170720228,16.02839415260555,0.612093478877969,0.966373164908136,741,260,1495,,
Least Max Drawdown [%],PENDLE-USD,SMA,10,11,0,true,false,1,131,1.3417925489093199,46.15384615384615,1.4339013866647707,4.445776089793177,2.173163775529479,4.677898895528522,5 days 16:36:55.384615383,0.08695652173913043,2.62876254180602,5.237458193979933,11.68688965410514,0,1495,1496 days 00:00:00,1000.0,17028.394152605564,1602.8394152605565,282.2944622213738,100.0,1607.438797486606,73.09253011883358,466 days 00:00:00,130,-17.02839415260314,139.94425631179908,-36.94945129388374,19.140967569683678,-8.150102321541535,7 days 18:00:00,3 days 22:17:08.571428571,123.42632728275532,1.1178522218356335,1.364078358099932,1.2912396900358232,3.528232567834485,32.830804852667285,1.8768441691788331,0.687984496124031,-0.07538876039145778,0.0035619068137778685,0.8976005170720228,16.02839415260555,0.612093478877969,0.966373164908136,741,260,1495,,
