Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
NVR,SMA,36,53,0,False,False,,1,94,2.072067224427878,66.66666666666666,3.1385566140260552,29.26857302449943,4.047672256958635,18.010848204181478,63 days 14:42:34.838709676,0.0063390481960788,0.1948859709744298,0.3876986869384934,5.704034272915577,0,10129,10130 days 00:00:00,1000.0,5100366.653484669,509936.6653484669,26823.456790123924,100.0,146551.49418297477,82.45577418081112,1351 days 00:00:00,93,489139.91556079127,1822.975,-78.25519999999999,49.36204517963321,-10.918371285768098,76 days 18:11:36.774193549,37 days 07:44:30.967741935,49572.33051531049,0.2494678474586957,0.4367946597897859,1.7730553479664506,99.45721190553,9970.768613898596,1.645752789327511,1.077352175529937,-0.0241362923023376,0.0034298519475941,0.8643226907937275,5099.366653484678,0.236609368297137,4.169725798278564,0,94,14670.972222222224,,,,
GRMN,SMA,69,78,0,False,False,,1,61,1.8648007833115012,73.33333333333333,6.437261377607828,9.534024909860292,1.5737890625297544,4.2032979872099885,62 days 09:36:00,0.0066396309559619,0.2053213656034621,0.4072768071806379,1.95753901418994,0,6239,6240 days 00:00:00,1000.0,129906.4992537937,12890.64992537937,2477.399902343733,100.0,3290.462200441192,40.9732679543605,581 days 00:00:00,60,14930.176019100909,59.215745730808045,-24.00124234134767,15.985386571494578,-8.207219659633989,70 days 05:27:16.363636364,40 days 21:00:00,1899.6053872448797,1.0279311076987163,0.8037758161335324,1.246251229722012,0.7854599488600231,32.913138422552855,1.1230500400972352,1.109702315325248,-0.0209124970857692,0.0009283596110302,0.2339466219796263,128.90649925379307,0.2171894238828122,0.2739043512030172,0,61,9036.646825396823,,,,
NFLX,SMA,46,48,0,False,False,,1,129,1.828663373066532,60.9375,3.513418805892273,8.192414124169444,2.036141312615956,1.4591759979807082,29 days 19:29:59.999999999,0.0150319106548266,0.4607926518115325,0.9180132675625106,3.775004229014292,0,5879,5880 days 00:00:00,1000.0,2369109.153781999,236810.9153781999,96296.85535831976,100.0,110315.96674335226,47.61721231835027,535 days 00:00:00,128,-120169.96984002274,126.05106989413557,-36.89349212253566,17.36127070772681,-6.1110021461800486,38 days 14:27:41.538461538,16 days 02:24:00,19439.680653297048,1.2359996112376967,1.3017507905831809,1.280179630078352,1.712329253277635,31.985362258376696,1.3084382153418863,0.9784028126569564,-0.0314039791740006,0.001635035367866,0.4120289127022384,2368.1091537820025,0.3951633992991754,0.4011950074155907,0,129,8515.218253968254,,,,
BKNG,SMA,72,76,0,False,False,,1,84,1.8080723447389568,65.06024096385542,3.446690187571687,9.928706862823358,1.1750971241408483,7.952935168808211,49 days 14:44:49.156626505,0.0085951866790222,0.2645867706614669,0.5260236988150593,2.627004485678776,0,6667,6668 days 00:00:00,1000.0,88383.34903713367,8738.334903713367,976.0301776960804,100.0,4144.516053613618,79.51563993825144,1531 days 00:00:00,83,-2708.525372388249,236.252777365809,-51.011206896551705,20.966905840613443,-10.625180888923692,60 days 19:06:40,28 days 19:02:04.137931034,1085.44426999424,0.7604415098596412,0.3496597587475169,1.1872049094558883,0.8489534758639726,39.269838881460736,1.1195375304646586,1.0604422604422603,-0.0286018757892944,0.0009669610761796,0.2436741911972666,87.38334903713377,0.1845628043646503,0.3856469310248193,0,84,9656.56746031746,,,,
NVDA,SMA,31,43,0,False,False,,0,88,1.8078313403825508,62.5,6.752790537453303,13.820794189617253,1.8434050796007373,-0.0452691844917874,47 days 02:27:16.363636364,0.0090464807003516,0.2751637879690292,0.5503275759380584,3.802982081955432,0,6716,6717 days 00:00:00,1000.0,4367282.090570457,436628.20905704575,457331.2204494251,100.0,81173.95887233029,53.90495936683028,1316 days 00:00:00,88,0.0,233.6446774722224,-31.753668813818013,27.073740692698873,-8.267449982185452,59 days 23:07:38.181818182,25 days 16:00:00,49616.841938300655,1.1325632131837824,1.0702436098304948,1.2555030576385386,1.7171881561989228,25.182344190705003,1.1600756274334172,1.0822596630327057,-0.0372616653922397,0.0016075241936183,0.4050960967918164,4366.282090570465,0.3695216114268054,0.4304688888719237,0,88,9727.539682539682,,,,
DECK,SMA,81,88,0,False,False,,1,88,1.7625759898711912,59.77011494252874,3.243513555031369,14.56673825625517,1.3422279630442115,9.643658020180595,55 days 15:59:59.999999999,0.0074671498538858,0.2297364495275982,0.4568622575832919,3.3465107281899003,0,8044,8045 days 00:00:00,1000.0,871477.2411878832,87047.72411878832,8178.365365905595,100.0,20154.974732113023,57.76646140193261,1262 days 00:00:00,87,-18977.140139756026,516.6080969525713,-24.390006546063976,30.32357706139388,-8.843422254236627,71 days 05:32:18.461538461,32 days 13:01:42.857142857,10223.613578478613,0.8634209693177095,0.6224396546714044,1.1951107280868405,1.1574445659127164,22.877015361646215,1.0959213761606037,1.0905077262693157,-0.0355427774976911,0.0011758620551365,0.2963172378944022,870.477241187883,0.236232062320342,0.4130289437957549,0,88,11651.031746031746,,,,
VST,SMA,29,30,0,False,False,,1,102,1.758889075417157,61.386138613861384,4.093387975058537,3.6973394115564298,2.085970889407872,0.1636483377424297,13 days 05:42:10.693069306,0.0308410025870478,0.9473684210526316,1.8854489164086687,3.50274260042188,0,2261,2262 days 00:00:00,1000.0,15000.566767593396,1400.0566767593396,1203.1613257623526,100.0,542.1549421316253,35.95903663433519,280 days 00:00:00,101,-403.7888774245803,151.56224408862974,-22.950688983351455,8.245062303569457,-3.532373903951459,17 days 04:38:42.580645161,6 days 22:46:09.230769230,142.61738262394036,1.3823362869311686,1.5240325192788506,1.317592962486058,-0.7272768097513806,29.431535401777605,1.3139073877658167,1.002805049088359,-0.0248063719934387,0.0013832916175346,0.3485894876187347,14.000566767593424,0.3521511986423222,0.303491644729284,0,102,3274.861111111111,,,,
AVGO,SMA,86,88,0,False,False,,1,78,1.7441361272519833,63.63636363636363,8.597377398813222,7.756383950528455,1.8784004635891265,-0.6403526310715718,36 days 23:59:59.999999999,0.0130875538738592,0.4032496307237814,0.8013293943870016,3.127758963802464,0,4062,4063 days 00:00:00,1000.0,73972.40613065677,7297.240613065678,20289.98748081449,100.0,1626.228708056699,41.48400268554687,595 days 00:00:00,77,12104.37071143726,246.05081821239995,-19.934259495487243,14.694849986520923,-4.38593161245837,48 days 17:37:57.551020408,16 days 11:08:34.285714285,790.4939664833703,1.198209104420743,1.1377900504846006,1.2378208874084444,0.8762114185169546,13.297528606482793,1.1383815487670172,1.0873515024458422,-0.0293011553383708,0.0012593341201838,0.3173521982863265,72.97240613065652,0.305947042754614,0.3187535700986341,0,78,5883.452380952381,,,,
VRSN,SMA,71,81,0,False,False,,0,67,1.7433965890821097,65.67164179104478,2.5878679887361153,14.413818138693696,1.309606524973563,3.2880203477984815,65 days 02:08:57.313432836,0.0066442881710105,0.2020970985349037,0.4041941970698075,2.912990824639763,0,6962,6963 days 00:00:00,1000.0,180326.6999112784,17932.669991127837,4182.039388020786,100.0,8587.694026356327,75.38714241748038,2647 days 00:00:00,67,0.0,379.22633279483034,-27.634757686294943,26.48957337865678,-8.687626668192202,78 days 16:21:49.090909091,39 days 02:05:13.043478261,2676.5179091235577,0.8326114829089798,0.4151813084240608,1.2045459312062428,1.1803120509125944,24.48417917895799,1.111848037068815,1.0833728090952155,-0.027695288245544,0.0010132369169291,0.2553357030661571,179.32669991127716,0.2068401174609972,0.3690755802866435,0,67,10083.849206349209,,,,
ORLY,SMA,61,70,0,False,False,,1,88,1.7266655406741938,67.81609195402298,3.963199794752364,5.938709980663949,1.2106291872800004,-0.88224644121201,62 days 07:59:59.999999999,0.0073537895965545,0.2262487757100881,0.4499265426052889,1.3436258624224997,0,8168,8169 days 00:00:00,1000.0,77802.991227053,7680.2991227053,65223.49899023716,100.0,3019.876849066359,51.99900732846508,1207 days 00:00:00,87,903.2316848167976,64.60867032969244,-20.03311342349351,11.951195102040664,-6.7304550965226975,73 days 01:37:37.627118644,39 days 17:08:34.285714286,872.4110292211062,0.8005640386330294,0.4130150568372926,1.165587154326918,0.6437056235979268,15.17824368398682,1.070122398124895,1.0892091936112192,-0.0212752209230309,0.0006544656412282,0.1649253415895091,76.80299122705239,0.1437578187128114,0.2479347931574671,0,88,11830.63492063492,,,,
