Short Window,Long Window,Signal Window,Signal
2,12,17,1
2,12,18,1
2,13,2,1
2,13,3,1
2,13,4,1
2,13,5,1
2,13,6,1
2,13,7,1
2,13,8,1
2,13,9,1
2,13,10,1
2,13,11,1
2,13,12,1
2,13,13,1
2,13,14,1
2,13,15,1
2,13,16,1
2,13,17,1
2,13,18,1
2,14,2,1
2,14,3,1
2,14,4,1
2,14,5,1
2,14,6,1
2,14,7,1
2,14,8,1
2,14,9,1
2,14,10,1
2,14,11,1
2,14,12,1
2,14,13,1
2,14,14,1
2,14,15,1
2,14,16,1
2,14,17,1
2,14,18,1
2,15,2,1
2,15,3,1
2,15,4,1
2,15,5,1
2,15,6,1
2,15,7,1
2,15,8,1
2,15,9,1
2,15,10,1
2,15,11,1
2,15,12,1
2,15,13,1
2,15,14,1
2,15,15,1
2,15,16,1
2,15,17,1
2,15,18,1
2,16,2,1
2,16,3,1
2,16,4,1
2,16,5,1
2,16,6,1
2,16,7,1
2,16,8,1
2,16,9,1
2,16,10,1
2,16,11,1
2,16,12,1
2,16,13,1
2,16,14,1
2,16,15,1
2,16,16,1
2,16,17,1
2,16,18,1
2,17,2,1
2,17,3,1
2,17,4,1
2,17,5,1
2,17,6,1
2,17,7,1
2,17,8,1
2,17,9,1
2,17,10,1
2,17,11,1
2,17,12,1
2,17,13,1
2,17,14,1
2,17,15,1
2,17,16,1
2,17,17,1
2,17,18,1
2,18,2,1
2,18,3,1
2,18,4,1
2,18,5,1
2,18,6,1
2,18,7,1
2,18,8,1
2,18,9,1
2,18,10,1
2,18,11,1
2,18,12,1
2,18,13,1
2,18,14,1
2,18,15,1
2,18,16,1
2,18,17,1
2,18,18,1
2,19,2,1
2,19,3,1
2,19,4,1
2,19,5,1
2,19,6,1
2,19,7,1
2,19,8,1
2,19,9,1
2,19,10,1
2,19,11,1
2,19,12,1
2,19,13,1
2,19,14,1
2,19,15,1
2,19,16,1
2,19,17,1
2,19,18,1
2,20,2,1
2,20,3,1
2,20,4,1
2,20,5,1
2,20,6,1
2,20,7,1
2,20,8,1
2,20,9,1
2,20,10,1
2,20,11,1
2,20,12,1
2,20,13,1
2,20,14,1
2,20,15,1
2,20,16,1
2,20,17,1
2,20,18,1
2,21,2,1
2,21,3,1
2,21,4,1
2,21,5,1
2,21,6,1
2,21,7,1
2,21,8,1
2,21,9,1
2,21,10,1
2,21,11,1
2,21,12,1
2,21,13,1
2,21,14,1
2,21,15,1
2,21,16,1
2,21,17,1
2,21,18,1
2,22,2,1
2,22,3,1
2,22,4,1
2,22,5,1
2,22,6,1
2,22,7,1
2,22,8,1
2,22,9,1
2,22,10,1
2,22,11,1
2,22,12,1
2,22,13,1
2,22,14,1
2,22,15,1
2,22,16,1
2,22,17,1
2,22,18,1
2,23,2,1
2,23,3,1
2,23,4,1
2,23,5,1
2,23,6,1
2,23,7,1
2,23,8,1
2,23,9,1
2,23,10,1
2,23,11,1
2,23,12,1
2,23,13,1
2,23,14,1
2,23,15,1
2,23,16,1
2,23,17,1
2,23,18,1
2,24,2,1
2,24,3,1
2,24,4,1
2,24,5,1
2,24,6,1
2,24,7,1
2,24,8,1
2,24,9,1
2,24,10,1
2,24,11,1
2,24,12,1
2,24,13,1
2,24,14,1
2,24,15,1
2,24,16,1
2,24,17,1
2,24,18,1
2,25,2,1
2,25,3,1
2,25,4,1
2,25,5,1
2,25,6,1
2,25,7,1
2,25,8,1
2,25,9,1
2,25,10,1
2,25,11,1
2,25,12,1
2,25,13,1
2,25,14,1
2,25,15,1
2,25,16,1
2,25,17,1
2,25,18,1
2,26,2,1
2,26,3,1
2,26,4,1
2,26,5,1
2,26,6,1
2,26,7,1
2,26,8,1
2,26,9,1
2,26,10,1
2,26,11,1
2,26,12,1
2,26,13,1
2,26,14,1
2,26,15,1
2,26,16,1
2,26,17,1
2,26,18,1
2,27,2,1
2,27,3,1
2,27,4,1
2,27,5,1
2,27,6,1
2,27,7,1
2,27,8,1
2,27,9,1
2,27,10,1
2,27,11,1
2,27,12,1
2,27,13,1
2,27,14,1
2,27,15,1
2,27,16,1
2,27,17,1
2,27,18,1
2,28,2,1
2,28,3,1
2,28,4,1
2,28,5,1
2,28,6,1
2,28,7,1
2,28,8,1
2,28,9,1
2,28,10,1
2,28,11,1
2,28,12,1
2,28,13,1
2,28,14,1
2,28,15,1
2,28,16,1
2,28,17,1
2,28,18,1
2,29,2,1
2,29,3,1
2,29,4,1
2,29,5,1
2,29,6,1
2,29,7,1
2,29,8,1
2,29,9,1
2,29,10,1
2,29,11,1
2,29,12,1
2,29,13,1
2,29,14,1
2,29,15,1
2,29,16,1
2,29,17,1
2,29,18,1
2,30,2,1
2,30,3,1
2,30,4,1
2,30,5,1
2,30,6,1
2,30,7,1
2,30,8,1
2,30,9,1
2,30,10,1
2,30,11,1
2,30,12,1
2,30,13,1
2,30,14,1
2,30,15,1
2,30,16,1
2,30,17,1
2,30,18,1
2,31,2,1
2,31,3,1
2,31,4,1
2,31,5,1
2,31,6,1
2,31,7,1
2,31,8,1
2,31,9,1
2,31,10,1
2,31,11,1
2,31,12,1
2,31,13,1
2,31,14,1
2,31,15,1
2,31,16,1
2,31,17,1
2,31,18,1
2,32,2,1
2,32,3,1
2,32,4,1
2,32,5,1
2,32,6,1
2,32,7,1
2,32,8,1
2,32,9,1
2,32,10,1
2,32,11,1
2,32,12,1
2,32,13,1
2,32,14,1
2,32,15,1
2,32,16,1
2,32,17,1
2,32,18,1
2,33,2,1
2,33,3,1
2,33,4,1
2,33,5,1
2,33,6,1
2,33,7,1
2,33,8,1
2,33,9,1
2,33,10,1
2,33,11,1
2,33,12,1
2,33,13,1
2,33,14,1
2,33,15,1
2,33,16,1
2,33,17,1
2,33,18,1
2,34,2,1
2,34,3,1
2,34,4,1
2,34,5,1
2,34,6,1
2,34,7,1
2,34,8,1
2,34,9,1
2,34,10,1
2,34,11,1
2,34,12,1
2,34,13,1
2,34,14,1
2,34,15,1
2,34,16,1
2,34,17,1
2,34,18,1
2,35,2,1
2,35,3,1
2,35,4,1
2,35,5,1
2,35,6,1
2,35,7,1
2,35,8,1
2,35,9,1
2,35,10,1
2,35,11,1
2,35,12,1
2,35,13,1
2,35,14,1
2,35,15,1
2,35,16,1
2,35,17,1
2,35,18,1
2,36,2,1
2,36,3,1
2,36,4,1
2,36,5,1
2,36,6,1
2,36,7,1
2,36,8,1
2,36,9,1
2,36,10,1
2,36,11,1
2,36,12,1
2,36,13,1
2,36,14,1
2,36,15,1
2,36,16,1
2,36,17,1
3,4,2,1
3,4,3,1
3,4,4,1
3,4,5,1
3,4,6,1
3,4,7,1
3,4,8,1
3,4,9,1
3,4,10,1
3,4,11,1
3,4,12,1
3,4,13,1
3,4,14,1
3,4,15,1
3,4,16,1
3,4,17,1
3,4,18,1
3,5,2,1
3,5,3,1
3,5,4,1
3,5,5,1
3,5,6,1
3,5,7,1
3,5,8,1
3,5,9,1
3,5,10,1
3,5,11,1
3,5,12,1
3,5,13,1
3,5,14,1
3,5,15,1
3,5,16,1
3,5,17,1
3,5,18,1
3,6,2,1
3,6,3,1
3,6,4,1
3,6,5,1
3,6,6,1
3,6,7,1
3,6,8,1
3,6,9,1
3,6,10,1
3,6,11,1
3,6,12,1
3,6,13,1
3,6,14,1
3,6,15,1
3,6,16,1
3,6,17,1
3,6,18,1
3,7,2,1
3,7,3,1
3,7,4,1
3,7,5,1
3,7,6,1
3,7,7,1
3,7,8,1
3,7,9,1
3,7,10,1
3,7,11,1
3,7,12,1
3,7,13,1
3,7,14,1
3,7,15,1
3,7,16,1
3,7,17,1
3,7,18,1
3,8,2,1
3,8,3,1
3,8,4,1
3,8,5,1
3,8,6,1
3,8,7,1
3,8,8,1
3,8,9,1
3,8,10,1
3,8,11,1
3,8,12,1
3,8,13,1
3,8,14,1
3,8,15,1
3,8,16,1
3,8,17,1
3,8,18,1
3,9,2,1
3,9,3,1
3,9,4,1
3,9,5,1
3,9,6,1
3,9,7,1
3,9,8,1
3,9,9,1
3,9,10,1
3,9,11,1
3,9,12,1
3,9,13,1
3,9,14,1
3,9,15,1
3,9,16,1
3,9,17,1
3,9,18,1
3,10,2,1
3,10,3,1
3,10,4,1
3,10,5,1
3,10,6,1
3,10,7,1
3,10,8,1
3,10,9,1
3,10,10,1
3,10,11,1
3,10,12,1
3,10,13,1
3,10,14,1
3,10,15,1
3,10,16,1
3,10,17,1
3,10,18,1
3,11,2,1
3,11,3,1
3,11,4,1
3,11,5,1
3,11,6,1
3,11,7,1
3,11,8,1
3,11,9,1
3,11,10,1
3,11,11,1
3,11,12,1
3,11,13,1
3,11,14,1
3,11,15,1
3,11,16,1
3,11,17,1
3,11,18,1
3,12,2,1
3,12,3,1
3,12,4,1
3,12,5,1
3,12,6,1
3,12,7,1
3,12,8,1
3,12,9,1
3,12,10,1
3,12,11,1
3,12,12,1
3,12,13,1
3,12,14,1
3,12,15,1
3,12,16,1
3,12,17,1
3,12,18,1
3,13,2,1
3,13,3,1
3,13,4,1
3,13,5,1
3,13,6,1
3,13,7,1
3,13,8,1
3,13,9,1
3,13,10,1
3,13,11,1
3,13,12,1
3,13,13,1
3,13,14,1
3,13,15,1
3,13,16,1
3,13,17,1
3,13,18,1
3,14,2,1
3,14,3,1
3,14,4,1
3,14,5,1
3,14,6,1
3,14,7,1
3,14,8,1
3,14,9,1
3,14,10,1
3,14,11,1
3,14,12,1
3,14,13,1
3,14,14,1
3,14,15,1
3,14,16,1
3,14,17,1
3,14,18,1
3,15,2,1
3,15,3,1
3,15,4,1
3,15,5,1
3,15,6,1
3,15,7,1
3,15,8,1
3,15,9,1
3,15,10,1
3,15,11,1
3,15,12,1
3,15,13,1
3,15,14,1
3,15,15,1
3,15,16,1
3,15,17,1
3,15,18,1
3,16,2,1
3,16,3,1
3,16,4,1
3,16,5,1
3,16,6,1
3,16,7,1
3,16,8,1
3,16,9,1
3,16,10,1
3,16,11,1
3,16,12,1
3,16,13,1
3,16,14,1
3,16,15,1
3,16,16,1
3,16,17,1
3,16,18,1
3,17,2,1
3,17,3,1
3,17,4,1
3,17,5,1
3,17,6,1
3,17,7,1
3,17,8,1
3,17,9,1
3,17,10,1
3,17,11,1
3,17,12,1
3,17,13,1
3,17,14,1
3,17,15,1
3,17,16,1
3,17,17,1
3,17,18,1
3,18,2,1
3,18,3,1
3,18,4,1
3,18,5,1
3,18,6,1
3,18,7,1
3,18,8,1
3,18,9,1
3,18,10,1
3,18,11,1
3,18,12,1
3,18,13,1
3,18,14,1
3,18,15,1
3,18,16,1
3,18,17,1
3,18,18,1
3,19,2,1
3,19,3,1
3,19,4,1
3,19,5,1
3,19,6,1
3,19,7,1
3,19,8,1
3,19,9,1
3,19,10,1
3,19,11,1
3,19,12,1
3,19,13,1
3,19,14,1
3,19,15,1
3,19,16,1
3,19,17,1
3,19,18,1
3,20,2,1
3,20,3,1
3,20,4,1
3,20,5,1
3,20,6,1
3,20,7,1
3,20,8,1
3,20,9,1
3,20,10,1
3,20,11,1
3,20,12,1
3,20,13,1
3,20,14,1
3,20,15,1
3,20,16,1
3,20,17,1
3,20,18,1
3,21,2,1
3,21,3,1
3,21,4,1
3,21,5,1
3,21,6,1
3,21,7,1
3,21,8,1
3,21,9,1
3,21,10,1
3,21,11,1
3,21,12,1
3,21,13,1
3,21,14,1
3,21,15,1
3,21,16,1
3,21,17,1
3,21,18,1
3,22,2,1
3,22,3,1
3,22,4,1
3,22,5,1
3,22,6,1
3,22,7,1
3,22,8,1
3,22,9,1
3,22,10,1
3,22,11,1
3,22,12,1
3,22,13,1
3,22,14,1
3,22,15,1
3,22,16,1
3,22,17,1
3,22,18,1
3,23,2,1
3,23,3,1
3,23,4,1
3,23,5,1
3,23,6,1
3,23,7,1
3,23,8,1
3,23,9,1
3,23,10,1
3,23,11,1
3,23,12,1
3,23,13,1
3,23,14,1
3,23,15,1
3,23,16,1
3,23,17,1
3,23,18,1
3,24,2,1
3,24,3,1
3,24,4,1
3,24,5,1
3,24,6,1
3,24,7,1
3,24,8,1
3,24,9,1
3,24,10,1
3,24,11,1
3,24,12,1
3,24,13,1
3,24,14,1
3,24,15,1
3,24,16,1
3,24,17,1
3,25,2,1
3,25,3,1
3,25,4,1
3,25,5,1
3,25,6,1
3,25,7,1
3,25,8,1
3,25,9,1
3,25,10,1
3,25,11,1
3,25,12,1
3,25,13,1
3,25,14,1
3,25,15,1
3,25,16,1
3,26,2,1
3,26,3,1
3,26,4,1
3,26,5,1
3,26,6,1
3,26,7,1
3,26,8,1
3,26,9,1
3,26,10,1
3,26,11,1
3,26,12,1
3,26,13,1
3,26,14,1
3,26,15,1
3,27,2,1
3,27,3,1
3,27,4,1
3,27,5,1
3,27,6,1
3,27,7,1
3,27,8,1
3,27,9,1
3,27,10,1
3,27,11,1
3,27,12,1
3,27,13,1
3,27,14,1
3,27,15,1
3,28,2,1
3,28,3,1
3,28,4,1
3,28,5,1
3,28,6,1
3,28,7,1
3,28,8,1
3,28,9,1
3,28,10,1
3,28,11,1
3,28,12,1
3,28,13,1
3,28,14,1
3,29,2,1
3,29,3,1
3,29,4,1
3,29,5,1
3,29,6,1
3,29,7,1
3,29,8,1
3,29,9,1
3,29,10,1
3,29,11,1
3,29,12,1
3,29,13,1
3,30,2,1
3,30,3,1
3,30,4,1
3,30,5,1
3,30,6,1
3,30,7,1
3,30,8,1
3,30,9,1
3,30,10,1
3,30,11,1
3,30,12,1
3,31,2,1
3,31,3,1
3,31,4,1
3,31,5,1
3,31,6,1
3,31,7,1
3,31,8,1
3,31,9,1
3,31,10,1
3,31,11,1
3,32,2,1
3,32,3,1
3,32,4,1
3,32,5,1
3,32,6,1
3,32,7,1
3,32,8,1
3,32,9,1
3,32,10,1
3,32,11,1
3,33,2,1
3,33,3,1
3,33,4,1
3,33,5,1
3,33,6,1
3,33,7,1
3,33,8,1
3,33,9,1
3,33,10,1
3,34,2,1
3,34,3,1
3,34,4,1
3,34,5,1
3,34,6,1
3,34,7,1
3,34,8,1
3,34,9,1
3,34,10,1
3,35,2,1
3,35,3,1
3,35,4,1
3,35,5,1
3,35,6,1
3,35,7,1
3,35,8,1
3,35,9,1
3,35,10,1
3,36,2,1
3,36,3,1
3,36,4,1
3,36,5,1
3,36,6,1
3,36,7,1
3,36,8,1
3,36,9,1
4,5,2,1
4,5,3,1
4,5,7,1
4,5,8,1
4,5,9,1
4,5,10,1
4,5,11,1
4,5,12,1
4,5,13,1
4,5,14,1
4,5,15,1
4,5,16,1
4,5,17,1
4,5,18,1
4,6,2,1
4,6,3,1
4,6,6,1
4,6,7,1
4,6,8,1
4,6,9,1
4,6,10,1
4,6,11,1
4,6,12,1
4,6,13,1
4,6,14,1
4,6,15,1
4,6,16,1
4,6,17,1
4,6,18,1
4,7,2,1
4,7,3,1
4,7,4,1
4,7,5,1
4,7,6,1
4,7,7,1
4,7,8,1
4,7,9,1
4,7,10,1
4,7,11,1
4,7,12,1
4,7,13,1
4,7,14,1
4,7,15,1
4,7,16,1
4,7,17,1
4,7,18,1
4,8,2,1
4,8,3,1
4,8,4,1
4,8,5,1
4,8,6,1
4,8,7,1
4,8,8,1
4,8,9,1
4,8,10,1
4,8,11,1
4,8,12,1
4,8,13,1
4,8,14,1
4,8,15,1
4,8,16,1
4,8,17,1
4,8,18,1
4,9,2,1
4,9,3,1
4,9,4,1
4,9,5,1
4,9,6,1
4,9,7,1
4,9,8,1
4,9,9,1
4,9,10,1
4,9,11,1
4,9,12,1
4,9,13,1
4,9,14,1
4,9,15,1
4,9,16,1
4,9,17,1
4,9,18,1
4,10,2,1
4,10,3,1
4,10,4,1
4,10,5,1
4,10,6,1
4,10,7,1
4,10,8,1
4,10,9,1
4,10,10,1
4,10,11,1
4,10,12,1
4,10,13,1
4,10,14,1
4,10,15,1
4,10,16,1
4,10,17,1
4,10,18,1
4,11,2,1
4,11,3,1
4,11,4,1
4,11,5,1
4,11,6,1
4,11,7,1
4,11,8,1
4,11,9,1
4,11,10,1
4,11,11,1
4,11,12,1
4,11,13,1
4,11,14,1
4,12,2,1
4,12,3,1
4,12,4,1
4,12,5,1
4,12,6,1
4,12,7,1
4,12,8,1
4,12,9,1
4,12,10,1
4,12,11,1
4,12,12,1
4,13,2,1
4,13,3,1
4,13,4,1
4,13,5,1
4,13,6,1
4,13,7,1
4,13,8,1
4,13,9,1
4,13,10,1
4,13,11,1
4,14,2,1
4,14,3,1
4,14,4,1
4,14,5,1
4,14,6,1
4,14,7,1
4,14,8,1
4,14,9,1
4,14,10,1
4,14,11,1
4,15,2,1
4,15,3,1
4,15,4,1
4,15,5,1
4,15,6,1
4,15,7,1
4,15,8,1
4,15,9,1
4,15,10,1
4,16,2,1
4,16,3,1
4,16,4,1
4,16,5,1
4,16,6,1
4,16,7,1
4,16,8,1
4,16,9,1
4,16,10,1
4,17,2,1
4,17,3,1
4,17,4,1
4,17,5,1
4,17,6,1
4,17,7,1
4,17,8,1
4,17,9,1
4,17,10,1
4,18,2,1
4,18,3,1
4,18,4,1
4,18,5,1
4,18,6,1
4,18,7,1
4,18,8,1
4,18,9,1
4,18,10,1
4,19,2,1
4,19,3,1
4,19,4,1
4,19,5,1
4,19,6,1
4,19,7,1
4,19,8,1
4,19,9,1
4,20,2,1
4,20,3,1
4,20,4,1
4,20,5,1
4,20,6,1
4,20,7,1
4,20,8,1
4,20,9,1
4,21,2,1
4,21,3,1
4,21,4,1
4,21,5,1
4,21,6,1
4,21,7,1
4,21,8,1
4,21,9,1
4,22,2,1
4,22,3,1
4,22,4,1
4,22,5,1
4,22,6,1
4,22,7,1
4,22,8,1
4,23,2,1
4,23,3,1
4,23,4,1
4,23,5,1
4,23,6,1
4,23,7,1
4,23,8,1
4,24,2,1
4,24,3,1
4,24,4,1
4,24,5,1
4,24,6,1
4,24,7,1
4,24,8,1
4,25,2,1
4,25,3,1
4,25,4,1
4,25,5,1
4,25,6,1
4,25,7,1
4,25,8,1
4,26,2,1
4,26,3,1
4,26,4,1
4,26,5,1
4,26,6,1
4,26,7,1
4,26,8,1
4,27,2,1
4,27,3,1
4,27,4,1
4,27,5,1
4,27,6,1
4,27,7,1
4,28,2,1
4,28,3,1
4,28,4,1
4,28,5,1
4,28,6,1
4,28,7,1
4,29,2,1
4,29,3,1
4,29,4,1
4,29,5,1
4,29,6,1
4,29,7,1
4,30,2,1
4,30,3,1
4,30,4,1
4,30,5,1
4,30,6,1
4,30,7,1
4,31,2,1
4,31,3,1
4,31,4,1
4,31,5,1
4,31,6,1
4,31,7,1
4,32,2,1
4,32,3,1
4,32,4,1
4,32,5,1
4,32,6,1
4,33,2,1
4,33,3,1
4,33,4,1
4,33,5,1
4,33,6,1
4,34,2,1
4,34,3,1
4,34,4,1
4,34,5,1
4,34,6,1
4,35,2,1
4,35,3,1
4,35,4,1
4,35,5,1
4,35,6,1
4,36,2,1
4,36,3,1
4,36,4,1
4,36,5,1
4,36,6,1
5,6,2,1
5,6,3,1
5,6,5,1
5,6,6,1
5,6,7,1
5,6,8,1
5,6,9,1
5,6,10,1
5,6,11,1
5,6,12,1
5,6,13,1
5,6,14,1
5,6,15,1
5,6,16,1
5,6,17,1
5,6,18,1
5,7,2,1
5,7,3,1
5,7,4,1
5,7,5,1
5,7,6,1
5,7,7,1
5,7,8,1
5,7,9,1
5,7,10,1
5,7,11,1
5,7,12,1
5,7,13,1
5,7,14,1
5,8,2,1
5,8,3,1
5,8,4,1
5,8,5,1
5,8,6,1
5,8,7,1
5,8,8,1
5,8,9,1
5,8,10,1
5,9,2,1
5,9,3,1
5,9,4,1
5,9,5,1
5,9,6,1
5,9,7,1
5,9,8,1
5,9,9,1
5,10,2,1
5,10,3,1
5,10,4,1
5,10,5,1
5,10,6,1
5,10,7,1
5,10,8,1
5,11,2,1
5,11,3,1
5,11,4,1
5,11,5,1
5,11,6,1
5,11,7,1
5,12,2,1
5,12,3,1
5,12,4,1
5,12,5,1
5,12,6,1
5,12,7,1
5,13,2,1
5,13,3,1
5,13,4,1
5,13,5,1
5,13,6,1
5,13,7,1
5,14,2,1
5,14,3,1
5,14,4,1
5,14,5,1
5,14,6,1
5,14,7,1
5,15,2,1
5,15,3,1
5,15,4,1
5,15,5,1
5,15,6,1
5,16,2,1
5,16,3,1
5,16,4,1
5,16,5,1
5,16,6,1
5,17,2,1
5,17,3,1
5,17,4,1
5,17,5,1
5,17,6,1
5,18,2,1
5,18,3,1
5,18,4,1
5,18,5,1
5,18,6,1
5,19,2,1
5,19,3,1
5,19,4,1
5,19,5,1
5,19,6,1
5,20,2,1
5,20,3,1
5,20,4,1
5,20,5,1
5,20,6,1
5,21,2,1
5,21,3,1
5,21,4,1
5,21,5,1
5,21,6,1
5,22,2,1
5,22,3,1
5,22,4,1
5,22,5,1
5,22,6,1
5,23,2,1
5,23,3,1
5,23,4,1
5,23,5,1
5,23,6,1
5,24,2,1
5,24,3,1
5,24,4,1
5,24,5,1
5,24,6,1
5,25,2,1
5,25,3,1
5,25,4,1
5,25,5,1
5,26,2,1
5,26,3,1
5,26,4,1
5,26,5,1
5,27,2,1
5,27,3,1
5,27,4,1
5,27,5,1
5,28,2,1
5,28,3,1
5,28,4,1
5,28,5,1
5,29,2,1
5,29,3,1
5,29,4,1
5,29,5,1
5,30,2,1
5,30,3,1
5,30,4,1
5,30,5,1
5,31,2,1
5,31,3,1
5,31,4,1
5,31,5,1
5,32,2,1
5,32,3,1
5,32,4,1
5,32,5,1
5,33,2,1
5,33,3,1
5,33,4,1
5,33,5,1
5,34,2,1
5,34,3,1
5,34,4,1
5,34,5,1
5,35,2,1
5,35,3,1
5,35,4,1
5,35,5,1
5,36,2,1
5,36,3,1
5,36,4,1
6,7,2,1
6,7,3,1
6,7,4,1
6,7,5,1
6,7,6,1
6,7,7,1
6,7,8,1
6,7,9,1
6,8,2,1
6,8,3,1
6,8,4,1
6,8,5,1
6,8,6,1
6,8,7,1
6,9,2,1
6,9,3,1
6,9,4,1
6,9,5,1
6,9,6,1
6,9,7,1
6,10,2,1
6,10,3,1
6,10,4,1
6,10,5,1
6,10,6,1
6,11,2,1
6,11,3,1
6,11,4,1
6,11,5,1
6,11,6,1
6,12,2,1
6,12,3,1
6,12,4,1
6,12,5,1
6,12,6,1
6,13,2,1
6,13,3,1
6,13,4,1
6,13,5,1
6,14,2,1
6,14,3,1
6,14,4,1
6,14,5,1
6,15,2,1
6,15,3,1
6,15,4,1
6,15,5,1
6,16,2,1
6,16,3,1
6,16,4,1
6,16,5,1
6,17,2,1
6,17,3,1
6,17,4,1
6,17,5,1
6,18,2,1
6,18,3,1
6,18,4,1
6,18,5,1
6,19,2,1
6,19,3,1
6,19,4,1
6,19,5,1
6,20,2,1
6,20,3,1
6,20,4,1
6,20,5,1
6,21,2,1
6,21,3,1
6,21,4,1
6,21,5,1
6,22,2,1
6,22,3,1
6,22,4,1
6,22,5,1
6,23,2,1
6,23,3,1
6,23,4,1
6,23,5,1
6,24,2,1
6,24,3,1
6,24,4,1
6,24,5,1
6,25,2,1
6,25,3,1
6,25,4,1
6,26,2,1
6,26,3,1
6,26,4,1
6,27,2,1
6,27,3,1
6,27,4,1
6,28,2,1
6,28,3,1
6,28,4,1
6,29,2,1
6,29,3,1
6,29,4,1
6,30,2,1
6,30,3,1
6,30,4,1
6,31,2,1
6,31,3,1
6,31,4,1
6,32,2,1
6,32,3,1
6,32,4,1
6,33,2,1
6,33,3,1
6,33,4,1
6,34,2,1
6,34,3,1
6,34,4,1
6,35,2,1
6,35,3,1
6,35,4,1
6,36,2,1
6,36,3,1
6,36,4,1
7,8,2,1
7,8,3,1
7,8,4,1
7,8,5,1
7,8,6,1
7,9,2,1
7,9,3,1
7,9,4,1
7,9,5,1
7,9,6,1
7,10,2,1
7,10,3,1
7,10,4,1
7,10,5,1
7,11,2,1
7,11,3,1
7,11,4,1
7,11,5,1
7,12,2,1
7,12,3,1
7,12,4,1
7,12,5,1
7,13,2,1
7,13,3,1
7,13,4,1
7,13,5,1
7,14,2,1
7,14,3,1
7,14,4,1
7,14,5,1
7,15,2,1
7,15,3,1
7,15,4,1
7,16,2,1
7,16,3,1
7,16,4,1
7,17,2,1
7,17,3,1
7,17,4,1
7,18,2,1
7,18,3,1
7,18,4,1
7,19,2,1
7,19,3,1
7,19,4,1
7,20,2,1
7,20,3,1
7,20,4,1
7,21,2,1
7,21,3,1
7,21,4,1
7,22,2,1
7,22,3,1
7,22,4,1
7,23,2,1
7,23,3,1
7,23,4,1
7,24,2,1
7,24,3,1
7,24,4,1
7,25,2,1
7,25,3,1
7,25,4,1
7,26,2,1
7,26,3,1
7,26,4,1
7,27,2,1
7,27,3,1
7,27,4,1
7,28,2,1
7,28,3,1
7,28,4,1
7,29,2,1
7,29,3,1
7,29,4,1
7,30,2,1
7,30,3,1
7,30,4,1
7,31,2,1
7,31,3,1
7,31,4,1
7,32,2,1
7,32,3,1
7,33,2,1
7,33,3,1
7,34,2,1
7,34,3,1
7,35,2,1
7,35,3,1
7,36,2,1
7,36,3,1
8,9,2,1
8,9,3,1
8,9,4,1
8,9,5,1
8,10,2,1
8,10,3,1
8,10,4,1
8,10,5,1
8,11,2,1
8,11,3,1
8,11,4,1
8,12,2,1
8,12,3,1
8,12,4,1
8,13,2,1
8,13,3,1
8,13,4,1
8,14,2,1
8,14,3,1
8,14,4,1
